base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
mati,premati,pre,8,39
ležati,preležati,pre,1407,12
ticati,zaticati,za,624,80
daviti,zadaviti,za,18,17
platiti,naplatiti,na,482,32
pretiti,zapretiti,za,376,88
baciti,dobaciti,do,508,9
kloniti,skloniti,s,18,299
kriti,prekriti,pre,359,22
kositi,pokositi,po,74,13
moriti,umoriti,u,10,21
zračiti,ozračiti,o,73,5
maziti,razmaziti,raz,6,6
rotirati,zarotirati,za,118,5
hvatiti,dohvatiti,do,22,19
klatiti,poklatiti,po,6,21
krčiti,prokrčiti,pro,21,9
platiti,uplatiti,u,482,51
interesovati,zainteresovati,za,86,88
neći,poneći,po,11,31
prostirati,rasprostirati,ras,893,5
umrlati,izumrlati,iz,674,535
stajati,ustajati,u,1522,24
goniti,izgoniti,iz,102,6
goditi,ugoditi,u,5,12
pamti,upamti,u,64,6
važiti,uvažiti,u,975,32
vasti,navasti,na,11,29
veličati,uveličati,u,46,7
zati,prezati,pre,115,24
ostati,izostati,iz,5756,90
vezati,zavezati,za,156,6
roditi,poroditi,po,1080,41
ići,vići,v,2542,10
leti,izleti,iz,251,26
diti,uditi,u,224,33
topiti,otopiti,o,79,14
piti,popiti,po,213,59
leći,prileći,pri,18,5
ginuti,uginuti,u,17,42
slikati,preslikati,pre,75,9
premiti,spremiti,s,5,92
lomiti,prelomiti,pre,39,11
ući,vući,v,3955,80
reći,poreći,po,2425,21
kriviti,okriviti,o,63,44
kidati,raskidati,ras,20,79
svirati,zasvirati,za,915,7
piti,upiti,u,213,173
tresti,pretresti,pre,28,8
graniti,ograniti,o,19,33
stupati,ustupati,u,185,45
temeljiti,utemeljiti,u,115,49
ložiti,založiti,za,21,42
udarati,izudarati,iz,60,9
igrati,izigrati,iz,10177,11
dužiti,odužiti,o,25,56
premiti,opremiti,o,5,99
slići,oslići,o,120,133
ložiti,priložiti,pri,21,80
iseti,viseti,v,32,67
učiti,poučiti,po,808,10
graditi,ograditi,o,937,28
svanuti,osvanuti,o,7,20
dirati,dodirati,do,38,98
gledati,nagledati,na,780,5
kockati,prokockati,pro,13,7
otkriti,razotkriti,raz,2306,27
kloniti,prikloniti,pri,18,49
kasniti,zakasniti,za,65,22
aviti,saviti,s,94,40
ostavljati,izostavljati,iz,471,24
raditi,doraditi,do,11858,10
curiti,procuriti,pro,9,8
kazivati,zakazivati,za,23,17
vasti,uvasti,u,11,37
očaravati,razočaravati,raz,5,6
bodriti,obodriti,o,14,5
voditi,razvoditi,raz,6553,34
suditi,posuditi,po,310,11
davati,udavati,u,2641,59
cena,ocena,o,43,9
viniti,izviniti,iz,6,62
kačiti,okačiti,o,33,20
titi,natiti,na,11,5
javljivati,prijavljivati,pri,8,69
rastati,prerastati,pre,211,25
nositi,pronositi,pro,4747,16
stradati,postradati,po,1031,88
slušati,preslušati,pre,279,6
krstariti,prokrstariti,pro,36,11
sedati,zasedati,za,9,67
blagati,oblagati,o,42,17
disati,udisati,u,10,29
pustati,spustati,s,6,6
rušiti,urušiti,u,146,32
vraćati,svraćati,s,2065,16
ticati,priticati,pri,624,22
likovati,nalikovati,na,6,41
čuti,pročuti,pro,850,52
verovati,poverovati,po,1718,63
pisati,popisati,po,3178,13
porediti,rasporediti,ras,154,95
ljeti,proljeti,pro,6,7
brojati,ubrojati,u,728,12
pamtiti,upamtiti,u,66,15
nositi,raznositi,raz,4747,24
viti,zaviti,za,21,9
biti,zabiti,za,1578206,22
nuditi,iznuditi,iz,731,37
koriti,ukoriti,u,25,12
tjerati,natjerati,na,13,25
nestajati,ponestajati,po,166,13
ovati,naovati,na,35,6
seti,naseti,na,26,64
veriti,proveriti,pro,41,156
voziti,dovoziti,do,451,15
padnuti,propadnuti,pro,114,13
nadati,pronadati,pro,454,5
ravnati,izravnati,iz,5,6
raditi,poraditi,po,11858,13
pasati,napasati,na,6,9
graditi,razgraditi,raz,937,17
ostajati,izostajati,iz,1752,43
skraćivati,uskraćivati,u,68,19
vati,ovati,o,6,35
ploviti,zaploviti,za,283,22
roniti,izroniti,iz,8,11
suditi,dosuditi,do,310,14
nervirati,iznervirati,iz,17,17
javati,najavati,na,49,23
maći,promaći,pro,21,10
skasti,uskasti,u,15,5
pomenuti,spomenuti,s,290,101
prostiti,rasprostiti,ras,7,16
stavljati,prestavljati,pre,681,42
štediti,uštediti,u,38,15
graditi,pregraditi,pre,937,9
moriti,izmoriti,iz,10,7
meriti,zameriti,za,480,45
priličiti,upriličiti,u,7,6
saditi,posaditi,po,40,16
slepiti,oslepiti,o,49,15
ličiti,sličiti,s,270,15
miriti,izmiriti,iz,42,108
videti,prevideti,pre,3438,9
maći,pomaći,po,21,16
poriti,sporiti,s,10,40
juriti,pojuriti,po,81,28
grupisati,pregrupisati,pre,92,22
baciti,nabaciti,na,508,8
tražiti,pretražiti,pre,2707,30
stupiti,postupiti,po,1114,66
oblikovati,preoblikovati,pre,168,21
sušiti,osušiti,o,96,45
vezati,uvezati,u,156,8
pratiti,opratiti,o,2472,18
mešati,promešati,pro,428,9
gledati,razgledati,raz,780,15
blagati,ublagati,u,42,13
dodati,pridodati,pri,818,63
oći,voći,v,9,6
znati,poznati,po,2862,59
padati,dopadati,do,571,55
znati,doznati,do,2862,56
voditi,privoditi,pri,6553,12
blistati,zablistati,za,12,8
zakoniti,ozakoniti,o,27,11
udar,sudar,s,29,9
nemovati,onemovati,o,23,18
dirati,zadirati,za,38,11
krstiti,ukrstiti,u,92,24
paziti,opaziti,o,92,32
opštiti,uopštiti,u,6,8
jesti,sjesti,s,209,5
krasiti,skrasiti,s,64,29
govoriti,ugovoriti,u,4207,44
teći,oteći,o,936,17
pamtiti,zapamtiti,za,66,35
saditi,dosaditi,do,40,23
kavati,pokavati,po,5,9
skladištiti,uskladištiti,u,95,14
izašati,proizašati,pro,621,29
goniti,pogoniti,po,102,43
gušiti,prigušiti,pri,46,8
postavljati,zapostavljati,za,1133,11
gaditi,zagaditi,za,7,8
kučiti,dokučiti,do,17,13
žaliti,požaliti,po,268,20
vati,navati,na,6,14
umjeti,razumjeti,raz,5,9
grliti,prigrliti,pri,15,13
viditi,zaviditi,za,69,7
bivati,ubivati,u,956,5
praviti,opraviti,o,1043,15
moliti,pomoliti,po,407,7
vati,provati,pro,6,29
udati,preudati,pre,382,53
puštati,opuštati,o,155,18
glasiti,razglasiti,raz,536,9
diti,zaditi,za,224,7
leti,naleti,na,251,8
jasti,pojasti,po,10,7
moliti,izmoliti,iz,407,19
čiti,počiti,po,341,39
daditi,predaditi,pre,66,8
baviti,pribaviti,pri,4804,44
kriti,skriti,s,359,5
lučiti,izlučiti,iz,86,36
čuti,začuti,za,850,15
vući,navući,na,80,43
bazirati,obazirati,o,278,30
svedočiti,posvedočiti,po,553,26
jesti,pojesti,po,209,85
buditi,razbuditi,raz,42,5
tvoriti,pritvoriti,pri,32,5
kovati,okovati,o,6,15
trčati,potrčati,po,213,17
vići,navići,na,10,32
ići,izići,iz,2542,29
graditi,ugraditi,u,937,89
granati,razgranati,raz,24,18
graničiti,razgraničiti,raz,698,13
goditi,nagoditi,na,5,23
bušiti,probušiti,pro,15,10
rezati,urezati,u,15,14
umiti,izumiti,iz,11,21
sezati,dosezati,do,5,43
psetiti,opsetiti,o,5,58
leći,zaleći,za,18,21
dovezati,nadovezati,na,8,19
štediti,poštediti,po,38,27
sititi,zasititi,za,7,7
popiti,zapopiti,za,59,5
robiti,porobiti,po,6,25
ubijati,poubijati,po,565,62
pecati,upecati,u,19,6
kucati,zakucati,za,22,9
besneti,pobesneti,po,15,35
siti,zasiti,za,132,7
vršiti,svršiti,s,3237,33
vesti,rasvesti,ras,86,5
koristiti,okoristiti,o,19188,9
mešati,izmešati,iz,428,13
tjerati,potjerati,po,13,8
truditi,potruditi,po,267,27
čiti,očiti,o,341,25
ispitati,preispitati,pre,241,28
značiti,naznačiti,na,3805,34
umeti,izumeti,iz,108,87
ostajati,preostajati,pre,1752,25
siti,presiti,pre,132,25
ključati,proključati,pro,10,9
paliti,popaliti,po,291,28
putovati,doputovati,do,818,40
labaviti,olabaviti,o,5,7
gaziti,pregaziti,pre,29,39
roniti,uroniti,u,8,14
leteti,preleteti,pre,72,47
kidati,pokidati,po,20,15
padati,zapadati,za,571,18
bijati,prebijati,pre,7,9
klanjati,sklanjati,s,32,38
jesti,ujesti,u,209,14
umiti,naumiti,na,11,11
paliti,upaliti,u,291,22
usmeravati,preusmeravati,pre,195,18
štedeti,uštedeti,u,20,27
nadati,ponadati,po,454,5
dograđivati,nadograđivati,na,7,26
suditi,usuditi,u,310,64
buditi,pobuditi,po,42,46
udio,sudio,s,7,7
govoriti,progovoriti,pro,4207,31
udarati,sudarati,s,60,22
lediti,zalediti,za,41,10
bacati,pobacati,po,285,10
kupiti,nakupiti,na,871,11
vući,dovući,do,80,23
staditi,postaditi,po,6,21
boditi,proboditi,pro,15,6
staditi,ostaditi,o,6,10
premiti,dopremiti,do,5,23
maći,primaći,pri,21,12
podjeti,raspodjeti,ras,22,11
praštati,opraštati,o,10,38
rasti,izrasti,iz,1132,46
uliti,suliti,s,28,5
voliti,privoliti,pri,38,33
vrećati,izvrećati,iz,34,5
loviti,sloviti,s,107,15
ratiti,zaratiti,za,5,37
propastiti,upropastiti,u,15,22
bežati,razbežati,raz,489,39
bližiti,pobližiti,po,27,6
stati,prostati,pro,529,20
sedeti,presedeti,pre,151,6
stiti,prostiti,pro,10,7
tumačiti,protumačiti,pro,769,65
strašiti,zastrašiti,za,5,14
spavati,uspavati,u,305,7
setiti,dosetiti,do,47,9
pevati,spevati,s,787,21
siti,nasiti,na,132,5
videti,zavideti,za,3438,15
slutiti,naslutiti,na,27,18
beležiti,pribeležiti,pri,746,5
leteti,doleteti,do,72,21
okupiti,zaokupiti,za,616,5
krstiti,raskrstiti,ras,92,9
ploviti,oploviti,o,283,19
sećati,prisećati,pri,44,52
svesti,osvesti,o,164,23
grliti,zagrliti,za,15,8
pomenuti,opomenuti,o,290,7
deliti,razdeliti,raz,2689,20
reći,vreći,v,2425,9
vrediti,uvrediti,u,111,45
vezati,dovezati,do,156,8
disati,izdisati,iz,10,9
trositi,potrositi,po,43,12
mirovati,smirovati,s,15,25
crtati,ocrtati,o,108,6
javljivati,projavljivati,pro,8,6
pijati,opijati,o,7,24
orijentisati,preorijentisati,pre,71,9
pomagati,pripomagati,pri,1532,6
točiti,zatočiti,za,11,21
viditi,uviditi,u,69,14
pasti,dopasti,do,1284,12
seći,proseći,pro,101,5
poseti,zaposeti,za,21,107
krstiti,pokrstiti,po,92,22
skrnaviti,oskrnaviti,o,5,16
komplikovati,zakomplikovati,za,71,27
premati,opremati,o,39,24
prostiti,uprostiti,u,7,13
računati,preračunati,pre,593,6
ljutiti,naljutiti,na,51,30
reći,zareći,za,2425,6
raditi,proraditi,pro,11858,18
seti,poseti,po,26,21
kolebati,pokolebati,po,20,31
okupljati,zaokupljati,za,691,15
pratiti,dopratiti,do,2472,7
meriti,nameriti,na,480,8
tražiti,stražiti,s,2707,13
krasiti,ukrasiti,u,64,70
dati,podati,po,6071,23
reći,proreći,pro,2425,24
koncentrisati,skoncentrisati,s,138,27
množiti,pomnožiti,po,19,18
živeti,poživeti,po,85923,27
leteti,uleteti,u,72,21
krstiti,prekrstiti,pre,92,14
vikati,izvikati,iz,22,8
starati,postarati,po,137,25
rezati,izrezati,iz,15,7
terati,doterati,do,93,18
setiti,prisetiti,pri,47,12
vrteti,zavrteti,za,71,6
siti,ositi,o,132,11
rasti,prirasti,pri,1132,5
klijati,proklijati,pro,7,5
vići,povići,po,10,6
diktirati,izdiktirati,iz,66,6
propasti,upropasti,u,245,10
viti,poviti,po,21,5
uzdržavati,suzdržavati,s,17,9
trebati,zatrebati,za,7739,15
šasti,našasti,na,47,12
giniti,uginiti,u,8,9
siti,prositi,pro,132,31
šetati,prošetati,pro,44,24
marširati,promarširati,pro,60,7
valiti,prevaliti,pre,13,30
škoditi,naškoditi,na,5,22
paziti,spaziti,s,92,18
gaziti,pogaziti,po,29,15
ratiti,oratiti,o,5,5
doleti,odoleti,o,10,19
otimati,preotimati,pre,40,13
pevati,zapevati,za,787,13
kuniti,zakuniti,za,25,10
graditi,dograditi,do,937,22
likovati,dolikovati,do,6,13
mirovati,umirovati,u,15,9
primati,poprimati,po,803,41
sledeti,usledeti,u,6,6
saditi,usaditi,u,40,23
leći,izleći,iz,18,16
nati,nanati,na,9,6
plivati,preplivati,pre,124,19
ispitivati,preispitivati,pre,84,29
vežbati,uvežbati,u,67,13
paditi,spaditi,s,22,7
klanjati,zaklanjati,za,32,18
pevati,opevati,o,787,33
tajati,rastajati,ras,7,13
kuti,skuti,s,9,9
vezati,svezati,s,156,5
trčati,dotrčati,do,213,10
letiti,sletiti,s,81,34
hraniti,nahraniti,na,259,7
vratiti,svratiti,s,5853,29
tešiti,utešiti,u,14,11
pseti,opseti,o,5,14
baciti,pobaciti,po,508,5
smetati,zasmetati,za,141,10
igrati,poigrati,po,10177,8
formulisati,preformulisati,pre,100,6
titi,stiti,s,11,10
rasti,dorasti,do,1132,17
pucati,popucati,po,266,7
dopunjivati,nadopunjivati,na,56,11
plaviti,poplaviti,po,37,18
mirovati,izmirovati,iz,15,5
kloniti,zakloniti,za,18,11
posati,naposati,na,6,5
seti,useti,u,26,8
zbuniti,uzbuniti,u,30,14
tjerati,otjerati,o,13,7
baciti,zabaciti,za,508,8
plaviti,preplaviti,pre,37,37
leti,zaleti,za,251,19
vraćati,povraćati,po,2065,15
baviti,izbaviti,iz,4804,41
vući,uvući,u,80,51
marširati,umarširati,u,60,14
doliti,odoliti,o,7,5
biti,prebiti,pre,1578206,14
sati,nasati,na,33,16
visati,povisati,po,5,9
posti,uposti,u,7,14
rugati,narugati,na,19,5
množiti,razmnožiti,raz,19,7
čuditi,začuditi,za,40,9
smejati,nasmejati,na,18,11
sloviti,nasloviti,na,15,8
dopunjavati,nadopunjavati,na,53,5
boditi,zaboditi,za,15,5
umivati,razumivati,raz,6,5
točiti,pretočiti,pre,11,20
rati,zarati,za,12,5
podeliti,raspodeliti,ras,949,14
paditi,upaditi,u,22,5
siromašiti,osiromašiti,o,6,11
staviti,prestaviti,pre,777,13
giniti,poginiti,po,8,21
umirati,poumirati,po,681,5
pomeniti,napomeniti,na,23,6
ploviti,preploviti,pre,283,6
leti,doleti,do,251,10
ređati,poređati,po,28,10
zati,uzati,u,115,7
pomoći,pripomoći,pri,2047,5
ceniti,uceniti,u,100,19
dirati,nadirati,na,38,32
bijati,obijati,o,7,6
živeti,uživeti,u,85923,6
tjesti,utjesti,u,5,5
pržati,spržati,s,9,7
naći,ponaći,po,3640,31
plašiti,zaplašiti,za,204,23
cepati,pocepati,po,10,16
množiti,namnožiti,na,19,7
pleniti,opleniti,o,24,5
umeti,zaumeti,za,108,5
niknuti,proniknuti,pro,5,5
prodati,rasprodati,ras,460,16
travati,potravati,po,5,20
titi,utiti,u,11,6
sloviti,osloviti,o,15,5
viti,uviti,u,21,7
trajati,dotrajati,do,3076,33
kleknuti,pokleknuti,po,7,8
manevrisati,izmanevrisati,iz,24,10
skočiti,priskočiti,pri,175,26
cijeniti,ocijeniti,o,12,8
mazati,pomazati,po,10,5
dodavati,pridodavati,pri,486,6
ljuljati,zaljuljati,za,12,5
spasti,zaspasti,za,336,24
sijati,zasijati,za,22,15
duvati,oduvati,o,145,8
valiti,navaliti,na,13,8
miješati,pomiješati,po,31,6
nići,iznići,iz,19,24
viti,priviti,pri,21,5
lagati,prilagati,pri,19,24
seti,zaseti,za,26,6
imenovati,naimenovati,na,812,9
čitati,učitati,u,332,11
praviti,prepraviti,pre,1043,18
saglašavati,usaglašavati,u,7,6
rivati,zarivati,za,141,5
cvetati,procvetati,pro,83,12
interesivati,zainteresivati,za,75,18
crtati,zacrtati,za,108,10
čekati,pričekati,pri,555,7
plašiti,preplašiti,pre,204,16
ponaći,oponaći,o,31,6
vaniti,svaniti,s,43,5
tužiti,rastužiti,ras,77,7
držiti,zadržiti,za,10,7
teretiti,rasteretiti,ras,40,8
oći,soći,s,9,21
pamti,zapamti,za,64,16
čistiti,prečistiti,pre,51,8
pričati,prepričati,pre,489,5
dići,izdići,iz,29,17
gurati,progurati,pro,57,12
kupiti,zakupiti,za,871,16
miti,premiti,pre,12,5
diti,naditi,na,224,9
pariti,upariti,u,28,9
sati,posati,po,33,6
čiti,prečiti,pre,341,8
dozirati,predozirati,pre,33,6
okružiti,zaokružiti,za,67,29
citi,ociti,o,14,6
grešiti,ogrešiti,o,17,8
piti,dopiti,do,213,15
vrijediti,povrijediti,po,18,9
pečati,zapečati,za,14,7
grejati,ugrejati,u,27,7
kovati,prikovati,pri,6,8
krati,pokrati,po,9,7
kameniti,okameniti,o,15,5
javati,prijavati,pri,49,32
doći,pridoći,pri,8318,8
sedati,posedati,po,9,11
uveriti,razuveriti,raz,130,5
kucati,pokucati,po,22,5
javiti,dojaviti,do,979,11
uzdržati,suzdržati,s,18,7
plivati,doplivati,do,124,10
svežiti,osvežiti,o,5,14
daviti,podaviti,po,18,17
nati,iznati,iz,9,6
sipati,zasipati,za,24,19
rađati,porađati,po,220,13
vidjeti,svidjeti,s,98,5
vraćati,navraćati,na,2065,9
nati,unati,u,9,8
gasiti,zagasiti,za,72,6
stremiti,ustremiti,u,12,5
smatrati,osmatrati,o,10583,12
brojati,prebrojati,pre,728,13
javljati,pojavljati,po,3421,8
diti,oditi,o,224,10
vredeti,zavredeti,za,34,12
spavati,prespavati,pre,305,6
posjeti,zaposjeti,za,15,6
pojiti,napojiti,na,27,7
gurati,ugurati,u,57,7
kopati,prokopati,pro,22,7
zidati,zazidati,za,33,7
raciti,uraciti,u,16,19
goniti,nagoniti,na,102,15
naglašavati,prenaglašavati,pre,303,5
vajati,izvajati,iz,7,11
poznati,raspoznati,ras,59,20
kuvati,skuvati,s,54,7
sisati,usisati,u,15,5
hvaliti,nahvaliti,na,73,6
hoditi,uhoditi,u,12,8
umiti,razumiti,raz,11,5
noći,zanoći,za,11,8
roditi,sroditi,s,1080,5
boraviti,proboraviti,pro,930,7
slagati,poslagati,po,375,9
desiti,razdesiti,raz,1247,7
kršiti,skršiti,s,86,11
visiti,svisiti,s,22,7
slikati,uslikati,u,75,5
lepiti,prelepiti,pre,11,5
trujati,otrujati,o,5,18
briti,dobriti,do,9,6
množiti,umnožiti,u,19,12
pući,napući,na,7,5
gledati,zagledati,za,780,10
zvati,dozvati,do,2737,7
miti,pomiti,po,12,5
leti,proleti,pro,251,5
vezati,privezati,pri,156,6
stizati,prestizati,pre,756,5
piti,opiti,o,213,10
mučiti,namučiti,na,228,5
vrsiti,zavrsiti,za,8,8
diti,doditi,do,224,5
lepiti,zalepiti,za,11,11
nati,donati,do,9,8
pakovati,spakovati,s,49,20
povesti,pripovesti,pri,630,9
mirati,smirati,s,15,7
pokrivati,prepokrivati,pre,844,5
maskirati,zamaskirati,za,46,5
javati,pojavati,po,49,5
izići,proizići,pro,29,7
lučiti,polučiti,po,86,8
diti,poditi,po,224,11
hodati,prohodati,pro,84,7
terati,poterati,po,93,7
suditi,prosuditi,pro,310,5
kočiti,zakočiti,za,40,6
varati,prevarati,pre,73,6
pucati,zapucati,za,266,17
zvoniti,zazvoniti,za,21,8
pucati,pripucati,pri,266,9
pustiti,zapustiti,za,202,5
sati,usati,u,33,19
piti,propiti,pro,213,9
gomilati,nagomilati,na,13,10
hraniti,pohraniti,po,259,9
pomeniti,spomeniti,s,23,9
šaliti,našaliti,na,68,5
seti,doseti,do,26,8
bijati,nabijati,na,7,6
stezati,ustezati,u,8,7
štetiti,naštetiti,na,26,16
taložiti,nataložiti,na,44,5
dignuti,izdignuti,iz,65,6
raciti,oraciti,o,16,5
krčiti,zakrčiti,za,21,5
bojati,pobojati,po,167,5
pričati,popričati,po,489,5
hladiti,zahladiti,za,87,6
sejati,posejati,po,34,6
brojati,pobrojati,po,728,5
igrati,naigrati,na,10177,5
ravnati,poravnati,po,5,12
balansirati,izbalansirati,iz,28,5
ceniti,preceniti,pre,100,6
bratiti,pobratiti,po,7,5
laviti,olaviti,o,14,6
klanjati,priklanjati,pri,32,5
diskutovati,prodiskutovati,pro,75,5
brkati,pobrkati,po,8,5
upiti,supiti,s,173,25
ćuti,prećuti,pre,27,5
sliti,prisliti,pri,14,5
dovesti,nadovesti,na,3443,6
valiti,uvaliti,u,13,5
piti,zapiti,za,213,5
citi,pociti,po,14,14
siti,dositi,do,132,21
