глагол,частота
vajati,7
nadahnuti,7
izabirati,7
odskačiti,7
sisati,7
mjuzikati,7
nadiriti,7
obistiniti,7
živ,7
uzurpirati,7
oduševiti,7
agitovati,7
zabijati,7
šunjati,7
prezimljivati,7
unući,7
zvaniti,7
signalizirati,7
pečati,7
nađositi,7
predočavati,7
areasati,7
pritisniti,7
podrazumivavati,7
mraviti,7
izleći,7
parodirati,7
zalivati,7
uštediti,7
trljati,7
infestirati,7
rumeniti,7
obljubiti,7
zalediti,7
prispetati,7
primijeti,7
koproducirati,7
raspeti,7
zlodeti,7
odniti,7
lometi,7
porobiti,7
upokojiti,7
pelikuti,7
izroniti,7
ušatiti,7
rezati,7
voleliti,7
doseti,7
iskušavati,7
bicići,7
konglomerati,7
drenagati,7
preostati,7
tjerati,7
podnijeti,7
antiklinati,7
podvizavati,7
harati,6
prikaziti,6
topasti,6
uveličati,6
lišavati,6
svojatati,6
pretraživati,6
pločiti,6
potkopavati,6
primicati,6
lažirati,6
nabacivati,6
klizati,6
iznova,6
pojeti,6
potrestati,6
ostariti,6
pribeći,6
sjati,6
zaražavati,6
promaći,6
iskopirati,6
inkorporirati,6
skoncetrisati,6
osposobljavati,6
potuki,6
opravljati,6
škoditi,6
preobrati,6
ubrojati,6
sačekivati,6
laviti,6
modelovati,6
invertovati,6
zapečati,6
porisati,6
vježbati,6
presedavati,6
zaduživati,6
odmaći,6
ocrtavati,6
jebeti,6
zgražavati,6
spoznajati,6
uređati,6
nagomilati,6
preprečiti,6
proračunavati,6
dopriniseti,6
onakviti,6
izgladiti,6
udahnuti,6
ikonopisati,6
dvoriti,6
ujednačiti,6
štapići,6
ušunjati,6
klečiti,6
posustajati,6
slojeviti,6
premještati,6
hajdukovati,6
nevaljati,6
naličjati,6
namiriti,6
zadirati,6
izbledeti,6
špekulisati,6
itići,6
urezati,6
redefinisati,6
zavlačiti,6
uvažiti,6
delati,6
manastiti,6
posejati,6
curiti,6
predskazati,6
pročistiti,6
kanaliti,6
zapanjiti,6
provati,6
stadositi,6
pozvasiti,6
doistati,6
ostadositi,6
prekršeti,6
popaliti,6
pomutiti,6
raščistiti,6
zazirati,6
zavaditi,6
žezeti,6
njegovati,6
usidriti,6
progurati,6
luciti,6
lagasti,6
zaplašiti,6
oteći,6
uparivati,6
prikačiti,6
procuriti,6
oforati,6
dopremiti,6
vjenčati,6
glavati,6
posviti,6
grafiti,6
papiti,6
sazreliti,6
hiljaditi,6
/iti,6
faliti,6
dubiti,6
umilostiviti,6
zavijati,6
poplavljivati,6
drenirati,6
zatizati,6
snabdijevati,6
zamrznuti,6
kovati,6
oponaći,6
krv,6
namnožiti,6
kvačiti,6
kontrahivati,6
poklatiti,6
prodrleti,6
1,6
dellati,6
vajavljivati,6
vakcinisati,6
otizati,6
ispovediti,6
grejati,6
proboditi,6
ispunisati,6
mošti,6
izoravati,6
zaokruživati,6
goračiti,6
isprazniti,6
primaći,6
pozovati,6
preporoditi,6
iščestiti,6
nadletati,6
opaliti,6
podgraditi,6
htćiti,6
kiseti,6
okliznuti,6
savlađivati,6
doliti,6
isušiti,6
navraćati,6
poginati,6
nadvijati,6
pekiti,6
ložiti,6
klatiti,6
kontaminirati,6
upsati,6
koračati,6
probadati,6
izobličiti,6
kladiti,6
ukucavati,6
otkucati,6
prskati,6
previti,6
uračunati,6
štafeti,6
zacrtati,6
potoniti,6
vretati,6
utapati,6
srastajati,6
usnuti,6
uginiti,6
kompromitovati,6
pregraditi,6
imponovati,6
odrezati,6
terasti,6
nadviti,6
celivati,6
odeliti,6
ludovati,6
zaoštravati,6
nagrnuti,6
opativati,6
proniknuti,6
megavati,6
uposliti,6
kodifikovati,6
iskasti,6
smršati,6
prozriti,6
odgledati,6
poceći,6
prizemljiti,6
odolesti,6
citati,6
prkositi,6
uvetati,6
prijati,6
preduhitriti,6
skandirati,6
vresti,6
učlanjivati,6
doimati,6
otac,6
očitati,6
prisetiti,6
otapati,6
rezonovati,6
naovati,6
sažeti,6
oduvati,6
predjetati,6
gomilati,6
flertovati,6
oprašivati,6
džungiti,6
dragati,6
razmisliti,6
odležati,6
koncipirati,6
kožati,6
obrnuti,6
razlučiti,6
pokrštavati,6
uzbuđivati,6
abortirati,6
sumnjičiti,6
privatizovati,6
legnuti,6
obelodaniti,6
opijati,6
očarati,6
opsovati,6
ovenčati,6
pokidati,6
isečiti,6
ukrstiti,6
jamčiti,6
nokautirati,6
uzvikivati,6
kurasti,6
prstiti,6
iscrtati,6
prekid,6
papirati,6
iliti,6
podjeti,6
pritvoriti,6
akvareti,6
prekratiti,6
udesiti,6
rastavljati,6
pozlatiti,6
opovrgavati,6
sluti,6
preploviti,6
prorisati,6
otkačiti,6
bradati,6
bejagati,6
pretražiti,6
nadvisivati,6
konjugivati,6
doviknuti,6
mapirati,6
začuti,6
klonuti,6
zakleti,6
raketi,6
zagađivati,6
zoosporiti,6
stražiti,6
proliti,6
rezervati,6
opseti,6
vrbovati,6
štapiti,6
osvrćiti,6
dobriti,6
vaskulitis,6
dočeti,6
katalizovati,6
stenoviti,6
sudar,6
otaati,6
favoriti,6
svladati,6
salmoneti,6
smjenjivati,6
desetkovati,6
tuki,6
obavijesti,6
izletiti,6
briti,6
otpočnuti,6
rimovati,6
polukriti,6
pomoziti,6
namotati,6
jedrilicati,6
pobjediti,6
gradići,6
liveziti,6
civiti,5
obedovati,5
glorifikovati,5
dobavljati,5
nemiti,5
navikniti,5
progovarati,5
podstaknuti,5
otati,5
opiriti,5
latiti,5
razaslati,5
eruptirati,5
uletiti,5
zadirkovati,5
dotaknuti,5
sagoriti,5
vaskrsati,5
pomeniti,5
pokositi,5
ambalagati,5
uplaćivati,5
unijati,5
zatočiti,5
štići,5
murasti,5
devastirati,5
odvilati,5
noćivati,5
obuzimati,5
povići,5
đubriti,5
zloupotrebiti,5
išliti,5
amnestirati,5
ometiti,5
oditi,5
dozoviti,5
nadahnjivati,5
nada,5
zatomljivati,5
praktivovati,5
opera,5
prosperirati,5
bližiti,5
privoleti,5
pravougati,5
krati,5
otetiti,5
paralisati,5
nameriti,5
natkriljivati,5
večerati,5
začovati,5
oskudevati,5
lažati,5
zauzvrat,5
obavizati,5
prekrstiti,5
overiti,5
poučiti,5
uvenuti,5
otadati,5
kuniti,5
prljaviti,5
osvesti,5
premošćovati,5
vireti,5
zreliti,5
uskraćivati,5
smirati,5
prerezati,5
hirotonisati,5
kampovati,5
telefonirati,5
ovojiti,5
umotati,5
iskoračiti,5
zalečiti,5
brijati,5
svrgututi,5
bržati,5
izleteti,5
zastrašiti,5
pobeziti,5
povedositi,5
iščekivati,5
pozdravisati,5
uputisati,5
povućisati,5
rešisati,5
odrečiti,5
pučiti,5
izigrati,5
kruniti,5
logorovati,5
zao,5
obriti,5
dovezati,5
iščeznuti,5
udomiti,5
ustuknuti,5
unuciti,5
karaveti,5
zaobišati,5
volontirati,5
izbjegati,5
sviditi,5
dosađivati,5
preskakati,5
označivati,5
primopredati,5
urugvati,5
odmeriti,5
_4,5
predodrediti,5
potkopati,5
razriješiti,5
izmijeniti,5
zagarantovati,5
presuda,5
prisliti,5
zauzdati,5
ovlašćivati,5
odreagovati,5
žileti,5
prastati,5
uzburkati,5
percipirati,5
ušetati,5
kafići,5
cediti,5
zasipati,5
ugljenisati,5
opsetiti,5
ocrniti,5
iscenirati,5
račiti,5
zrelati,5
popadati,5
uglačati,5
pomoti,5
ujesti,5
dozvati,5
vrtić,5
učeći,5
nazvašiti,5
isceljivati,5
nastaditi,5
umoriti,5
naimenovati,5
uberiti,5
survati,5
potociti,5
figurirati,5
prokrstariti,5
tešiti,5
ulepšavati,5
izumirati,5
peki,5
lobirati,5
uzići,5
dekorisati,5
vešati,5
glačati,5
bistrati,5
zazvoniti,5
kotrljati,5
rasterećivati,5
dospejati,5
nadoći,5
pitkati,5
ušur,5
moreti,5
otkopavati,5
skaći,5
nakupiti,5
međati,5
raštrkati,5
sručiti,5
opskrbljivati,5
odmor,5
pripovesti,5
otkopati,5
mesiti,5
zanoći,5
opovrgnuti,5
iskrvariti,5
konzervirati,5
oponirati,5
artići,5
krijumčariti,5
usresrediti,5
razgledati,5
tinjati,5
rastežiti,5
razređivati,5
tmitovati,5
usložnjavati,5
krljuštiti,5
štimovati,5
rastrgliti,5
naljuti,5
okoristiti,5
podvesti,5
svaliti,5
raščiniti,5
namučiti,5
jajasti,5
obrediti,5
smrzavati,5
poleći,5
proklijati,5
sporazumevati,5
deformisati,5
potrčati,5
hasti,5
prelepati,5
jonizovati,5
boroviti,5
graniti,5
umaknuti,5
potecati,5
ponudisati,5
raspitati,5
sketi,5
potpomaći,5
sablažnjavati,5
propadnuti,5
nati,5
kopasti,5
provasti,5
prekopavati,5
buriti,5
popričati,5
obeščastiti,5
titulisati,5
pooštriti,5
potiskati,5
zakaluđeriti,5
poimati,5
parafrazirati,5
promisati,5
pretapati,5
tetovati,5
pešačiti,5
naziriti,5
zagorčavati,5
metabolisati,5
raspodeljivati,5
vozilo,5
apelivati,5
ofarbati,5
zgrabiti,5
uzdati,5
zečeviti,5
omekšati,5
fosfati,5
cvetiti,5
odomaćiti,5
spomeniti,5
jenjavati,5
sertifikovati,5
okrivljivati,5
navikavati,5
pritisak,5
nasloviti,5
začarati,5
predjeti,5
mješati,5
smesati,5
ključati,5
miti,5
eksponirati,5
skriti,5
utići,5
osnaživati,5
zapositi,5
ukoriti,5
zakonopraviti,5
moral,5
optirati,5
prerušavati,5
izvrćiti,5
sporazumeti,5
prezentirati,5
prečišćavati,5
odrveneti,5
dovršavati,5
kolabirati,5
navlačiti,5
zaklelati,5
odveo,5
ogovarati,5
podvoditi,5
otključavati,5
pomičiti,5
dobacivati,5
trasirati,5
preplašiti,5
prosušiti,5
profilisati,5
prelepiti,5
ishranjivati,5
podučiti,5
ispadnuti,5
sličiti,5
utrkivati,5
opredjeljivati,5
rasparčati,5
prsti,5
odlaskati,5
othraniti,5
pišiti,5
prekritati,5
istući,5
iditi,5
zabiti,5
razuveriti,5
srastati,5
kosoti,5
pomogati,5
usniti,5
molovati,5
otkinuti,5
ugristi,5
dovlačiti,5
prijeti,5
rubeti,5
pozatvarati,5
sjedinjavati,5
osujeti,5
jurnušiti,5
izdeti,5
predskazivati,5
periti,5
ispredati,5
prevagnuti,5
pržati,5
imperiti,5
zastariti,5
presedeti,5
ikoniti,5
kabineti,5
išibati,5
obuvati,5
suziti,5
ukaziti,5
osvrtati,5
paraklesiti,5
isušivati,5
pingviniti,5
razumjeti,5
zasmetati,5
raspastiti,5
delići,5
uopšti,5
hacušiti,5
papratiti,5
determinisati,5
aplicirati,5
omekšavati,5
jedreti,5
trebiti,5
preuveličavati,5
naučavati,5
osakati,5
poistovetiti,5
nadraživati,5
kompilirati,5
naočigleti,5
olaviti,5
upotpunjavati,5
uroniti,5
susticati,5
zatresati,5
podmiti,5
nagaziti,5
prinčevati,5
zamonasiti,5
dekriptovati,5
ljuštiti,5
susreliti,5
kovaniti,5
fokati,5
ekskomunicirati,5
spin-of,5
suprodstaviti,5
doživljati,5
zazidati,5
prevestiti,5
unaprijediti,5
prohodati,5
ringeti,5
snadbeti,5
tonziti,5
bastitn,5
predomišljati,5
odvažiti,5
uzbuditi,5
nadvreti,5
paramilositi,5
odjetati,5
urezivati,5
raspadnuti,5
čineti,5
psujati,5
morbiti,5
evolvirati,5
krasti,5
napastvovati,5
upotreba,5
smeći,5
zažeti,5
potići,5
duplirati,5
plodneti,5
poremeti,5
navaliti,5
usmjeriti,5
pojasniti,5
oglasti,5
uskrsati,5
urlati,5
smisao,5
gorjati,5
avio-preduziti,5
podivljati,5
-ti,5
kaziti,5
safranati,5
spasići,5
siriti,5
reciklirati,5
procećivati,5
klavirati,5
estaveti,5
poletati,5
mokraćati,5
motocikati,5
otpjevati,5
freskopisati,5
preslikati,5
obavještavati,5
niti,5
ucjenjivati,5
udvostručavati,5
pojasti,5
osvjetljavati,5
titi,5
cići,4
staležati,4
sloviti,4
umnožiti,4
potkupiti,4
opevavati,4
donesiti,4
prokleti,4
razmisati,4
smuvati,4
useti,4
zapljuskovati,4
naboditi,4
uterati,4
licencirati,4
odletati,4
priteknuti,4
uperiti,4
naškoditi,4
pridoneti,4
zakunuti,4
pocepati,4
razgraničiti,4
domišljati,4
nasipati,4
požnjeti,4
pomoliti,4
usaglašavati,4
trujati,4
uviriti,4
braći,4
skliznuti,4
isklesati,4
leveti,4
zataškati,4
masati,4
unreti,4
isijavati,4
kidnapivati,4
silikati,4
okrznuti,4
polimerizovati,4
razgraditi,4
ishodovati,4
doznavati,4
zaručiti,4
zagrivati,4
dobrodošati,4
nacrt,4
kresti,4
radziviti,4
izdignuti,4
pretstavljati,4
prepirati,4
kraći,4
pomestiti,4
tajati,4
jemčiti,4
svraći,4
bodriti,4
prestrašiti,4
ponadati,4
čupasti,4
indeksirati,4
podlijezati,4
hrliti,4
poboljevati,4
zakuniti,4
iznaći,4
pročišćavati,4
učetvovati,4
murati,4
tvrđavati,4
uterivati,4
gospodati,4
nadigrati,4
kanalići,4
zamrziti,4
masti,4
moraditi,4
uplašisati,4
ispastiti,4
požurivati,4
dičiti,4
naprasiti,4
raseći,4
g.,4
vratisiti,4
kati,4
dobaviti,4
rekviziti,4
razdesiti,4
emirati,4
urinirati,4
uviti,4
zaprepastiti,4
šegrtovati,4
umirovati,4
drhtiti,4
prostati,4
zateknuti,4
isprečiti,4
miksovati,4
pomračiti,4
ređasti,4
prionuti,4
smrzati,4
hibernirati,4
indukovati,4
pruziti,4
officiti,4
mutirati,4
dedukovati,4
izigravati,4
mačovati,4
htćeti,4
zaseti,4
pregrađivati,4
poseti,4
saterati,4
meandrirati,4
okreći,4
zaprečiti,4
šutnuti,4
dotrčiti,4
uokvirovati,4
prugastiti,4
izgoriti,4
hermafroditi,4
štrčeti,4
smuđati,4
opservablati,4
utrnuti,4
sjatiti,4
mlati,4
centralizovati,4
naduvati,4
predpostavljati,4
razroditi,4
posrbiti,4
odgurnuti,4
pređostiti,4
imađasati,4
pohvaljivati,4
sažati,4
mogagati,4
pogibiti,4
izmenjati,4
zasiti,4
čušiti,4
presvesti,4
uhvatisati,4
udostojiti,4
otpremiti,4
adresirati,4
rasejavati,4
navestiti,4
pridoći,4
zaglibiti,4
ždreti,4
pomiti,4
dokrajčiti,4
napojiti,4
šišati,4
dolikovati,4
stopa,4
učestovati,4
premazati,4
pakovratiti,4
dobeći,4
vraniti,4
prihvaćati,4
atar,4
propastiti,4
rashlađivati,4
spahijati,4
dograđivati,4
mazati,4
snadbevati,4
zareći,4
natovariti,4
podignuti,4
sreliti,4
pijati,4
spustati,4
ocediti,4
dresirati,4
pobrđati,4
napivati,4
tresaviti,4
poneki,4
udeliti,4
gatiti,4
vučeti,4
koljiti,4
odupiriti,4
polirati,4
brusiti,4
beleti,4
pokavati,4
pionirati,4
razbacivati,4
sukob,4
jeresiti,4
zaređivati,4
raseti,4
obmotati,4
odviti,4
naznačavati,4
usledeti,4
redigovati,4
br.,4
razmnožiti,4
unazaditi,4
procediti,4
zapečatiti,4
mnogati,4
prospiti,4
karati,4
konstituisati,4
otelotvorivati,4
zamarati,4
kontrahovati,4
štrčati,4
veslati,4
izlomiti,4
odvići,4
ispraznuti,4
ponensati,4
odleti,4
prasti,4
okotiti,4
simpatisati,4
očvršćavati,4
stariti,4
destabilizovati,4
džabati,4
šibati,4
’ati,4
pekati,4
užiti,4
spusti,4
prevaganiti,4
iscrpeti,4
razabrati,4
mogosati,4
primirjati,4
zamrzeti,4
svlačiti,4
prehranjivati,4
uknjižiti,4
ključ,4
priditi,4
snevati,4
oduprlati,4
svinjati,4
krštavati,4
doterivati,4
zakoljati,4
etiketirati,4
idemiti,4
reaktivirati,4
njihati,4
glad,4
kupatilo,4
šaleti,4
proleteti,4
prodefilovati,4
x}-ti,4
aproksimirati,4
nabijati,4
kolati,4
iznalaziti,4
letati,4
osramotiti,4
našaliti,4
uskasti,4
rastužiti,4
resorbovati,4
projavljivati,4
kristalizovati,4
mislitati,4
oplođivati,4
iskupljivati,4
oporezivati,4
namerati,4
zuriti,4
dirnuti,4
ujaći,4
kultivisati,4
repati,4
polarizovati,4
čoveći,4
upakovati,4
zadugeti,4
presuđivati,4
masiti,4
preslušati,4
drobiti,4
fiti,4
obrijati,4
zarastajati,4
rastereti,4
razmena,4
komprimovati,4
usisati,4
nabirati,4
bježati,4
svrdlati,4
pčeliti,4
posjećati,4
potočiti,4
opismeniti,4
doskočiti,4
stezati,4
hitati,4
posrtati,4
masirati,4
promrzeti,4
ubati,4
traditi,4
štetiti,4
podmetati,4
lati,4
promatrati,4
plodoviti,4
left,4
ljuljati,4
uganuti,4
uzavreti,4
odgovorisati,4
rekombinovati,4
ishoditi,4
prezreti,4
kreveti,4
ustreliti,4
provejavati,4
rijaliti,4
peći,4
preterovati,4
lavati,4
izmena,4
doplivati,4
usitnjavati,4
iznervirati,4
muštići,4
iskvariti,4
prostivati,4
nadoti,4
uranjati,4
vatrati,4
iscepati,4
ukradati,4
teoremati,4
lupati,4
giniti,4
vaspitati,4
ukoreniti,4
ćelija,4
pumpati,4
primijeniti,4
ptititi,4
predosećati,4
dodoti,4
nakrati,4
usati,4
spakovati,4
dosuđivati,4
odmeravati,4
umiti,4
kušati,4
noću,4
spravljati,4
predvidjeti,4
anulirati,4
nazirati,4
zaintersovati,4
ugrizati,4
učitavati,4
ubavići,4
sterilizovati,4
cepati,4
dekomponovati,4
zakretati,4
izdubiti,4
neutralizovati,4
izdisati,4
zarati,4
otpratiti,4
natopiti,4
grditi,4
širati,4
osipati,4
komešati,4
ispaštati,4
razvisiti,4
ponovati,4
umagati,4
zatvorisati,4
skuvati,4
drugovati,4
vasilisati,4
pronositi,4
zapiti,4
razumevati,4
ogrešiti,4
povikati,4
zaspati,4
respektovati,4
svetleti,4
olistati,4
argumentovati,4
umrijeti,4
žeđeti,4
pozdravati,4
asuriti,4
predjeliti,4
osvijiti,4
odašiljati,4
devalvirati,4
kredit,4
partikuti,4
zadat,4
povećevati,4
ispružiti,4
sustignuti,4
kastrirati,4
barem,4
drenazati,4
sagnuti,4
ušteti,4
uzvisiti,4
rakesti,4
laki,4
navikati,4
kaliti,4
trpeliti,4
priti,4
otjerati,4
uopštavati,4
prebrojati,4
stasti,4
umočiti,4
zagaditi,4
netiti,4
peristiti,4
ludilo,4
ulfiti,4
utonuti,4
nataložiti,4
okruziti,4
prolivati,4
kontolisati,4
vedreti,4
podupreti,4
istkati,4
zagreti,4
carovati,4
barati,4
učesvovati,4
cementirati,4
tlačiti,4
ocjenjivati,4
izuzmeti,4
razrediti,4
prećutati,4
okoti,4
zarvati,4
mangroviti,4
tavoriti,4
polemisati,4
korisiti,4
uteknuti,4
*ati,4
izabremoti,4
donekle,4
prisajediti,4
objesiti,4
umnogiti,4
sipazati,4
unakaziti,4
zbrisati,4
odanditi,4
kovrdžavati,4
prediti,4
opovrgniti,4
splasnuti,4
vidreti,4
isceliti,4
vrtiti,4
prebijati,4
b}eti,4
nabiti,4
paraleti,4
uživeti,4
opslužiti,4
nozdrviti,4
potrositi,4
tkivati,4
podmladiti,4
izjaloviti,4
pričiniti,4
zbrinjavati,4
paradirati,4
blistavati,4
podlegnuti,4
pešakati,4
počistiti,4
odvedošiti,4
satojati,4
suzdržavati,4
proređivati,4
eozinofiti,4
uvrnuti,4
vioriti,4
puziti,4
razmestiti,4
jeroniti,4
porumuniti,4
tasti,4
oboljeti,4
sunčati,4
sav,4
podviti,4
rići,4
kćeriti,4
sjećati,4
ukočiti,4
sthavirati,4
uruvesti,4
prositi,4
čuva,4
zakloniti,4
aglomerati,4
raščlaniti,4
rasplamsavati,4
ponirati,4
manirati,4
promjeniti,4
ubijediti,4
klavifikovati,4
veče,4
upleti,4
kovčežići,4
usecati,4
zahtjevati,4
povrijediti,4
osvežavati,4
indirati,4
osvanuti,4
očuvavati,4
ispiti,4
usađivati,4
izlazneti,4
miješati,4
izdići,4
cati,4
korsiti,4
erodovati,4
zagrijavati,4
veb-portati,4
aeroprofiti,4
kalemiti,4
produbljavati,4
otuđiti,4
trebavati,4
pretrčati,4
metabolizovati,4
iticati,4
fragmentovati,4
ocijeniti,4
prekočiti,4
uzati,4
ošteniti,4
leći,4
čujeti,4
zdeti,4
rafasti,4
imaditi,4
finalistiti,4
ulješurati,4
kutikuti,4
indeksovati,4
šati,4
anestezirati,4
megasporofiti,4
general-admirati,4
perjamosti,4
premapotpisaoa,4
opustjeti,3
demobilisati,3
predgraći,3
naliti,3
ustaći,3
nadgraditi,3
mir,3
mimoići,3
replikovati,3
izboliti,3
izjasti,3
nezakoniti,3
prevelik,3
traki,3
subdukovati,3
zadebljavati,3
uskakati,3
gušći,3
venuti,3
katedrati,3
tumarati,3
procetati,3
resetovati,3
spektaći,3
obezglaviti,3
konfrontirati,3
akceptirati,3
izabreti,3
odgrizati,3
tereniti,3
golaći,3
nasedati,3
psovasti,3
izuzimati,3
imagati,3
kanalisati,3
porusiti,3
iscrpati,3
pobacati,3
goditi,3
izopačiti,3
nemovati,3
vojvoditi,3
alarmirati,3
rekvirirati,3
odnegovati,3
sprema,3
onesvešćivati,3
uzleti,3
uspravljati,3
dositi,3
prepričati,3
upaditi,3
poskupljivati,3
poduzeti,3
kraloiti,3
zabadati,3
znaš,3
pljuvati,3
oći,3
kratiti,3
svrgeti,3
salutirati,3
dodvoriti,3
napomeniti,3
odglumeti,3
suncuti,3
ucrtavati,3
dijagnostisati,3
prevenirati,3
podmeti,3
unapred,3
tri,3
očvrsnuti,3
pobestiti,3
začivati,3
pohiti,3
prokazati,3
poniti,3
pseti,3
ekipati,3
remetiti,3
prosljeđivati,3
dodjeliti,3
proslijediti,3
referencirati,3
preračunati,3
mudriti,3
ploveti,3
odupriti,3
zastaviti,3
nazati,3
saosećati,3
suštati,3
špijunirati,3
lakirati,3
meziti,3
poželjeti,3
nasljeđivati,3
usleđivati,3
inicijalizovati,3
urgirati,3
okludirati,3
konvergivati,3
ocrnjivati,3
artikulisati,3
upriličiti,3
viti,3
ostavriti,3
refraktovati,3
monokotiti,3
razrastiti,3
inspirirati,3
proneveriti,3
napući,3
vidati,3
izblokirati,3
zatajiti,3
zahuktati,3
sastaditi,3
uspesiti,3
poklonisati,3
diplomati,3
prihvatisati,3
saučestvovati,3
uđosati,3
bijati,3
medjutiti,3
onditi,3
medati,3
krvav,3
preobući,3
terminiti,3
progledati,3
premošćavati,3
umretiti,3
ugaonuti,3
preceniti,3
zadeti,3
novelist,3
udovosjiti,3
reformirati,3
revitalizovati,3
zakucati,3
saljeti,3
gingivitis,3
istrebljivati,3
okušavati,3
ugnjetavati,3
fregati,3
snežiti,3
nabaciti,3
deblokirati,3
mužati,3
ovisiti,3
sezati,3
razvlastiti,3
premjestiti,3
suniti,3
povišavati,3
gretiti,3
planetati,3
uokvirivati,3
razdirati,3
naditi,3
poseziti,3
spanati,3
počastvovati,3
amortizovati,3
qualitati,3
molitavati,3
kamenovati,3
zvršiti,3
preprodati,3
veštiti,3
zamuti,3
vojevati,3
klečati,3
ocrnuti,3
aktuelizovati,3
preteknuti,3
preterivati,3
prognozirati,3
nacionalivovati,3
tanjirasti,3
crviti,3
ispostavati,3
ovudati,3
krstizati,3
upokivati,3
spustisati,3
vladasiti,3
okrepiti,3
gospoditi,3
moljasti,3
ustremiti,3
izbrojati,3
apostoti,3
okoreti,3
pomazati,3
otkudati,3
likovati,3
odnesositi,3
bogoslužiti,3
čući,3
probaviti,3
krititi,3
uzveti,3
družetić,3
pao,3
prenosati,3
vračati,3
hoteti,3
mehanizovati,3
pustošati,3
oraganizovati,3
zakasti,3
zanoćiti,3
tvrđaviti,3
kalafati,3
borišiti,3
družiniti,3
zaječiti,3
strajiniti,3
trasati,3
tanjirati,3
potpetati,3
okameniti,3
družetići,3
potočariti,3
obitovati,3
izvaljivati,3
dramiti,3
odojeviti,3
rajetiti,3
gostiraditi,3
korlatiti,3
kraviti,3
radošiti,3
brzeti,3
poveći,3
malčati,3
sliti,3
fermentisati,3
mogiti,3
trupati,3
konačiti,3
okopavati,3
burditi,3
muzati,3
čučati,3
modulisati,3
pokrati,3
nastanisati,3
sazdati,3
zapatiti,3
odmetati,3
podvlastiti,3
iskrčiti,3
osuti,3
ušančiti,3
zaparati,3
zapomagati,3
ispraćati,3
kameniti,3
pribijati,3
strmeti,3
navalin,3
podmirovati,3
potočići,3
ostriti,3
dopaditi,3
saseći,3
njiveti,3
orjentisati,3
užasti,3
mimoilaziti,3
mleti,3
porinuti,3
odneći,3
larvati,3
podlogati,3
ovčiti,3
uniti,3
odjahati,3
zastrašivati,3
onesposobljavati,3
viojav,3
uznapredovati,3
doturati,3
sibiti,3
regrupisati,3
naelektrisati,3
uzgubiti,3
protivati,3
sapletati,3
sinhronizovati,3
poumirati,3
uskladištiti,3
vrijediti,3
animirati,3
pobrojati,3
obrenoviti,3
nagati,3
izludeti,3
pregledavati,3
draguljati,3
zagrizati,3
gazditi,3
sr-esti,3
pojaljivati,3
ukrotiti,3
jezuiti,3
pozliti,3
šiljati,3
ugrejati,3
saplitati,3
osvetljivati,3
nadjačavati,3
odstojiti,3
krediti,3
naumiti,3
trebovati,3
raspoznavati,3
podbuniti,3
šikanirati,3
jahtati,3
bronhitis,3
bivstvovati,3
zarivati,3
gusti,3
svanuti,3
pedofiti,3
komaditi,3
pržiti,3
ciljati,3
otceti,3
_3,3
budati,3
osmougati,3
zablaći,3
pocrnati,3
prirasti,3
veseliti,3
premestisati,3
neseljavati,3
govesti,3
laziti,3
letovati,3
predeti,3
radočeti,3
koincidirati,3
obnarodovati,3
obratisati,3
blistaviti,3
pronivati,3
učiteljevati,3
pileti,3
nadolaziti,3
zapljuskivati,3
poboditi,3
potamneti,3
zapovesti,3
prebisati,3
zatrovati,3
smrčati,3
proturiti,3
oštriti,3
nasuproti,3
posteti,3
potonati,3
oformljavati,3
izrugivati,3
staziti,3
prebrojavati,3
istetovirati,3
iživljavati,3
kostati,3
nasmešiti,3
neutroniti,3
drafati,3
diskriminisati,3
trkasti,3
pokušaj,3
dovijati,3
atiti,3
vaspostaviti,3
uznositi,3
obuki,3
adsorbovati,3
prijeći,3
goneći,3
ustrajati,3
spržati,3
previđati,3
ubojiti,3
jadikovati,3
kockati,3
trbati,3
nadmudriti,3
zaplitati,3
pripomoći,3
namontirati,3
unati,3
peleti,3
opjevati,3
prlaziti,3
žabati,3
rezidirati,3
predsavljati,3
okreneti,3
strepeti,3
kombinuvati,3
toboziti,3
nažati,3
zavitlavati,3
nimfati,3
pozavideti,3
memorisati,3
postoljati,3
survavati,3
učastvovati,3
konkretizovati,3
zamajavati,3
gospeti,3
svežiti,3
vlažiti,3
jastučići,3
osiliti,3
začinjati,3
uzeliti,3
opredijeti,3
cijeniti,3
pedati,3
utemeljivati,3
podvrati,3
rudeti,3
blagosiljati,3
kotiti,3
snadbijevati,3
ugaziti,3
preskati,3
kolonati,3
isturiti,3
promrzliti,3
izgovorati,3
zazuzeti,3
repromaterijati,3
dopastiti,3
pruzeti,3
uljeti,3
otkupati,3
ski,3
raskinati,3
omanuti,3
nadopuniti,3
otpastiti,3
iščitavati,3
lizeti,3
prezeti,3
simbolizirati,3
zadivljivati,3
priklanjati,3
čirati,3
kalibrisati,3
faciti,3
ratiti,3
sciriti,3
uznemirovati,3
ofanzivati,3
žigosati,3
obnovljati,3
relativizovati,3
poprskati,3
prevoz,3
konstantovati,3
zasićovati,3
izbrišati,3
konjuktivitis,3
pljosnati,3
obeštetiti,3
pomiluti,3
_2,3
obrvesti,3
žeteti,3
snopiti,3
ušivati,3
zažaliti,3
grdeti,3
pobaciti,3
zatrudnjeti,3
rasplakati,3
tranformisati,3
parkirati,3
