base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
znati,poznati,po,1391,30
šteti,ušteti,u,1,9
važiti,uvažiti,u,483,7
javlati,pojavlati,po,2,1
taći,dotaći,do,1,10
svrtati,osvrtati,o,1,7
dopunjavati,nadopunjavati,na,25,1
voditi,prvoditi,pr,2580,2
vučiti,izvučiti,iz,50,59
pisati,dopisati,do,1679,4
kupovati,pokupovati,po,139,3
govoriti,dogovoriti,do,1715,84
igrati,izigrati,iz,5551,1
pratiti,dopratiti,do,1356,4
čekati,pričekati,pri,230,3
oštriti,zaoštriti,za,3,8
dati,pridati,pri,2374,11
biti,probiti,pro,512055,127
siti,prisiti,pri,66,15
viđati,uviđati,u,68,19
brinuti,zabrinuti,za,182,3
slušati,poslušati,po,113,31
mešati,umešati,u,231,51
glasiti,naglasiti,na,257,107
ratiti,zaratiti,za,3,34
zdraviti,pozdraviti,po,1,38
pleniti,opleniti,o,12,1
mogati,pomogati,po,1,5
staditi,pristaditi,pri,1,4
lučiti,izlučiti,iz,32,13
desti,zadesti,za,2,6
gibiti,pogibiti,po,1,1
brinuti,pobrinuti,po,182,27
stadositi,nastadositi,na,2,1
stavisati,postavisati,po,1,1
verovati,poverovati,po,854,21
nati,onati,o,1,2
veriti,overiti,o,13,6
paziti,opaziti,o,34,11
grabiti,ugrabiti,u,6,10
hitati,pohitati,po,1,10
miriti,izmiriti,iz,15,58
stavisati,nastavisati,na,1,1
leći,sleći,s,13,1
tući,potući,po,17,48
sreti,presreti,pre,43,23
žuriti,požuriti,po,14,22
premiti,spremiti,s,3,39
čiti,počiti,po,159,5
stati,ustati,u,242,69
štediti,uštediti,u,29,10
dobiti,pridobiti,pri,4970,34
glasiti,razglasiti,raz,257,3
kiniti,raskiniti,ras,1,5
gaziti,pogaziti,po,16,4
graditi,nagraditi,na,432,36
meriti,zameriti,za,266,17
činiti,počiniti,po,3154,97
mirati,smirati,s,7,6
grabiti,prigrabiti,pri,6,11
hvaliti,zahvaliti,za,55,16
ploviti,uploviti,u,144,31
juriti,pojuriti,po,45,7
čistiti,očistiti,o,23,47
tuki,potuki,po,8,1
ostati,zaostati,za,2351,41
ređati,vređati,v,15,4
vati,provati,pro,3,5
ložiti,naložiti,na,8,51
mamiti,namamiti,na,3,22
liti,uliti,u,3,11
uditi,nauditi,na,3,16
probati,oprobati,o,31,29
vrediti,uvrediti,u,58,6
slijediti,uslijediti,u,13,25
urediti,preurediti,pre,94,28
moći,domoći,do,25282,61
vršiti,dovršiti,do,1189,58
govoriti,nagovoriti,na,1715,48
ceniti,oceniti,o,41,62
prečiti,preprečiti,pre,1,3
rasti,srasti,s,654,28
nizati,nanizati,na,24,14
kržljati,zakržljati,za,1,11
misati,primisati,pri,1,3
uzeti,izuzeti,iz,314,21
davati,zadavati,za,1541,19
vladati,ovladati,o,781,98
slagati,poslagati,po,172,3
titi,otiti,o,6,7
plašiti,zaplašiti,za,71,10
đati,nađati,na,1,30
iskovati,iziskovati,iz,6,21
nositi,snositi,s,2013,38
javljivati,izjavljivati,iz,1,40
vojati,svojati,s,1,1
ići,izići,iz,1070,7
piti,upiti,u,98,78
viditi,uviditi,u,49,8
topiti,potopiti,po,34,31
seći,useći,u,46,8
sušivati,presušivati,pre,1,9
vojevati,izvojevati,iz,2,29
teći,priteći,pri,366,13
gospodariti,zagospodariti,za,17,11
hvati,pohvati,po,29,21
vršiti,površiti,po,1189,10
ilaziti,razilaziti,raz,3,9
gađati,pogađati,po,43,58
pevati,opevati,o,279,15
ložiti,založiti,za,8,13
mirovati,smirovati,s,5,16
glaviti,zaglaviti,za,11,14
nositi,ponositi,po,2013,10
biti,obiti,o,512055,13
sliti,prisliti,pri,4,1
zvoniti,pozvoniti,po,7,3
tući,pretući,pre,17,12
harati,poharati,po,4,15
beći,prebeći,pre,2,45
terati,proterati,pro,35,125
stojiti,postojiti,po,1,4
remetiti,poremetiti,po,4,19
nositi,prinositi,pri,2013,31
slepiti,oslepiti,o,17,7
birati,ubirati,u,483,18
služiti,zaslužiti,za,1521,29
pamtiti,zapamtiti,za,32,31
činiti,začiniti,za,3154,3
mučiti,namučiti,na,80,5
jesti,pojesti,po,140,54
želeti,poželeti,po,1300,29
kačiti,skačiti,s,5,2
kočiti,skočiti,s,7,64
visati,uvisati,u,1,2
nati,unati,u,1,2
najmljivati,unajmljivati,u,1,13
vijati,izvijati,iz,2,2
ljutiti,naljutiti,na,18,9
ključati,zaključati,za,3,14
pući,napući,na,2,6
vidjeti,uvidjeti,u,24,1
spjevati,uspjevati,u,1,5
tražiti,potražiti,po,1122,75
buditi,pobuditi,po,21,12
pojiti,pripojiti,pri,7,38
seti,zaseti,za,7,7
postaviti,zapostaviti,za,1104,4
reći,proreći,pro,1294,5
miti,namiti,na,4,3
ostajati,izostajati,iz,855,14
sloniti,osloniti,o,1,34
krštavati,pokrštavati,po,6,5
sejati,prosejati,pro,23,1
živjeti,preživjeti,pre,148,19
kušati,okušati,o,1,14
goditi,nagoditi,na,7,12
pojati,pripojati,pri,2,8
veriti,uveriti,u,13,61
dužiti,zadužiti,za,7,24
rušiti,urušiti,u,63,18
teriti,poteriti,po,1,2
mirovati,umirovati,u,5,2
desiti,udesiti,u,487,2
hvatiti,dohvatiti,do,10,13
sjetiti,osjetiti,o,1,7
sjetiti,posjetiti,po,1,24
poniti,preponiti,pre,14,7
vuti,razvuti,raz,10,1
stupati,pristupati,pri,92,30
vaditi,izvaditi,iz,45,34
kopati,zakopati,za,17,13
ati,izati,iz,2,2
tucati,potucati,po,1,2
beležiti,pribeležiti,pri,293,2
goniti,nagoniti,na,54,7
pucati,pripucati,pri,89,7
klati,zaklati,za,3,13
čuti,začuti,za,369,4
viti,previti,pre,7,6
daviti,podaviti,po,11,3
šiti,ušiti,u,5,32
rušiti,porušiti,po,63,42
liti,politi,po,3,4
hvatati,pohvatati,po,86,16
hapsiti,pohapsiti,po,29,19
trpati,strpati,s,3,7
ući,vući,v,1451,35
vući,svući,s,35,4
trpati,potrpati,po,3,3
kuvati,skuvati,s,41,5
tresti,pretresti,pre,6,4
djesti,odjesti,o,6,2
vući,prevući,pre,35,5
cepati,pocepati,po,5,6
boliti,izboliti,iz,15,3
vezati,svezati,s,64,2
jesti,najesti,na,140,3
piti,napiti,na,98,2
besiti,obesiti,o,1,24
saditi,posaditi,po,46,9
gaziti,zagaziti,za,16,2
lupati,polupati,po,1,4
rati,orati,o,2,4
pitati,zapitati,za,123,7
krstiti,pokrstiti,po,32,27
svanuti,osvanuti,o,4,9
tovariti,natovariti,na,4,6
paliti,popaliti,po,85,3
stavnjati,ostavnjati,o,1,1
zdraviti,ozdraviti,o,1,7
pišati,opišati,o,127,1
vratiti,svratiti,s,2436,13
prasiti,oprasiti,o,3,2
lečiti,izlečiti,iz,235,52
vikati,povikati,po,5,3
terati,sterati,s,35,1
bliti,obliti,o,1,3
liti,proliti,pro,3,5
bušiti,probušiti,pro,4,8
biti,zabiti,za,512055,12
derati,razderati,raz,1,1
kucati,zakucati,za,28,8
teći,uteći,u,366,4
žaliti,požaliti,po,127,11
mlatiti,premlatiti,pre,2,1
skočiti,priskočiti,pri,64,3
hvatati,zahvatati,za,86,110
klati,poklati,po,3,1
orati,zaorati,za,4,1
utoti,sutoti,s,2,1
plivati,preplivati,pre,130,5
dobivati,pridobivati,pri,17,21
izlaziti,proizlaziti,pro,871,36
meriti,nameriti,na,266,3
puniti,prepuniti,pre,25,5
seći,poseći,po,46,27
ovladati,preovladati,pre,98,11
uveličati,preuveličati,pre,7,3
umirati,sumirati,s,301,52
ložiti,priložiti,pri,8,29
ložiti,prložiti,pr,8,1
davati,odavati,o,1541,49
šetati,ušetati,u,26,3
raditi,zaraditi,za,6187,132
lomiti,polomiti,po,21,17
suditi,dosuditi,do,63,5
laziti,prilaziti,pri,1,44
sticati,pristicati,pri,209,1
bratiti,probratiti,pro,8,2
raditi,poraditi,po,6187,4
ljubiti,zaljubiti,za,15,75
glasiti,oglasiti,o,257,38
otkriti,razotkriti,raz,981,18
arati,varati,v,1,29
liti,rasliti,ras,3,30
pratiti,pripratiti,pri,1356,6
ziti,uziti,u,2,1
glasati,izglasati,iz,132,19
rasti,urasti,u,654,4
govoriti,ugovoriti,u,1715,19
kazati,skazati,s,1150,28
sliti,dosliti,do,4,4
uređivati,preuređivati,pre,218,7
kasati,prikasati,pri,1,2
tražiti,pretražiti,pre,1122,18
retiti,sretiti,s,1,20
blagati,oblagati,o,7,6
stiti,ustiti,u,4,1
šiti,zašiti,za,5,3
disati,udisati,u,9,5
nemovati,onemovati,o,8,3
vrijediti,uvrijediti,u,14,2
govoriti,ogovoriti,o,1715,1
uditi,suditi,s,3,63
staviti,ustaviti,u,386,2
nesiti,snesiti,s,4,13
dignuti,podignuti,po,24,2
pisati,popisati,po,1679,8
vrtiti,zavrtiti,za,2,1
zoriti,prizoriti,pri,1,1
likovati,nalikovati,na,3,25
plaviti,poplaviti,po,14,7
pominjati,opominjati,o,1082,10
komplikovati,zakomplikovati,za,28,17
vladati,svladati,s,781,6
novčiti,unovčiti,u,9,3
vijati,navijati,na,2,7
stati,prostati,pro,242,4
isati,sisati,s,3,9
roniti,zaroniti,za,7,4
kršiti,skršiti,s,48,7
plaviti,naplaviti,na,14,1
pijati,opijati,o,2,7
citi,uciti,u,5,1
točiti,pretočiti,pre,3,19
nuciti,unuciti,u,1,3
uzdržavati,suzdržavati,s,5,4
titi,stiti,s,6,4
varati,zavarati,za,29,12
miniti,preminiti,pre,1,2
suditi,usuditi,u,63,18
voliti,zavoliti,za,17,9
zadati,nazadati,na,79,2
djetiti,odjetiti,o,1,3
klevetati,oklevetati,o,3,2
beći,dobeći,do,2,1
davati,pridavati,pri,1541,45
primati,poprimati,po,357,16
roditi,uroditi,u,372,15
pisati,propisati,pro,1679,20
ušiti,sušiti,s,32,58
rađati,porađati,po,115,6
bačati,pobačati,po,1,1
dužiti,odužiti,o,7,11
diviti,zadiviti,za,25,8
čistiti,pročistiti,pro,23,3
zvati,prizvati,pri,1222,4
kupiti,zakupiti,za,455,7
pratiti,propratiti,pro,1356,8
pijati,napijati,na,2,3
svojati,osvojati,o,1,8
kleknuti,pokleknuti,po,1,3
kloniti,prikloniti,pri,9,25
barati,obarati,o,4,40
bio,ubio,u,3,11
učiti,vučiti,v,438,50
variti,svariti,s,8,5
braziti,obraziti,o,1,2
ginuti,uginuti,u,4,25
rđati,zarđati,za,1,1
proleti,uproleti,u,1,7
ziti,preziti,pre,2,4
pamtiti,upamtiti,u,32,10
ubiti,subiti,s,878,1
boliti,razboliti,raz,15,19
ići,razići,raz,1070,44
posjeti,zaposjeti,za,3,3
značati,označati,o,7,4
pisati,raspisati,ras,1679,26
ceniti,uceniti,u,41,4
raditi,proraditi,pro,6187,4
gnati,izgnati,iz,2,1
prasti,sprasti,s,4,2
tvoriti,rastvoriti,ras,10,10
piti,dopiti,do,98,13
krstariti,prokrstariti,pro,11,2
beći,pribeći,pri,2,15
iti,priti,pr,3,5
umirati,poumirati,po,301,1
dužiti,izdužiti,iz,7,1
gađati,nagađati,na,43,15
mestiti,razmestiti,raz,1,5
okružiti,zaokružiti,za,26,11
paliti,opaliti,o,85,4
roditi,izroditi,iz,372,22
pojiti,napojiti,na,7,1
maći,pomaći,po,12,5
javati,najavati,na,74,12
sliti,posliti,po,4,1
daditi,izdaditi,iz,15,3
gibati,pogibati,po,1,1
smejati,nasmejati,na,8,9
krstiti,prekrstiti,pre,32,2
umiti,razumiti,raz,4,4
bližiti,pobližiti,po,9,2
gledati,razgledati,raz,405,4
nervirati,iznervirati,iz,6,5
lomiti,izlomiti,iz,21,2
baciti,ubaciti,u,206,104
kliznuti,skliznuti,s,1,2
supati,nasupati,na,1,1
biležiti,obiležiti,o,2,1
lečiti,zalečiti,za,235,9
sipati,osipati,o,12,9
koncentrisati,skoncentrisati,s,73,10
dijeliti,podijeliti,po,19,15
kotiti,okotiti,o,1,2
dizati,zadizati,za,25,1
vrtiti,provrtiti,pro,2,1
zdraviti,prezdraviti,pre,1,6
hraniti,prehraniti,pre,200,14
sleći,osleći,o,1,22
odrastati,poodrastati,po,229,2
trajati,pretrajati,pre,1346,2
vrviti,provrviti,pro,2,1
debljati,zadebljati,za,3,14
umrlati,izumrlati,iz,297,37
kazati,zakazati,za,1150,15
nistiti,ponistiti,po,1,11
svesti,prosvesti,pro,77,3
spodobiti,prispodobiti,pri,1,1
seti,poseti,po,7,10
vijati,dovijati,do,2,1
segnuti,posegnuti,po,1,2
bujati,nabujati,na,5,4
pucati,popucati,po,89,5
uđiti,suđiti,s,2,1
sati,posati,po,14,4
saditi,dosaditi,do,46,7
iseti,viseti,v,20,29
liti,sliti,s,3,4
taći,zataći,za,1,1
dolaziti,odolaziti,o,2265,3
disati,izdisati,iz,9,4
djeliti,podjeliti,po,2,6
bilježiti,obilježiti,o,18,14
klepati,sklepati,s,1,1
padati,raspadati,ras,293,15
voziti,izvoziti,iz,636,28
slepljivati,zaslepljivati,za,2,3
gostiti,ugostiti,u,1,33
dasti,pridasti,pri,1,2
buti,obuti,o,5,1
kačiti,okačiti,o,5,6
sledeti,nasledeti,na,2,7
sujeti,osujeti,o,1,7
paslati,spaslati,s,1,15
miriti,primiriti,pri,15,3
buktati,razbuktati,raz,3,6
grešiti,ogrešiti,o,12,5
raditi,preraditi,pre,6187,25
menjati,namenjati,na,1168,3
besneti,razbesneti,raz,9,15
uzdržati,suzdržati,s,12,2
pucati,upucati,u,89,15
krati,ukrati,u,3,20
kačiti,zakačiti,za,5,8
događati,izdogađati,iz,79,1
svetiti,osvetiti,o,6,25
pominjati,napominjati,na,1082,35
usmeriti,preusmeriti,pre,78,25
sećati,prisećati,pri,22,26
triti,otriti,o,6,1
preći,napreći,na,1480,1
koristiti,okoristiti,o,9653,7
prositi,zaprositi,za,11,11
seti,useti,u,7,3
bati,probati,pro,3,31
poznavati,propoznavati,pro,199,1
svađati,posvađati,po,18,19
terati,uterati,u,35,3
predeti,opredeti,o,1,8
vrbovati,zavrbovati,za,9,4
čitati,učitati,u,207,23
naglasiti,prenaglasiti,pre,107,3
marati,zamarati,za,1,3
mamiti,omamiti,o,3,2
otimati,preotimati,pre,21,4
platiti,uplatiti,u,215,3
gasti,ugasti,u,19,9
slikati,preslikati,pre,35,7
prečiti,zaprečiti,za,1,1
ličiti,priličiti,pri,174,11
kopati,pokopati,po,17,6
komadati,raskomadati,ras,5,3
dignuti,izdignuti,iz,24,5
leći,zaleći,za,13,1
vršiti,navršiti,na,1189,14
voditi,privoditi,pri,2580,8
dolaziti,pridolaziti,pri,2265,1
otkrivati,razotkrivati,raz,383,17
gledati,zagledati,za,405,2
povesti,pripovesti,pri,329,4
gnati,prognati,pro,2,15
viti,sviti,s,7,2
graditi,razgraditi,raz,432,7
kršati,okršati,o,1,8
niknuti,proniknuti,pro,1,5
nalazati,pronalazati,pro,2,2
metati,umetati,u,1,2
briti,dobriti,do,3,6
nađiti,pronađiti,pro,1,2
sežati,dosežati,do,37,1
kuniti,zakuniti,za,6,7
gaći,dogaći,do,1,1
vezovati,zavezovati,za,321,1
birati,nabirati,na,483,1
radati,doradati,do,1,1
leteti,doleteti,do,41,6
delovati,dodelovati,do,743,1
printati,sprintati,s,1,10
maći,promaći,pro,12,8
grmeti,zagrmeti,za,2,1
uzrokovati,ouzrokovati,o,265,1
posedati,zaposedati,za,3,7
kaditi,okaditi,o,5,1
skraćivati,uskraćivati,u,22,7
printati,preprintati,pre,1,1
čestiti,načestiti,na,1,2
kaljati,ukaljati,u,1,4
ući,prući,pr,1451,3
lučiti,razlučiti,raz,32,10
visiti,navisiti,na,3,8
goleti,ogoleti,o,1,2
goreti,dogoreti,do,6,1
imati,doimati,do,27507,4
tititi,stititi,s,1,2
uciti,nauciti,na,1,1
ciniti,uciniti,u,1,1
gristiti,ugristiti,u,1,1
lepiti,zalepiti,za,3,4
kučiti,dokučiti,do,1,3
ticati,doticati,do,335,23
pustiti,opustiti,o,81,14
lepiti,nalepiti,na,3,4
diti,prediti,pre,85,10
bavati,probavati,pro,1,4
moriti,zamoriti,za,3,1
živiti,doživiti,do,1,36
nositi,pronositi,pro,2013,2
poznavati,raspoznavati,ras,199,6
obraziti,preobraziti,pre,2,22
vajati,izvajati,iz,8,4
moliti,izmoliti,iz,119,8
iti,viti,v,3,7
priličiti,upriličiti,u,11,2
zdržati,uzdržati,u,1,12
šaliti,našaliti,na,29,3
nići,iznići,iz,6,10
međiti,omeđiti,o,2,3
raziti,uraziti,u,1,2
biti,pribiti,pri,512055,1
zati,pozati,po,58,7
staviti,prestaviti,pre,386,6
pozivati,opozivati,o,424,4
voditi,povoditi,po,2580,1
psetiti,opsetiti,o,3,17
muti,zamuti,za,2,4
relati,srelati,s,1,16
okrenuti,zaokrenuti,za,218,2
udar,sudar,s,7,2
hvatati,dohvatati,do,86,3
stajati,ustajati,u,688,10
sramotiti,osramotiti,o,2,5
obratiti,preobratiti,pre,180,15
trovati,otrovati,o,4,21
doliti,odoliti,o,3,2
pliti,upliti,u,2,10
zaditi,pozaditi,po,1,26
dodati,pridodati,pri,517,20
zriti,prozriti,pro,2,3
giniti,poginiti,po,6,5
krcati,nakrcati,na,1,1
taći,staći,s,1,6
rušiti,razrušiti,raz,63,8
plemeniti,oplemeniti,o,24,7
zabaviti,pozabaviti,po,11,20
kriti,prikriti,pri,154,17
periti,uperiti,u,4,5
kačiti,nakačiti,na,5,1
biti,nabiti,na,512055,2
piti,popiti,po,98,20
pretiti,zapretiti,za,165,37
lagati,nalagati,na,8,41
misliti,umisliti,u,498,2
strašiti,zastrašiti,za,15,5
žati,požati,po,1,1
vrtiti,uvrtiti,u,2,5
hvatati,nahvatati,na,86,2
mrtviti,umrtviti,u,3,1
kombinuvati,ukombinuvati,u,4,1
muti,pomuti,po,2,2
kačiti,prikačiti,pri,5,2
definisati,izdefinisati,iz,862,1
vraćati,svraćati,s,1041,8
baciti,zabaciti,za,206,5
leći,izleći,iz,13,16
čeličiti,očeličiti,o,3,4
uniti,suniti,s,1,5
naći,ponaći,po,1694,12
čuvati,pričuvati,pri,764,1
tjerati,protjerati,pro,4,10
čitati,očitati,o,207,5
vezati,dovezati,do,64,4
premiti,dopremiti,do,3,11
rastiti,izrastiti,iz,1,19
ćutati,prećutati,pre,11,3
tajati,zatajati,za,1,1
jasti,pojasti,po,4,2
bratiti,pribratiti,pri,8,2
teći,oteći,o,366,10
pljusnuti,zapljusnuti,za,1,2
formirati,rasformirati,ras,1307,5
premati,zapremati,za,22,2
uziti,preuziti,pre,1,1
plaviti,preplaviti,pre,14,10
dositi,odositi,o,2,13
stiti,prestiti,pre,4,2
krasiti,skrasiti,s,30,8
očaravati,razočaravati,raz,2,1
prezati,naprezati,na,3,1
likovati,dolikovati,do,3,4
padneti,zapadneti,za,2,1
juriti,ujuriti,u,45,1
sloniti,prisloniti,pri,1,2
obraziti,izobraziti,iz,2,1
lutati,zalutati,za,25,11
boditi,izboditi,iz,3,2
niti,poniti,po,5,14
ražiti,vražiti,v,1,2
seći,proseći,pro,46,2
krotiti,ukrotiti,u,1,5
nestajati,ponestajati,po,97,5
bežati,razbežati,raz,216,9
voleti,zavoleti,za,526,9
trčati,potrčati,po,60,5
stružati,nastružati,na,1,1
kunuti,zakunuti,za,1,6
koriti,prekoriti,pre,4,4
reći,zareći,za,1294,5
stremiti,ustremiti,u,7,6
borati,naborati,na,2,2
tjesti,utjesti,u,4,3
parati,preparati,pre,1,5
prljati,uprljati,u,5,1
štedeti,poštedeti,po,5,11
svetati,presvetati,pre,11,1
opljačkati,oopljačkati,o,126,1
siromašiti,osiromašiti,o,1,3
brojati,pobrojati,po,296,3
uziti,pruziti,pr,1,1
pružiti,opružiti,o,381,2
hrliti,pohrliti,po,1,4
želiti,oželiti,o,1,1
plakati,zaplakati,za,23,6
čati,učati,u,19,1
ispitivati,preispitivati,pre,54,21
krati,nakrati,na,3,3
spajati,prispajati,pri,328,1
menjati,primenjati,pri,1168,2
moći,smoći,s,25282,2
sušiti,presušiti,pre,58,24
mediti,smediti,s,3,2
gađati,ugađati,u,43,2
javisati,izjavisati,iz,1,1
remeti,poremeti,po,25,15
maći,omaći,o,12,1
reći,vreći,v,1294,5
trpeti,otrpeti,o,88,1
pomenuti,opomenuti,o,122,4
deliti,razdeliti,raz,1137,9
kaziti,ukaziti,u,3,2
trpati,zatrpati,za,3,10
smejati,zasmejati,za,8,4
krčiti,prokrčiti,pro,10,4
zidati,dozidati,do,24,3
prinijeti,doprinijeti,do,1,14
umiti,izumiti,iz,4,4
voliti,privoliti,pri,17,7
vjeriti,uvjeriti,u,3,5
boleti,preboleti,pre,1,6
dići,izdići,iz,13,3
ovojiti,sovojiti,s,3,1
sovojiti,osovojiti,o,1,1
množiti,umnožiti,u,21,8
ticati,priticati,pri,335,5
staditi,ostaditi,o,1,5
giniti,uginiti,u,6,9
razneti,zarazneti,za,12,1
vrijediti,povrijediti,po,14,4
tvor,zatvor,za,1,1
videti,prevideti,pre,1928,8
nati,pronati,pro,1,3
leteti,uleteti,u,41,13
platiti,naplatiti,na,215,17
braniti,obraniti,o,741,4
učiti,poučiti,po,438,4
žviti,dožviti,do,1,1
rezati,urezati,u,6,2
riješiti,razriješiti,raz,11,2
rasti,izrasti,iz,654,26
nati,zanati,za,1,1
istaći,proistaći,pro,578,2
poceti,zapoceti,za,6,1
mazati,namazati,na,3,2
irati,sirati,s,6,16
lažirati,izlažirati,iz,4,1
spati,zaspati,za,2,5
spasti,zaspasti,za,131,27
prostirati,rasprostirati,ras,404,6
obuhvatati,oobuhvatati,o,1573,1
sediti,usediti,u,53,2
nuditi,iznuditi,iz,484,14
voditi,zavoditi,za,2580,20
trajati,dotrajati,do,1346,18
žaliti,zažaliti,za,127,8
biti,prbiti,pr,512055,1
roniti,uroniti,u,7,10
vajati,razvajati,raz,8,1
kratati,pokratati,po,1,1
pišiti,opišiti,o,20,1
pešačiti,prepešačiti,pre,4,2
običavati,uobičavati,u,1,1
misati,promisati,pro,1,2
luditi,poluditi,po,18,7
dirati,nadirati,na,24,7
stolovati,prestolovati,pre,24,1
miriti,umiriti,u,15,12
daditi,predaditi,pre,15,1
znaditi,poznaditi,po,3,1
tučiti,utučiti,u,14,1
liti,doliti,do,3,3
prostiti,rasprostiti,ras,1,11
pomeniti,spomeniti,s,8,3
trčati,pritrčati,pri,60,4
štediti,poštediti,po,29,7
otrivati,razotrivati,raz,1,1
pisati,prepisati,pre,1679,35
računati,preračunati,pre,243,2
ziveti,proziveti,pro,6,1
naći,snaći,s,1694,17
pamti,zapamti,za,33,7
množiti,pomnožiti,po,21,21
pusti,spusti,s,65,1
baviti,zabaviti,za,2236,11
dvojati,odvojati,o,3,3
ostavljati,izostavljati,iz,264,16
praviti,prepraviti,pre,498,21
ledati,izledati,iz,3,2
imenivati,preimenivati,pre,1,10
naći,iznaći,iz,1694,2
živjeti,doživjeti,do,148,8
prodati,preprodati,pre,225,2
sliti,nasliti,na,4,1
laći,izlaći,iz,2,2
cvetati,procvetati,pro,62,12
kačiti,raskačiti,ras,5,1
niziti,sniziti,s,1,13
tovariti,utovariti,u,4,2
pakovati,spakovati,s,29,4
smetati,zasmetati,za,43,6
vrsiti,zavrsiti,za,1,4
kaziti,prikaziti,pri,3,19
menjati,izmenjati,iz,1168,3
hraniti,nahraniti,na,200,13
najmljivati,iznajmljivati,iz,1,12
zoriti,prozoriti,pro,1,1
ređati,poređati,po,15,9
liti,zaliti,za,3,4
miriti,namiriti,na,15,2
kočiti,ukočiti,u,7,2
dužiti,pridužiti,pri,7,2
planuti,preplanuti,pre,3,1
dosetiti,predosetiti,pre,4,1
siti,dositi,do,66,2
hodati,prohodati,pro,48,2
trebati,zatrebati,za,3927,12
lizati,zalizati,za,1,1
zliti,pozliti,po,8,2
ati,sati,s,2,14
ugasti,naugasti,na,9,1
slediti,poslediti,po,557,2
stiti,prstiti,pr,4,3
stati,prstati,pr,242,2
tiskati,otiskati,o,1,1
uzati,pruzati,pr,3,3
predati,upredati,u,611,1
povoditi,spovoditi,s,1,1
montirati,namontirati,na,47,1
optereti,preoptereti,pre,1,3
gušiti,prigušiti,pri,32,1
lirati,polirati,po,11,5
radil,uradil,u,1,1
zavideti,pozavideti,po,1,2
svesti,osvesti,o,77,7
videti,svideti,s,1928,22
ranjavati,izranjavati,iz,9,1
maći,umaći,u,12,7
tići,potići,po,2,4
lučiti,slučiti,s,32,1
propasti,upropasti,u,96,4
definisati,predefinisati,pre,862,2
žati,pržati,pr,1,6
lizati,slizati,s,1,2
kaziti,pokaziti,po,3,5
uziti,suziti,s,1,15
cvetati,precvetati,pre,62,1
crtati,ucrtati,u,82,7
igrati,poigrati,po,5551,1
rolati,zarolati,za,4,1
sloviti,nasloviti,na,6,6
rešavati,razrešavati,raz,227,14
propastiti,upropastiti,u,5,9
držati,pridržati,pri,979,1
krecuti,pokrecuti,po,2,1
redjati,uredjati,u,3,1
loviti,poloviti,po,69,4
javati,prijavati,pri,74,7
zlatiti,pozlatiti,po,2,5
siti,prositi,pro,66,11
značavati,naznačavati,na,1,6
mrzeti,promrzeti,pro,42,1
činiti,pričiniti,pri,3154,1
paziti,spaziti,s,34,12
umivati,razumivati,raz,1,4
niti,izniti,iz,5,2
vraćati,navraćati,na,1041,2
lati,zalati,za,4,1
zdržavati,uzdržavati,u,1,5
formulisati,preformulisati,pre,75,9
pomeniti,napomeniti,na,8,2
curiti,procuriti,pro,10,3
jednostavati,pojednostavati,po,1,3
pišati,upišati,u,127,1
sedati,posedati,po,3,3
brojati,prebrojati,pre,296,5
tečati,stečati,s,2,1
vezati,zavezati,za,64,1
prostiti,uprostiti,u,1,13
nestati,ponestati,po,173,15
niziti,poniziti,po,1,10
ziti,zaziti,za,2,3
mogučavati,omogučavati,o,1,1
starati,postarati,po,64,10
krstiti,ukrstiti,u,32,7
vrsiti,izvrsiti,iz,1,1
usmeravati,preusmeravati,pre,97,12
svežiti,osvežiti,o,3,12
sticati,posticati,po,209,3
mutiti,pomutiti,po,1,4
intrigirati,zaintrigirati,za,2,6
kasiti,skasiti,s,1,3
parati,sparati,s,1,1
uzmati,zauzmati,za,1,1
žeći,užeći,u,3,2
šetati,prošetati,pro,26,11
koliti,ukoliti,u,2,1
paditi,raspaditi,ras,7,1
skladištiti,uskladištiti,u,63,5
bacati,pobacati,po,87,4
cijeniti,ocijeniti,o,5,4
meriti,razmeriti,raz,266,1
vezati,prevezati,pre,64,6
leti,preleti,pre,107,15
opštiti,uopštiti,u,1,4
lepiti,prelepiti,pre,3,5
video,uvideo,u,844,1
prlati,doprlati,do,1,8
jahati,sjahati,s,8,6
šiti,prešiti,pre,5,1
puštati,opuštati,o,53,10
sloniti,nasloniti,na,1,1
lediti,zalediti,za,12,5
vući,navući,na,35,9
blistati,zablistati,za,5,6
sati,usati,u,14,1
pošeti,zapošeti,za,1,1
stiti,prostiti,pro,4,1
poroditi,sporoditi,s,9,1
garantovati,zagarantovati,za,124,4
laziti,prlaziti,pr,1,2
periti,operiti,o,4,2
sluziti,usluziti,u,8,1
očarati,razočarati,raz,3,21
steti,usteti,u,11,2
svirati,zasvirati,za,383,2
točiti,stočiti,s,3,1
gibiti,izgibiti,iz,1,1
dobijati,pridobijati,pri,1746,5
pevati,spevati,s,279,11
strašiti,prestrašiti,pre,15,1
daviti,zadaviti,za,11,9
pustati,dopustati,do,1,1
spravljati,uspravljati,u,10,6
prostrati,rasprostrati,ras,3,1
sušivati,prosušivati,pro,1,1
sejati,posejati,po,23,5
vozati,prevozati,pre,1,2
pomoći,pripomoći,pri,987,2
roditi,oroditi,o,372,6
čiti,očiti,o,159,12
goriti,izgoriti,iz,13,10
kaći,skaći,s,6,6
