base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
svedočiti,posvedočiti,po,259,10
boditi,proboditi,pro,14,6
staditi,nastaditi,na,7,5
moriti,umoriti,u,7,5
imenovati,naimenovati,na,303,5
beriti,uberiti,u,12,5
isteći,proisteći,pro,33,27
popiti,zapopiti,za,25,10
raditi,proraditi,pro,5123,17
rasti,zarasti,za,488,18
terati,doterati,do,50,11
krstariti,prokrstariti,pro,10,5
rasti,urasti,u,488,7
umirati,izumirati,iz,285,5
kupiti,zakupiti,za,487,9
stajati,zastajati,za,671,8
mirati,zamirati,za,11,11
bujati,nabujati,na,8,16
izići,proizići,pro,17,7
viditi,izviditi,iz,30,7
okruživati,zaokruživati,za,207,6
ticati,priticati,pri,265,7
biti,obiti,o,555207,10
seći,useći,u,47,14
štedeti,uštedeti,u,18,15
dati,podati,po,2567,10
voditi,zavoditi,za,3223,25
maći,primaći,pri,9,6
poroditi,preporoditi,pre,18,6
paliti,upaliti,u,152,7
zidati,ozidati,o,20,7
graditi,ugraditi,u,686,33
zvoniti,zazvoniti,za,17,5
seliti,zaseliti,za,243,33
ključati,zaključati,za,5,11
prodati,rasprodati,ras,253,18
juriti,pojuriti,po,38,10
doći,nadoći,na,3828,5
obilaziti,zaobilaziti,za,92,18
paliti,opaliti,o,152,6
kopati,prokopati,pro,18,8
trajati,dotrajati,do,1345,12
kopati,ukopati,u,18,7
pešačiti,prepešačiti,pre,5,8
grliti,zagrliti,za,9,7
kaći,skaći,s,18,5
kupiti,nakupiti,na,487,5
kititi,okititi,o,8,8
pleniti,zapleniti,za,10,43
pisati,popisati,po,1905,7
vraćati,navraćati,na,1079,6
saditi,dosaditi,do,22,9
visiti,navisiti,na,17,24
savetovati,posavetovati,po,104,15
povesti,pripovesti,pri,293,5
terati,poterati,po,50,11
noći,zanoći,za,7,5
raditi,preraditi,pre,5123,30
praviti,opraviti,o,509,21
pozivati,opozivati,o,264,9
gledati,razgledati,raz,321,5
kopati,zakopati,za,18,17
težiti,rastežiti,ras,340,5
kucati,ukucati,u,9,7
ličiti,priličiti,pri,161,7
stići,prestići,pre,1293,24
roditi,oroditi,o,521,7
mirovati,smirovati,s,8,11
koristiti,okoristiti,o,6629,5
suditi,posuditi,po,89,8
raditi,doraditi,do,5123,7
računati,uračunati,u,245,6
uzeti,izuzeti,iz,330,14
viditi,uviditi,u,30,16
maći,izmaći,iz,9,23
puštati,prepuštati,pre,104,31
leti,naleti,na,118,13
crtati,zacrtati,za,50,6
mučiti,namučiti,na,115,5
bivati,prebivati,pre,530,9
stiti,postiti,po,8,10
hraniti,nahraniti,na,189,12
rastajati,srastajati,s,9,6
gurati,dogurati,do,22,25
trčati,potrčati,po,50,5
grejati,zagrejati,za,6,20
pratiti,propratiti,pro,1092,17
reći,poreći,po,1304,11
lepati,prelepati,pre,19,5
vraćati,svraćati,s,1079,7
graditi,pregraditi,pre,686,6
pitati,raspitati,ras,122,5
sijati,zasijati,za,8,7
varati,zavarati,za,33,10
vršiti,površiti,po,1406,38
dovezati,nadovezati,na,5,12
vratiti,svratiti,s,2480,14
vršiti,svršiti,s,1406,13
padnuti,propadnuti,pro,52,5
kriti,prekriti,pre,163,11
deliti,odeliti,o,1084,6
pričati,popričati,po,288,5
bušiti,probušiti,pro,12,8
ložiti,založiti,za,6,13
klanjati,zaklanjati,za,12,12
grliti,prigrliti,pri,9,7
slijediti,uslijediti,u,23,44
saditi,usaditi,u,22,10
živjeti,preživjeti,pre,438,22
brojiti,ubrojiti,u,9,13
imati,poimati,po,30759,5
misliti,smisliti,s,545,35
rastajati,izrastajati,iz,9,11
zriti,prozriti,pro,7,6
padati,dopadati,do,352,36
otkrivati,razotkrivati,raz,479,16
sušiti,osušiti,o,53,22
gospodariti,zagospodariti,za,27,14
visiti,povisiti,po,17,10
kovati,prikovati,pri,6,8
blistati,zablistati,za,7,9
kositi,prkositi,pr,44,6
trčati,otrčati,o,50,7
pomeniti,spomeniti,s,5,5
voleti,zavoleti,za,609,8
imati,doimati,do,30759,6
viknuti,naviknuti,na,8,8
čitati,očitati,o,160,6
setiti,prisetiti,pri,26,6
tresati,potresati,po,7,12
umrlati,izumrlati,iz,290,25
ovati,naovati,na,25,6
krasiti,skrasiti,s,24,13
mešati,smešati,s,148,22
vezati,prevezati,pre,58,8
kačiti,okačiti,o,9,11
živjeti,doživjeti,do,438,17
duvati,oduvati,o,53,6
živiti,preživiti,pre,9,10
primati,poprimati,po,351,11
nizati,nanizati,na,33,61
niti,preniti,pre,5,7
žaliti,požaliti,po,106,9
iskovati,iziskovati,iz,15,13
saditi,posaditi,po,22,8
voditi,razvoditi,raz,3223,29
leteti,uleteti,u,40,9
misliti,razmisliti,raz,545,6
pevati,prepevati,pre,485,12
dobijati,pridobijati,pri,1919,7
leti,preleti,pre,118,7
kriti,skriti,s,163,5
letiti,sletiti,s,35,17
lučiti,razlučiti,raz,45,6
koriti,ukoriti,u,8,5
javati,prijavati,pri,71,7
pucati,popucati,po,108,7
zati,prezati,pre,48,8
ispitati,preispitati,pre,67,12
hladiti,ohladiti,o,34,11
čitati,učitati,u,160,7
venčati,ovenčati,o,167,6
leteti,preleteti,pre,40,16
ispitivati,preispitivati,pre,39,13
reći,vreći,v,1304,10
kidati,pokidati,po,14,6
plašiti,preplašiti,pre,84,5
starati,postarati,po,80,14
stizati,prestizati,pre,508,7
sušiti,prosušiti,pro,53,5
postavljati,zapostavljati,za,466,11
krstiti,ukrstiti,u,51,6
ličiti,sličiti,s,161,5
okupljati,zaokupljati,za,282,9
biti,zabiti,za,555207,5
uveriti,razuveriti,raz,73,5
rastati,srastati,s,120,5
stiti,prstiti,pr,8,6
ostajati,preostajati,pre,989,8
zatvarati,pozatvarati,po,142,5
spavati,uspavati,u,168,9
trčati,dotrčati,do,50,14
nalaziti,snalaziti,s,15075,18
parivati,sparivati,s,13,23
letiti,poletiti,po,35,13
sedeti,presedeti,pre,77,5
tvoriti,pritvoriti,pri,26,6
prostirati,rasprostirati,ras,588,13
krčiti,prokrčiti,pro,12,8
desiti,udesiti,u,458,6
pitati,zapitati,za,122,12
kaziti,ukaziti,u,5,5
smetati,zasmetati,za,76,5
ploviti,preploviti,pre,219,6
tražiti,pretražiti,pre,1164,6
leteti,doleteti,do,40,19
štediti,uštediti,u,16,7
viknuti,doviknuti,do,8,6
čuti,začuti,za,421,6
laviti,olaviti,o,6,5
gati,ugati,u,18,8
roniti,uroniti,u,24,5
interesivati,zainteresivati,za,34,12
tresati,zatresati,za,7,5
disati,udisati,u,8,10
lediti,zalediti,za,20,7
besneti,pobesneti,po,12,8
rješavati,razrješavati,raz,15,19
bilježiti,obilježiti,o,17,8
tražiti,stražiti,s,1164,6
zidati,zazidati,za,20,5
hodati,prohodati,pro,48,5
briti,dobriti,do,6,6
roniti,izroniti,iz,24,7
padnuti,raspadnuti,ras,52,5
udar,sudar,s,17,6
umirati,sumirati,s,285,10
množiti,pomnožiti,po,12,8
tresati,pretresati,pre,7,11
seti,doseti,do,16,7
vladati,svladati,s,818,6
remeti,poremeti,po,22,5
pariti,spariti,s,42,9
letiti,izletiti,iz,35,6
ostati,preostati,pre,2651,7
slikati,preslikati,pre,45,5
jasti,pojasti,po,8,5
