base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
tvrditi,potvrditi,po,1346,464
pomenuti,spomenuti,s,133,90
ušiti,sušiti,s,47,47
kuvati,skuvati,s,30,10
bilježiti,zabilježiti,za,14,8
ticati,doticati,do,387,22
staviti,postaviti,po,454,1153
porediti,uporediti,u,70,77
premati,pripremati,pri,21,203
dešavati,podešavati,po,489,34
ostati,zaostati,za,3178,54
krasiti,ukrasiti,u,30,53
leti,poleti,po,135,28
voditi,uvoditi,u,3474,257
beležiti,obeležiti,o,301,233
krstiti,ukrstiti,u,80,8
teći,preteći,pre,501,49
kretati,skretati,s,1238,86
dograđivati,nadograđivati,na,7,11
stupati,postupati,po,112,71
lagati,zalagati,za,8,287
umeti,razumeti,raz,71,237
hvatati,prihvatati,pri,76,338
hvatati,shvatati,s,76,198
sećati,osećati,o,32,410
savetovati,posavetovati,po,142,24
paziti,opaziti,o,51,36
užiti,pružiti,pr,7,459
dobiti,zadobiti,za,6433,107
poznati,spoznati,s,51,36
vladati,prevladati,pre,1176,20
izlaziti,proizlaziti,pro,684,49
stanoviti,ustanoviti,u,10,198
nositi,prinositi,pri,2129,68
vezati,povezati,po,84,202
nalaziti,pronalaziti,pro,13239,99
teći,poteći,po,501,143
rasti,prerasti,pre,591,147
davati,izdavati,iz,1395,378
rasti,srasti,s,591,26
leći,poleći,po,6,9
liti,preliti,pre,9,14
voditi,provoditi,pro,3474,326
rastati,izrastati,iz,128,48
dodati,pridodati,pri,355,24
desiti,razdesiti,raz,577,7
živeti,zaživeti,za,5881,50
poznavati,prepoznavati,pre,262,78
pasti,spasti,s,700,173
kidati,prekidati,pre,14,108
pojiti,spojiti,s,7,138
hvatiti,zahvatiti,za,10,148
voziti,prevoziti,pre,214,92
viriti,izviriti,iz,7,226
stupiti,pristupiti,pri,448,307
rušiti,urušiti,u,68,17
stradati,postradati,po,441,120
stizati,dostizati,do,413,268
sveti,posveti,po,17,66
krenuti,skrenuti,s,1647,122
trošiti,potrošiti,po,87,63
slediti,naslediti,na,825,593
komentarisati,prokomentarisati,pro,55,27
stati,pristati,pri,271,333
liti,rasliti,ras,9,62
dati,prodati,pro,2939,225
slediti,uslediti,u,825,673
raditi,zaraditi,za,4339,173
gušiti,ugušiti,u,32,184
znati,poznati,po,1653,51
hvaliti,pohvaliti,po,56,61
ceniti,oceniti,o,66,81
hvatiti,pohvatiti,po,10,36
hvati,pohvati,po,25,18
stupati,pristupati,pri,112,30
deliti,razdeliti,raz,1254,24
kloniti,pokloniti,po,11,250
lagati,ulagati,u,8,88
motriti,razmotriti,raz,14,53
skratiti,uskratiti,u,45,23
voditi,svoditi,s,3474,125
poznati,prepoznati,pre,51,176
puštati,spuštati,s,92,199
tati,rastati,ras,20,128
suditi,osuditi,o,172,192
misliti,smisliti,s,584,48
kretati,pokretati,po,1238,252
puniti,popuniti,po,44,71
teći,proteći,pro,501,70
desiti,podesiti,po,577,26
pisati,pripisati,pri,1534,68
računati,izračunati,iz,292,170
ređati,vređati,v,13,20
gledati,pregledati,pre,407,34
glasiti,oglasiti,o,318,24
biti,razbiti,raz,562731,197
lečiti,izlečiti,iz,127,38
leti,izleti,iz,135,30
isticati,proisticati,pro,736,53
stupati,zastupati,za,112,198
krasiti,skrasiti,s,30,15
kupiti,okupiti,o,427,332
isteći,proisteći,pro,51,52
umirati,sumirati,s,417,19
polagati,raspolagati,ras,249,241
roditi,izroditi,iz,502,40
birati,ubirati,u,504,20
dirati,prodirati,pro,23,51
buniti,pobuniti,po,62,197
tvoriti,zatvoriti,za,13,269
puštati,dopuštati,do,92,117
stizati,pristizati,pri,413,63
ceniti,preceniti,pre,66,9
paliti,spaliti,s,145,139
vesti,zavesti,za,44,65
lagati,nalagati,na,8,58
ložiti,položiti,po,6,169
ući,vući,v,1976,45
dati,nadati,na,2939,350
kočiti,skočiti,s,18,77
gubiti,pogubiti,po,587,105
puštati,propuštati,pro,92,47
temeljiti,utemeljiti,u,60,41
glasiti,naglasiti,na,318,120
umrliti,izumrliti,iz,18,11
kloniti,ukloniti,u,11,226
stizati,postizati,po,413,413
primati,poprimati,po,366,16
kazati,prikazati,pri,1159,239
lomiti,slomiti,s,34,130
padati,propadati,pro,377,79
blažiti,ublažiti,u,25,59
variti,prevariti,pre,9,54
visiti,navisiti,na,12,6
veriti,uveriti,u,22,100
učiti,vučiti,v,491,71
lagati,polagati,po,8,249
uzeti,izuzeti,iz,381,23
ginuti,poginuti,po,5,994
pustiti,propustiti,pro,101,123
stajati,prestajati,pre,875,219
vesti,prevesti,pre,44,254
koriti,pokoriti,po,7,151
dužiti,produžiti,pro,16,153
grešiti,pogrešiti,po,14,23
vesti,privesti,pri,44,42
miriti,izmiriti,iz,14,31
vrediti,uvrediti,u,57,23
suditi,usuditi,u,172,41
biti,prebiti,pre,562731,8
tući,potući,po,31,104
reći,poreći,po,1544,21
vesti,razvesti,raz,44,137
vršiti,dovršiti,do,1291,76
paziti,spaziti,s,51,8
boriti,oboriti,o,1275,160
tući,pretući,pre,31,24
pominjati,napominjati,na,1182,38
rasti,izrasti,iz,591,45
kazivati,dokazivati,do,17,160
kačiti,zakačiti,za,6,12
seći,preseći,pre,51,80
prostiti,rasprostiti,ras,5,14
smisliti,osmisliti,o,48,119
meriti,zameriti,za,294,20
mirati,umirati,u,6,417
plašiti,zaplašiti,za,100,13
kupiti,skupiti,s,427,156
kopati,zakopati,za,10,18
služiti,poslužiti,po,1789,255
meriti,pomeriti,po,294,103
roditi,oroditi,o,502,6
pamtiti,upamtiti,u,33,7
ticati,sticati,s,387,202
štititi,zaštititi,za,351,157
stiti,prstiti,pr,5,9
lediti,zalediti,za,23,11
topiti,otopiti,o,33,13
hapsiti,uhapsiti,u,45,178
klatiti,poklatiti,po,12,7
paliti,zapaliti,za,145,96
goreti,izgoreti,iz,28,107
maći,primaći,pri,15,8
vratiti,svratiti,s,2717,13
hvatati,pohvatati,po,76,13
leteti,uleteti,u,42,8
rešiti,razrešiti,raz,487,47
vršiti,svršiti,s,1291,14
čekati,dočekati,do,308,137
naći,ponaći,po,2044,14
kazati,ukazati,u,1159,167
ljubiti,zaljubiti,za,15,87
kidati,raskidati,ras,14,29
pucati,upucati,u,131,16
desiti,zadesiti,za,577,70
pasti,zapasti,za,700,110
bratiti,obratiti,o,5,243
paziti,zapaziti,za,51,66
lagati,izlagati,iz,8,169
karakterisati,okarakterisati,o,430,66
veriti,proveriti,pro,22,49
cvetati,procvetati,pro,49,19
puniti,napuniti,na,44,92
slikati,naslikati,na,56,112
platiti,naplatiti,na,233,14
nati,unati,u,5,5
putovati,proputovati,pro,477,14
baviti,pribaviti,pri,1858,40
stupiti,nastupiti,na,448,415
značiti,označiti,o,2143,370
značiti,naznačiti,na,2143,26
seći,doseći,do,51,71
miriti,smiriti,s,14,72
brinuti,zabrinuti,za,213,13
graničiti,ograničiti,o,316,98
hladiti,ohladiti,o,38,19
vesti,uvesti,u,44,291
držati,podržati,po,1423,343
slabiti,oslabiti,o,39,151
ostajati,zaostajati,za,968,67
vesti,svesti,s,44,77
čistiti,očistiti,o,20,63
setiti,prisetiti,pri,20,8
ostati,izostati,iz,3178,36
prostiti,oprostiti,o,5,109
pustiti,dopustiti,do,101,105
vladati,ovladati,o,1176,98
dijeliti,dodijeliti,do,17,9
pljačkati,opljačkati,o,135,170
dati,udati,u,2939,124
pustošiti,opustošiti,o,26,63
dati,zadati,za,2939,74
sporiti,usporiti,u,21,74
živjeti,preživjeti,pre,242,24
činiti,načiniti,na,4095,117
skraćivati,uskraćivati,u,29,9
leteti,sleteti,s,42,41
rušiti,porušiti,po,68,55
baviti,obaviti,o,1858,183
kršiti,prekršiti,pre,57,59
ovladavati,preovladavati,pre,12,72
premati,popremati,po,21,32
padati,dopadati,do,377,22
jačati,ojačati,o,65,214
pati,dopati,do,148,51
ubijati,poubijati,po,384,27
gledati,pogledati,po,407,133
nositi,ponositi,po,2129,9
crtati,nacrtati,na,54,36
giniti,uginiti,u,5,7
stignuti,postignuti,po,141,194
davati,pridavati,pri,1395,66
poznavati,spoznavati,s,262,29
želeti,poželeti,po,1588,27
bližiti,približiti,pri,13,167
gutati,progutati,pro,10,36
moći,domoći,do,19797,55
štetiti,oštetiti,o,20,93
davati,odavati,o,1395,76
kraditi,ukraditi,u,14,17
kupiti,pokupiti,po,427,57
morati,primorati,pri,3862,166
ložiti,uložiti,u,6,104
gomilati,nagomilati,na,13,10
braniti,zabraniti,za,588,161
seti,naseti,na,12,83
nati,onati,o,5,6
sao,posao,po,6,12
zvati,prozvati,pro,1647,78
jesti,pojesti,po,105,62
nići,ponići,po,6,25
probati,oprobati,o,38,37
sledeti,usledeti,u,6,7
roniti,uroniti,u,5,6
moliti,zamoliti,za,233,106
slaviti,proslaviti,pro,764,221
stupiti,ustupiti,u,448,115
oteti,preoteti,pre,69,74
krstiti,pokrstiti,po,80,29
prostirati,rasprostirati,ras,764,7
ići,sići,s,1410,45
gađati,nagađati,na,40,23
voditi,zavoditi,za,3474,34
udariti,sudariti,s,203,33
sumnjati,posumnjati,po,83,34
kidati,ukidati,u,14,68
slivati,poslivati,po,51,32
buditi,pobuditi,po,22,22
staviti,dostaviti,do,454,48
daviti,udaviti,u,17,48
baciti,ubaciti,u,286,88
pravdati,opravdati,o,17,54
letiti,sletiti,s,35,25
sijati,zasijati,za,10,5
govoriti,izgovoriti,iz,2386,42
izašati,proizašati,pro,307,6
kloniti,zakloniti,za,11,5
ostaviti,izostaviti,iz,921,20
biti,pobiti,po,562731,159
ginuti,izginuti,iz,5,28
stradati,nastradati,na,441,52
mirovati,smirovati,s,10,37
dobiti,pridobiti,pri,6433,58
okružiti,zaokružiti,za,39,24
kopati,dokopati,do,10,27
dovesti,nadovesti,na,2075,8
nositi,unositi,u,2129,147
voditi,prevoditi,pre,3474,153
uveličavati,preuveličavati,pre,6,7
misliti,izmisliti,iz,584,74
rušiti,narušiti,na,68,31
umeti,izumeti,iz,71,71
aviti,saviti,s,31,9
ticati,zaticati,za,387,22
boraviti,zaboraviti,za,444,106
vući,svući,s,45,8
ići,razići,raz,1410,62
družiti,udružiti,u,66,105
vrediti,povrediti,po,57,102
puštati,popuštati,po,92,27
raditi,razraditi,raz,4339,51
svađati,posvađati,po,32,21
kidati,skidati,s,14,42
stati,ustati,u,271,85
ostajati,preostajati,pre,968,10
leteti,izleteti,iz,42,6
udarati,sudarati,s,65,24
biti,zabiti,za,562731,15
šetati,prošetati,pro,29,13
dirati,dodirati,do,23,36
topiti,potopiti,po,33,83
služiti,zaslužiti,za,1789,44
blistati,zablistati,za,8,5
nositi,snositi,s,2129,37
bujati,nabujati,na,9,13
kriti,prekriti,pre,133,14
liti,izliti,iz,9,21
doći,nadoći,na,4516,7
sušiti,presušiti,pre,47,29
trajati,dotrajati,do,1698,7
bogatiti,obogatiti,o,5,42
vezati,prevezati,pre,84,12
stavljati,dostavljati,do,327,23
urediti,preurediti,pre,98,23
pustiti,upustiti,u,101,53
dobivati,zadobivati,za,39,18
marati,zamarati,za,5,7
bivati,dobivati,do,538,39
voleti,privoleti,pri,501,12
leteti,preleteti,pre,42,22
voziti,dovoziti,do,214,11
gaziti,pregaziti,pre,8,32
čiti,očiti,o,185,10
ganjati,proganjati,pro,20,33
brinuti,pobrinuti,po,213,22
veriti,poveriti,po,22,115
obratiti,preobratiti,pre,243,24
rastati,narastati,na,128,39
rađati,porađati,po,145,7
uzimati,izuzimati,iz,632,7
terati,oterati,o,40,68
ići,izići,iz,1410,17
stajati,ustajati,u,875,18
piti,upiti,u,105,40
žaliti,požaliti,po,138,11
nositi,zanositi,za,2129,9
šiti,ušiti,u,12,47
vući,provući,pro,45,27
vojevati,izvojevati,iz,6,51
baciti,prebaciti,pre,286,312
znati,doznati,do,1653,29
kloniti,skloniti,s,11,134
čuti,pročuti,pro,466,32
obići,zaobići,za,107,50
diti,naditi,na,99,11
pustiti,popustiti,po,101,70
teći,priteći,pri,501,14
rasti,narasti,na,591,78
tuki,potuki,po,10,5
viđati,sviđati,s,53,33
mešati,umešati,u,255,77
vraćati,povraćati,po,870,6
vučiti,izvučiti,iz,71,79
liti,uliti,u,9,17
ploviti,uploviti,u,200,30
koncentrisati,skoncentrisati,s,110,20
dijeliti,podijeliti,po,17,16
dirati,zadirati,za,23,6
graditi,nagraditi,na,679,43
puniti,dopuniti,do,44,40
glaviti,zaglaviti,za,7,10
imati,poimati,po,24670,7
slutiti,naslutiti,na,12,17
rešavati,razrešavati,raz,196,15
puštati,raspuštati,ras,92,15
dužiti,zadužiti,za,16,29
govoriti,dogovoriti,do,2386,115
praviti,prepraviti,pre,604,24
pisati,propisati,pro,1534,27
gađati,pogađati,po,40,91
kriviti,okriviti,o,35,18
sedati,zasedati,za,6,35
starati,postarati,po,75,16
poručiti,preporučiti,pre,44,42
gurati,progurati,pro,25,7
plašiti,preplašiti,pre,100,9
prodati,rasprodati,ras,225,10
platiti,uplatiti,u,233,7
živjeti,doživjeti,do,242,28
pleniti,zapleniti,za,5,61
formirati,rasformirati,ras,1166,12
raditi,preraditi,pre,4339,32
stariti,ostariti,o,6,6
piti,napiti,na,105,14
luditi,poluditi,po,12,10
nizati,nanizati,na,42,15
voliti,privoliti,pri,15,15
računati,razračunati,raz,292,5
pevati,spevati,s,422,6
goniti,nagoniti,na,64,8
diviti,zadiviti,za,51,11
bivati,prebivati,pre,538,14
štedeti,poštedeti,po,10,26
besneti,razbesneti,raz,20,24
kositi,prkositi,pr,43,18
uočiti,suočiti,s,198,181
miriti,umiriti,u,14,22
dati,pridati,pri,2939,20
kavati,pokavati,po,6,7
klanjati,uklanjati,u,20,59
viđati,uviđati,u,53,27
klanjati,sklanjati,s,20,22
propastiti,upropastiti,u,13,18
ticati,preticati,pre,387,15
leteti,naleteti,na,42,23
stupiti,postupiti,po,448,31
piti,popiti,po,105,25
leći,zaleći,za,6,8
gospodariti,zagospodariti,za,22,24
voziti,izvoziti,iz,214,73
goniti,pogoniti,po,64,9
siti,prositi,pro,77,12
ostati,preostati,pre,3178,5
stajati,pristajati,pri,875,87
padati,upadati,u,377,57
dovezati,nadovezati,na,5,9
pisati,zapisati,za,1534,142
vaditi,izvaditi,iz,56,50
remeti,poremeti,po,38,15
boliti,oboliti,o,9,14
ložiti,razložiti,raz,6,21
brojati,prebrojati,pre,356,8
rotirati,zarotirati,za,69,5
kupiti,zakupiti,za,427,11
klanjati,zaklanjati,za,20,12
bojati,obojati,o,106,66
živeti,uživeti,u,5881,6
zliti,pozliti,po,10,10
granati,razgranati,raz,12,13
slušati,poslušati,po,176,51
pretiti,zapretiti,za,209,85
bojiti,obojiti,o,10,14
ovati,naovati,na,18,14
boliti,razboliti,raz,9,14
seći,poseći,po,51,58
pomenuti,opomenuti,o,133,7
doneti,pridoneti,pri,1272,8
okrenuti,preokrenuti,pre,334,45
maći,izmaći,iz,15,27
bušiti,probušiti,pro,8,10
hvaliti,zahvaliti,za,56,33
kucati,zakucati,za,9,10
lomiti,polomiti,po,34,16
ljutiti,razljutiti,raz,16,21
topiti,stopiti,s,33,26
garantovati,zagarantovati,za,115,5
teći,uteći,u,501,6
dejstvovati,izdejstvovati,iz,139,49
sipati,posipati,po,8,5
sveti,osveti,o,17,40
goniti,progoniti,pro,64,52
ponašati,oponašati,o,176,19
staditi,postaditi,po,5,8
otkriti,razotkriti,raz,1130,17
liti,proliti,pro,9,10
pominjati,opominjati,o,1182,16
kidati,pokidati,po,14,9
plašiti,uplašiti,u,100,45
nadati,ponadati,po,350,7
marširati,umarširati,u,49,24
liti,sliti,s,9,9
sipati,osipati,o,8,8
glasati,izglasati,iz,172,58
kružiti,okružiti,o,100,39
saditi,usaditi,u,25,10
učiti,poučiti,po,491,6
trošiti,utrošiti,u,87,9
topiti,utopiti,u,33,42
rasti,urasti,u,591,12
nići,iznići,iz,6,15
blagati,oblagati,o,18,21
porediti,rasporediti,ras,70,63
puštati,upuštati,u,92,45
spavati,prespavati,pre,145,10
vikati,izvikati,iz,19,21
uređivati,preuređivati,pre,128,11
poseti,zaposeti,za,9,70
praštati,opraštati,o,5,22
ploviti,zaploviti,za,200,20
ložiti,naložiti,na,6,53
vikati,navikati,na,19,9
terati,doterati,do,40,12
krčiti,prokrčiti,pro,19,12
vući,dovući,do,45,20
desiti,udesiti,u,577,7
glasiti,razglasiti,raz,318,9
svedočiti,posvedočiti,po,350,8
maći,umaći,u,15,7
tjerati,protjerati,pro,7,13
seliti,useliti,u,270,50
pevati,opevati,o,422,18
kriti,prikriti,pri,133,25
primiti,poprimiti,po,713,63
zabaviti,pozabaviti,po,17,12
graditi,ugraditi,u,679,49
spasti,zaspasti,za,173,19
komplikovati,zakomplikovati,za,15,11
ploviti,doploviti,do,200,25
vući,prevući,pre,45,5
verovati,poverovati,po,1325,49
putovati,doputovati,do,477,25
ložiti,založiti,za,6,21
nestati,ponestati,po,193,7
kazati,zakazati,za,1159,18
stati,zastati,za,271,17
čiti,počiti,po,185,26
vučiti,uvučiti,u,71,14
dobijati,zadobijati,za,2032,24
iskovati,iziskovati,iz,14,15
saditi,zasaditi,za,25,22
poznavati,raspoznavati,ras,262,6
stupati,ustupati,u,112,20
topasti,stopasti,s,13,21
sezati,dosezati,do,5,29
dobivati,pridobivati,pri,39,39
ploviti,preploviti,pre,200,8
sporiti,osporiti,o,21,27
imenovati,preimenovati,pre,323,34
voziti,uvoziti,u,214,28
rezati,prerezati,pre,8,7
rušiti,razrušiti,raz,68,25
stavljati,prestavljati,pre,327,9
paliti,raspaliti,ras,145,7
robiti,porobiti,po,5,18
graditi,pregraditi,pre,679,5
množiti,umnožiti,u,21,15
premati,opremati,o,21,16
obilaziti,zaobilaziti,za,100,16
grupisati,pregrupisati,pre,64,27
množiti,razmnožiti,raz,21,8
krasti,ukrasti,u,11,12
pamtiti,zapamtiti,za,33,18
tjerati,natjerati,na,7,9
saglasiti,usaglasiti,u,24,16
pratiti,propratiti,pro,1050,7
upiti,supiti,s,40,5
paliti,opaliti,o,145,7
ploviti,oploviti,o,200,12
graniti,ograniti,o,6,12
padati,zapadati,za,377,13
zati,uzati,u,57,5
topiti,natopiti,na,33,6
lepiti,prelepiti,pre,10,7
kloniti,prikloniti,pri,11,23
siti,prisiti,pri,77,41
pustiti,raspustiti,ras,101,63
govoriti,progovoriti,pro,2386,16
krati,ukrati,u,6,16
reći,proreći,pro,1544,31
gasiti,pogasiti,po,26,5
zati,pozati,po,57,8
javati,najavati,na,25,14
živeti,poživeti,po,5881,31
plakati,zaplakati,za,35,9
kolebati,pokolebati,po,14,22
vući,uvući,u,45,30
čistiti,počistiti,po,20,9
grejati,zagrejati,za,14,16
žiti,užiti,u,6,7
mešati,pomešati,po,255,30
točiti,pretočiti,pre,6,13
brisati,izbrisati,iz,24,19
skočiti,priskočiti,pri,77,9
dati,podati,po,2939,5
nuditi,iznuditi,iz,311,26
hvatiti,dohvatiti,do,10,16
ljubiti,poljubiti,po,15,14
vraćati,svraćati,s,870,11
reći,izreći,iz,1544,40
svetiti,osvetiti,o,9,28
slijediti,uslijediti,u,17,31
ispitati,preispitati,pre,75,14
množiti,pomnožiti,po,21,17
živeti,proživeti,pro,5881,27
stiti,prostiti,pro,5,5
iseti,viseti,v,29,24
premati,dopremati,do,21,21
ostajati,izostajati,iz,968,14
lagati,prilagati,pri,8,11
pojiti,pripojiti,pri,7,66
kopati,ukopati,u,10,20
padati,raspadati,ras,377,31
veličati,uveličati,u,24,6
sretati,presretati,pre,338,10
juriti,pojuriti,po,39,15
nalaziti,snalaziti,s,13239,18
davati,zadavati,za,1395,30
mučiti,namučiti,na,128,5
čuditi,začuditi,za,22,8
skočiti,preskočiti,pre,77,39
dograditi,nadograditi,na,5,8
roditi,poroditi,po,502,8
