base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
ići,sići,s,1260,52
slivati,poslivati,po,38,38
lomiti,prelomiti,pre,22,13
deliti,razdeliti,raz,1100,19
pustiti,spustiti,s,100,128
vraćati,zavraćati,za,659,1
uzneti,prouzneti,pro,3,1
javiti,projaviti,pro,424,4
stavisati,postavisati,po,6,4
pleniti,zapleniti,za,6,27
poznavati,upoznavati,u,277,97
virati,izvirati,iz,2,29
blagati,ublagati,u,20,6
zvati,pozvati,po,1428,418
stupiti,ustupiti,u,536,138
stizati,pristizati,pri,292,71
stavati,nastavati,na,1,23
vagnuti,prevagnuti,pre,1,12
dati,pridati,pri,2670,21
klanjati,poklanjati,po,16,58
roniti,uroniti,u,5,7
saditi,usaditi,u,15,13
bići,dobići,do,1,111
govoriti,nagovoriti,na,2811,73
setiti,osetiti,o,21,169
grešiti,ogrešiti,o,17,9
raviti,naraviti,na,1,25
stupati,postupati,po,109,52
brojati,pobrojati,po,335,3
pisati,dopisati,do,1866,7
stvariti,ustvariti,u,2,26
pasti,spasti,s,682,165
putovati,doputovati,do,425,27
hvaliti,zahvaliti,za,54,42
sipati,osipati,o,14,5
tkati,utkati,u,2,8
tkivati,utkivati,u,2,3
graditi,dograditi,do,647,5
pomeniti,spomeniti,s,7,14
pominjati,napominjati,na,1056,27
mešati,umešati,u,242,70
gušiti,zagušiti,za,20,2
pasati,spasati,s,11,88
davati,podavati,po,1282,4
vraćati,navraćati,na,659,7
leti,izleti,iz,117,9
živeti,poživeti,po,16789,19
hvati,pohvati,po,31,18
pravljati,popravljati,po,1,49
raštati,naraštati,na,1,5
liti,rasliti,ras,6,43
buktati,razbuktati,raz,1,12
brinuti,pobrinuti,po,172,27
manjati,primanjati,pri,4,3
pevati,opevati,o,329,31
vijati,ovijati,o,1,2
pustiti,popustiti,po,100,88
gaziti,pregaziti,pre,14,13
rušiti,narušiti,na,60,35
lomiti,slomiti,s,22,100
terati,naterati,na,51,195
obići,zaobići,za,106,50
topiti,potopiti,po,56,51
ložiti,uložiti,u,13,86
leteti,poleteti,po,41,157
neći,poneći,po,3,36
vući,izvući,iz,54,100
računati,preračunati,pre,261,1
vršiti,navršiti,na,1297,20
obilaziti,zaobilaziti,za,122,14
maći,pomaći,po,10,8
kružiti,okružiti,o,93,45
karakterisati,okarakterisati,o,392,55
držiti,izdržiti,iz,4,3
buniti,pobuniti,po,37,132
rešiti,razrešiti,raz,444,53
krčiti,prokrčiti,pro,6,6
micati,primicati,pri,2,7
dirati,prodirati,pro,30,76
oružati,naoružati,na,1,22
družiti,udružiti,u,47,59
većati,uvećati,u,10,71
formiti,oformiti,o,2,68
ponirati,oponirati,o,2,2
bučiti,obučiti,o,2,31
premiti,opremiti,o,3,25
skočiti,preskočiti,pre,31,18
smišljati,osmišljati,o,19,2
viđati,sviđati,s,37,35
meriti,omeriti,o,218,1
oštriti,izoštriti,iz,1,4
življati,doživljati,do,2,3
sjećati,osjećati,o,4,19
postavljati,zapostavljati,za,459,10
kratiti,skratiti,s,7,32
hvatati,zahvatati,za,65,172
sezati,dosezati,do,4,42
očarati,razočarati,raz,8,26
seliti,useliti,u,191,29
videti,svideti,s,2070,38
menjivati,smenjivati,s,1,114
dati,prodati,pro,2670,162
diti,prediti,pre,116,6
nositi,zanositi,za,1701,9
piti,upiti,u,93,25
veseti,razveseti,raz,41,3
igrati,zaigrati,za,1451,12
siti,prositi,pro,58,9
vući,navući,na,54,18
kriti,prekriti,pre,120,11
pasti,dopasti,do,682,7
čarati,očarati,o,1,8
padati,dopadati,do,389,25
titi,otiti,o,3,13
leti,doleti,do,117,6
spevati,dospevati,do,20,79
stupati,ustupati,u,109,17
baveštavati,obaveštavati,o,1,54
prostiti,rasprostiti,ras,1,10
snimiti,presnimiti,pre,270,3
oteti,izoteti,iz,73,1
vući,uvući,u,54,26
vati,uvati,u,2,33
vasti,uvasti,u,2,10
liveti,zaliveti,za,1,1
siti,nasiti,na,58,1
krštavati,pokrštavati,po,4,7
uzrokovati,preuzrokovati,pre,365,1
bojati,obojati,o,97,42
ticati,doticati,do,390,25
dobiti,zadobiti,za,5368,94
braniti,zabraniti,za,539,183
razumiti,urazumiti,u,5,3
vikati,navikati,na,22,12
oštriti,pooštriti,po,1,4
kvalifikovati,okvalifikovati,o,70,2
moriti,umoriti,u,1,6
bivati,prebivati,pre,462,17
učiti,izučiti,iz,511,37
hapsiti,uhapsiti,u,26,132
učiti,proučiti,pro,511,22
podeliti,raspodeliti,ras,602,9
siti,prisiti,pri,58,26
sporiti,osporiti,o,20,44
otkriti,razotkriti,raz,1055,16
ložiti,založiti,za,13,36
padati,raspadati,ras,389,43
topasti,stopasti,s,30,23
posedati,zaposedati,za,3,12
ući,vući,v,1873,54
ticati,oticati,o,390,35
trajati,potrajati,po,1556,88
siromašiti,osiromašiti,o,4,13
dužiti,pridužiti,pri,12,3
dejstvovati,zadejstvovati,za,97,1
pamtiti,zapamtiti,za,22,15
kršiti,skršiti,s,44,13
plaviti,preplaviti,pre,19,14
okrenuti,preokrenuti,pre,293,22
uočiti,suočiti,s,188,148
loviti,sloviti,s,60,9
gostiti,ugostiti,u,5,31
obraćati,preobraćati,pre,132,5
paslati,spaslati,s,2,21
bogatiti,obogatiti,o,8,44
tasti,otasti,o,20,1
loviti,uloviti,u,60,17
atarati,satarati,s,1,1
jesti,pojesti,po,126,54
lutati,zalutati,za,38,18
dobivati,zadobivati,za,57,13
govoriti,dogovoriti,do,2811,98
lediti,nalediti,na,26,1
harati,poharati,po,6,19
obraziti,preobraziti,pre,2,27
sušiti,presušiti,pre,39,19
lučiti,izlučiti,iz,42,23
rušiti,urušiti,u,60,20
pustošiti,opustošiti,o,24,77
plemeniti,oplemeniti,o,62,2
ploviti,oploviti,o,128,22
ljuljati,poljuljati,po,5,13
pisati,raspisati,ras,1866,56
liti,izliti,iz,6,24
plaviti,poplaviti,po,19,18
oteti,preoteti,pre,73,75
pamtiti,upamtiti,u,22,13
trgnuti,otrgnuti,o,2,13
tražiti,stražiti,s,1342,5
stizati,prestizati,pre,292,5
padati,upadati,u,389,51
topiti,stopiti,s,56,34
težati,otežati,o,1,30
dići,izdići,iz,19,17
uvati,suvati,s,33,2
sedati,zasedati,za,5,32
koncentrisati,skoncentrisati,s,91,22
baviti,nabaviti,na,1887,95
lagati,nalagati,na,4,56
tariti,stariti,s,1,4
birati,ubirati,u,581,29
ložiti,naložiti,na,13,52
bledeti,izbledeti,iz,2,11
