глагол,частота
ubijediti,2
sponzorisati,2
sjediti,2
kotirati,2
reciklagati,2
posjetiti,2
obučavati,2
ispovijedati,2
alaviti,2
popularisati,2
prolongirati,2
uposti,2
plemiti,2
podrediti,2
ukrašavati,2
ustajati,2
prljati,2
iliti,2
isprobati,2
posvedočiti,2
razneti,2
sankcionisati,2
razradati,2
poboljšavati,2
dosuditi,2
onemogućivati,2
zaduživati,2
upotpuniti,2
žaliti,2
predjeti,2
tlati,2
pripojati,2
osamostaljivati,2
izbjegati,2
odupirati,2
izbrisati,2
ozvaničiti,2
eskalirati,2
obati,2
ocijeniti,2
odniti,2
njegovati,2
razilaziti,2
zbiti,2
odisivati,2
pripovedati,2
izmiriti,2
usredsređivati,2
ujedinjivati,2
crpeti,2
pribaviti,2
upotpunjavati,2
zapaliti,2
sledio,2
fiksirati,2
skicirati,2
opozivati,2
ispustiti,2
zariti,2
poseći,2
izrastiti,2
bacisati,2
nići,2
dozivati,2
potrčati,2
dopati,2
zaputiti,2
začuditi,2
zapovediti,2
setiti,2
rascepiti,2
uzviknuti,2
kidnapovati,2
posavetovati,2
podmetnuti,2
samniti,2
prepričavati,2
čistiti,2
intervenirati,2
sklapati,2
nasući,2
lišiti,2
dadositi,2
propasiti,2
pobeziti,2
opozvati,2
iskupiti,2
cijeti,2
igrasti,2
ozakoniti,2
krstiti,2
nadvladati,2
vazneti,2
nasuti,2
piliti,2
podlegati,2
podrazumivavati,2
bešati,2
sandati,2
kastrirati,2
protektorati,2
melati,2
delegirati,2
nastavati,2
prevagnuti,2
podrivati,2
uroniti,2
konstatovati,2
dopisati,2
sintetizovati,2
diskvalifiko,2
nameniti,2
pakovati,2
dovršavati,2
doputovati,2
spomeniti,2
evocirati,2
rimovati,2
pozdraviti,2
otplatiti,2
navraćati,2
izleti,2
poživeti,2
potonjati,2
pohvati,2
rasturiti,2
urbanizovati,2
razbuktati,2
predstvaljati,2
rastereti,2
opevati,2
intenzivirati,2
onesposobiti,2
pregaziti,2
narušiti,2
zastareti,2
napad,2
poleteti,2
feldmaršati,2
pobeda,2
okružiti,2
obučiti,2
ginuti,2
opremiti,2
naoružavati,2
preskočiti,2
izoštriti,2
pojednostavljiva,2
kupatiti,2
lišavati,2
prezivati,2
kamati,2
trgujati,2
svideti,2
ženeti,2
prekorevati,2
prediti,2
upiti,2
razveseti,2
navući,2
prekriti,2
dopadati,2
otiti,2
rasprostiti,2
hvatati,2
reprodukivati,2
glumiti,2
presnimiti,2
zaći,2
dopirati,2
preseljavati,2
opticati,2
koncetrisati,2
sažeti,2
sazreti,2
otpevati,2
spaljivati,2
sisati,2
iskoreniti,2
ispomagati,2
supersiti,2
stopasti,2
nađati,2
osiromašiti,2
ječati,2
skršiti,2
trijumfovati,2
sloviti,2
umrliti,2
maći,2
pojesti,2
zalutati,2
civilizovati,2
stoloviti,2
zadobivati,2
rasiti,2
džungiti,2
natapati,2
poharati,2
otkazivati,2
poljuljati,2
niti,2
tečiti,2
izliti,2
poplaviti,2
prestizati,2
stopiti,2
skoncentrisati,2
embrion,2
zovesti,2
raslojiti,2
balansirati,2
ubirati,2
naložiti,2
izbledeti,2
potčiniti,2
liberalizovati,2
preovladati,2
upošljavati,2
iscrpiti,2
pusti,2
usecati,2
preplivati,2
konglomerati,2
zaleđivati,2
obavezivati,2
oklevati,2
implementirati,2
nadilaziti,2
zaditi,2
dopremati,2
blažiti,2
učlanjivati,2
šareniti,2
iseljavati,2
emirati,2
dodijeliti,2
razrešavati,2
dopunjavati,2
uznapredovati,2
pridobivati,2
donirati,2
posjećivati,2
nadoknaditi,2
ispaštati,2
rudeti,2
ponajprovati,2
pridoneti,2
nadahnuti,2
osnažiti,2
kupovati,2
nagnati,2
izlivati,2
ugasti,2
uginuti,2
potkrepiti,2
zaostati,2
poveriti,2
imigrirati,2
homogenizovati,2
predomisliti,2
ispasti,2
pritisak,2
rasporediti,2
preinačiti,2
ostareti,2
čeznuti,2
uzvraćati,2
priželjkivati,2
udvarati,2
ledeti,2
izvojevati,2
smrčati,2
ledati,2
zagrejavati,2
ujedinjavati,2
desetkovati,2
zamrznuti,2
gusti,2
naziriti,2
okruziti,2
pobuditi,2
ubacivati,2
sledeti,2
licencirati,2
npr.,2
prikrivati,2
okrivljivati,2
prerastati,2
prinčevati,2
mapirati,2
sediti,2
mimo,2
subvencionisati,2
oporezivati,2
propustiti,2
dostaviti,2
asimilirati,2
sekiti,2
gasti,2
podnebiti,2
kameniti,2
premeštati,2
tresti,2
obogaćivati,2
zamjenjivati,2
indicirati,2
sponzirati,2
podvesti,2
pridevati,2
vokativ,2
peći,2
plurati,2
podsvesti,2
predočiti,2
utelovljivati,2
kročiti,2
obuzeti,2
udahnuti,2
naljutiti,2
grešiti,2
prenoći,2
žao,2
uviđati,2
naškoditi,2
odseći,2
utrčavati,2
odužiti,2
oplakivati,2
otrovati,2
smilovati,2
specificirati,2
nazdravljati,2
čuditi,2
sveti,2
lažiti,2
izroniti,2
pošteti,2
krasiti,2
silaziti,2
prerušiti,2
zatrudneti,2
napiti,2
potruditi,2
proklesti,2
namamiti,2
sažati,2
pariti,2
osleći,2
odleteti,2
upuštati,2
varati,2
dodirati,2
radovati,2
množiti,2
umaći,2
zakloniti,2
zraciti,2
odlagati,2
rjeći,2
vređati,2
štediti,2
temeljati,2
ital.,2
-{petiti,2
udvostručivati,2
usnik,2
preduvavati,2
savjetovati,2
uračunati,2
popuniti,2
grupisiti,2
vibrirati,2
proračunati,2
obrazlažiti,2
istrajati,2
nacrtati,2
svratiti,2
obasjati,2
zvučati,2
posući,2
pripajati,2
izjasti,2
pospešivati,2
zbrinati,2
zamrlati,2
ničiti,2
trzati,2
odsvirati,2
notirati,2
upitati,2
privesti,2
pozoviti,2
opirati,2
izlučivati,2
diversifikovati,2
evakuisati,2
profilisati,2
transformirati,2
proterivati,2
delegati,2
olaviti,2
trčati,2
dopisiti,2
očitovati,2
shvaćati,2
usaglasiti,2
iskušavati,2
zapusteti,2
iseti,2
nazadovati,2
pobjećati,2
uzdignuti,2
osmehnuti,2
naslućivati,2
kvariti,2
zavolesti,2
opsovati,2
preteti,2
vrteti,2
korespondirati,2
požeti,2
kolektivizovati,2
nadmašivati,2
grklišati,2
podrazumivevati,2
odložiti,2
nagađati,2
zamjeniti,2
izdiktirati,2
predstojati,2
razlažiti,2
pjevati,2
dobrobiti,2
zbuniti,2
obznaniti,2
pripovijedati,2
universati,2
isplata,2
preostajati,2
bilion,2
odmicati,2
pomračiti,2
razlučiti,2
supergranuti,2
kompenzovati,2
otapati,2
poremeti,2
prevati,2
raspršivati,2
ugasiti,2
uliti,2
zapažati,2
dopiti,2
gibati,2
sondati,2
proleteti,2
paneti,2
isijavati,2
pomračivati,2
saosećati,2
pokoravati,2
podvrgnuti,2
obavijestiti,2
}-omogućavati,1
}-sati,1
otpočinjati,1
naznačiti,1
opciti,1
učitati,1
uokvirovati,1
zatrebati,1
-{,1
prititi,1
šemati,1
diferencirati,1
konstitovati,1
zidati,1
posvađati,1
ispumpati,1
pumpati,1
šetati,1
osposobiti,1
hodati,1
usmrćivati,1
poceći,1
zaroniti,1
propratiti,1
predvesti,1
ispraćati,1
manipulirati,1
imitirati,1
glupiti,1
napriseti,1
programirati,1
pohraniti,1
pogoniti,1
odrađivati,1
revolucionizirati,1
dešifrovati,1
začinjati,1
opovrgati,1
živ,1
analirati,1
utemeljivati,1
umnogiti,1
prometiti,1
magnetiti,1
poresti,1
smišljati,1
uletiti,1
kolabirati,1
uvijati,1
kolapsirati,1
rasturati,1
nagomilati,1
smeđiti,1
počneti,1
pišeti,1
uncijati,1
akcentovati,1
štapići,1
druriti,1
predatirati,1
odvisiti,1
ipsilon,1
poopštiti,1
aritmetizovati,1
uopštiti,1
proučavatii,1
osvestiti,1
ubeležiti,1
determinisati,1
samanjivati,1
rekombinovati,1
zagretati,1
goreti,1
godoviti,1
sahranjivati,1
ugoditi,1
obrnuti,1
enigmati,1
ukrstiti,1
primjećivati,1
gnositi,1
posibilizati,1
konceptualizirati,1
revolucionirati,1
istoriti,1
uporedo,1
revolucionisati,1
odupiriti,1
oružiti,1
smatati,1
pobližiti,1
praktik,1
posuđivati,1
uobličovati,1
rezonovati,1
pljeskati,1
ponajpriti,1
oplođivati,1
predstaljati,1
opijati,1
pročistiti,1
sviravati,1
izmišljati,1
ubrati,1
zvončići,1
obrisiti,1
hoći,1
kamoti,1
razilovati,1
arissti,1
opereti,1
nadjačati,1
spektaći,1
ulančavati,1
osvrneti,1
karnevati,1
opera,1
obazirati,1
zarzueti,1
nabrojiti,1
sojo,1
implicirati,1
podcrtavati,1
klesati,1
omeđivati,1
masiti,1
omeći,1
koncipirati,1
zabadati,1
premagati,1
liveti,1
lepati,1
glinamol,1
vajasti,1
odjetati,1
poloeiti,1
obavijati,1
konfrontirati,1
izranjati,1
delići,1
komadići,1
izvediti,1
inkrustrirati,1
izbršiti,1
podsetiti,1
navikavati,1
uvideo,1
deponovati,1
očvršćavati,1
ispiriti,1
zaslanjivati,1
isparivati,1
oževiti,1
pijati,1
površiti,1
instalisati,1
ometiti,1
preraspodelo,1
portovati,1
dražiti,1
oteći,1
džudoti,1
odustajati,1
prednjačiti,1
dodžeti,1
sejrjokati,1
tati,1
prilepiti,1
tapkati,1
iščezati,1
-potencirati,1
zastatiti,1
otmiti,1
vrebati,1
maskirati,1
neutralizovati,1
morfemiti,1
šifriti,1
debatovati,1
naposviti,1
mrtviti,1
pavati,1
standardizovati,1
iz-puniti,1
izpuniti,1
navesćiti,1
prelagati,1
potizaniti,1
inaugurisati,1
kuti,1
učestvoati,1
domonirati,1
imperivati,1
osloviti,1
nadomijestiti,1
ohrabljivati,1
doprinjeti,1
doprinjati,1
podrazumjevati,1
reuzltovati,1
linđti,1
mastiti,1
rijeti,1
cijeniti,1
izrastajati,1
revalorizovati,1
zagasiti,1
izblijediti,1
pasteti,1
sušetiti,1
osušiti,1
akvareti,1
glazurati,1
potašati,1
lesati,1
drenirati,1
pomjeriti,1
produbljivati,1
remilitarizovati,1
trpjeliti,1
prebjegnuti,1
raspoređivati,1
uštedati,1
doseti,1
transmedićati,1
dodjeliti,1
pekazati,1
lobirati,1
izlgasati,1
otpisati,1
kočiti,1
reintegrisati,1
surovati,1
preurediti,1
aviosaobraćati,1
salati,1
ručati,1
zavrti,1
zakočiti,1
raspitovati,1
popeliti,1
odazvati,1
dopuzati,1
izlaznuti,1
cveteti,1
stopati,1
dodirnuti,1
uklizavati,1
penati,1
cuti,1
potvdrditi,1
rasporećivati,1
preračunavati,1
loptati,1
prekršati,1
istrčiti,1
ocjenjivati,1
udijeti,1
skroviti,1
igumanovati,1
upostaviti,1
prostudirati,1
rađiti,1
monašiti,1
nostrifikovati,1
anglofiti,1
privoliti,1
internirati,1
putuovati,1
blagosiljati,1
poboljevati,1
libertiviti,1
anketirati,1
užiti,1
sustilati,1
pomiješati,1
dospjelati,1
utabati,1
bogumiti,1
doživjeliti,1
zauzdati,1
preraspodjati,1
uzrokolaviti,1
izmjenjivati,1
mješoviti,1
otad,1
podsjećati,1
podlijezati,1
izglačati,1
gosti,1
izmamiti,1
spevati,1
naveseliti,1
nažalostiti,1
razabiti,1
uantiti,1
nasmejati,1
ustvrditi,1
raščiniti,1
sučeljavati,1
opevavati,1
izražati,1
zaodenuti,1
odjekivati,1
svežati,1
graći,1
rapsoditi,1
oponaći,1
iznjedriti,1
izati,1
sibiti,1
napisliti,1
postgaviti,1
latiti,1
uopštavati,1
ulizovati,1
nagrizati,1
isuksiti,1
ustučavati,1
probližavati,1
obojiti,1
kuća,1
paslati,1
zamukati,1
osvrnuti,1
leglati,1
oko,1
plamteti,1
njihati,1
ukočiti,1
aždati,1
zamaći,1
izlomiti,1
dohvatiti,1
proboditi,1
posejati,1
kadati,1
isučiti,1
zaključisati,1
izduživati,1
pretvorisati,1
izvijati,1
povikati,1
naseti,1
zasivati,1
iznići,1
dolikovati,1
upustisati,1
polozati,1
zakunuti,1
odseti,1
izdužiti,1
srasti,1
zagrliti,1
žuriti,1
ispunisati,1
završisiti,1
presuđivati,1
potecati,1
zaboditi,1
dočeći,1
opismeniti,1
odmetnuti,1
daobiti,1
obuzdavati,1
digliti,1
romanizovati,1
sabrati,1
prepisati,1
isceliti,1
umnožiti,1
behati,1
čovečivati,1
arhidamov,1
utrvditi,1
peuzeti,1
nakupljati,1
trpjetati,1
brkati,1
vežbati,1
raskidati,1
slutiti,1
poprimiriti,1
smestati,1
on,1
obustavljati,1
smoći,1
poslat,1
slaći,1
optužisati,1
utamničiti,1
odnesositi,1
izgubisati,1
opredeti,1
uspostavisati,1
zadesti,1
sahraniti,1
sačeći,1
brojiti,1
vesati,1
visiti,1
bedeti,1
provati,1
jurišati,1
principaliti,1
logorovati,1
jahati,1
uzniti,1
učagati,1
odomaći,1
popneti,1
priniti,1
pobjeđivati,1
nadvisivati,1
citi,1
protestati,1
smisao,1
praznovati,1
posleti,1
djeteti,1
prelomiti,1
razdeliti,1
evangelion,1
zavraćati,1
spasavati,1
osvećivati,1
podvojiti,1
sazivati,1
prouzneti,1
otaknušiti,1
projaviti,1
postavisati,1
klanjati,1
šćućuriti,1
vikati,1
prerklinjati,1
zloupotrebiti,1
dirvil,1
erodirati,1
ublagati,1
spratliti,1
pridati,1
uzdržati,1
depavati,1
poklanjati,1
usaditi,1
ogrešiti,1
pobrojati,1
istiniti,1
ustvariti,1
cena,1
quaestiti,1
prijati,1
osipati,1
utkati,1
utkivati,1
večiti,1
izneveravati,1
dograditi,1
podvučiti,1
trujati,1
opterećivati,1
voliti,1
šalati,1
alternativati,1
autrov,1
siromašiti,1
suroviti,1
sažizati,1
isisati,1
potezati,1
zagušiti,1
otisati,1
podavati,1
zagrijati,1
rati,1
imponovati,1
naraštati,1
ugošćavati,1
predgrađati,1
pretpetati,1
pobrinuti,1
primanjati,1
pozicionirati,1
prezentovati,1
premošćavati,1
funcionisati,1
ovijati,1
porinuti,1
dignuti,1
prispetati,1
zapanjujuć,1
flotiti,1
minirati,1
nadmanevrisar,1
onemogući,1
poništavati,1
agresosti,1
maštati,1
paralisati,1
posustajati,1
uzdaliti,1
doturati,1
preračunati,1
navršiti,1
razdvojati,1
zaobilaziti,1
pomaći,1
ojačavati,1
uznapredivati,1
izdržiti,1
prokrčiti,1
simpatisati,1
primicati,1
kapitululati,1
ispastiti,1
naoružati,1
oponirati,1
lebdeti,1
iskočiti,1
bojati,1
odslužiti,1
posrtati,1
istiskovati,1
podvrganiti,1
osmišljati,1
omeriti,1
zdanjati,1
doživljati,1
iznutra,1
nizati,1
ravnotežiti,1
udobrovoljiti,1
deblati,1
pretaći,1
zapostavljati,1
okaljati,1
veleti,1
kavati,1
reformulisati,1
maksimizovati,1
trvrditi,1
orkestrirati,1
razočarati,1
prognati,1
štetiti,1
rukoveti,1
belagati,1
združivati,1
boliti,1
uvertiti,1
ponižavati,1
zamatati,1
vlastetati,1
zanositi,1
otpratiti,1
gospaziti,1
bilati,1
odsecati,1
umrijeti,1
belešiti,1
zaigrati,1
prositi,1
dairiti,1
dopasti,1
blistati,1
sedati,1
očarati,1
savlađivati,1
doleti,1
potrčiti,1
ustupati,1
vokati,1
šasti,1
štedeti,1
istiti,1
dokinati,1
iskovati,1
razjastiti,1
socijati,1
filma-praviti,1
sjedinjivati,1
odgledati,1
ideti,1
videoformati,1
predtsavljati,1
kapitalizovati,1
iseći,1
preživljavati,1
ereb,1
odveo,1
izoteti,1
sinklinati,1
približivati,1
uvući,1
uvasti,1
zaliveti,1
nasiti,1
poduhvatiti,1
preuzrokovati,1
nadomestiti,1
izopačiti,1
sažetiti,1
deportirati,1
pukiti,1
usredotočavati,1
zaljubljivati,1
urazumiti,1
uozbiljiti,1
navikati,1
uranjati,1
istrajavati,1
pooštriti,1
okvalifikovati,1
osakaćivati,1
poigravati,1
stišavati,1
opovrgavati,1
pojedositi,1
umoriti,1
vrviti,1
emancipovati,1
šuti,1
uzdasti,1
naprasit,1
raspodeliti,1
utvditi,1
predskazivati,1
čovekoviti,1
uklopiti,1
terminiti,1
učlaniti,1
odumrlati,1
isplivati,1
razotkriti,1
parirati,1
zaposedati,1
iščeziti,1
raznolik,1
posčužiti,1
zahteći,1
pridužiti,1
filiti,1
presahnuti,1
oskudevati,1
zadejstvovati,1
zapamtiti,1
predstavlje,1
gati,1
unajmiti,1
kulmirati,1
preokrenuti,1
pretoditi,1
staležati,1
krvaviti,1
primoravati,1
privatizovati,1
naslanjati,1
ugostiti,1
kolonizoati,1
preobraćati,1
prisajediti,1
spaslati,1
kovasti,1
iscrpljivati,1
iscrpeti,1
otasti,1
braziti,1
armaditi,1
mazati,1
kopljiti,1
satarati,1
ajkula,1
povinovati,1
nadzirati,1
prevrati,1
spiritistiti,1
banivati,1
smenjiavati,1
uspinjati,1
pokoviti,1
nalediti,1
potkopavati,1
presušiti,1
normalizovati,1
utrostručiti,1
strmati,1
šikarati,1
požuti,1
oplemeniti,1
zaglibiti,1
digati,1
precizirati,1
perioditi,1
dozrevati,1
obdariti,1
ružiti,1
šakasti,1
zasavati,1
p.,1
otrgnuti,1
ustrojiti,1
podvizavati,1
osamostati,1
sultanoviti,1
stražiti,1
poduzimati,1
deprimirati,1
potiznuti,1
uplestiti,1
pribeći,1
priuštiti,1
pokritati,1
opteretiti,1
predstavnjati,1
dezertirati,1
priključuti,1
ismailiti,1
maroniti,1
blago,1
suvati,1
preživariti,1
kalifi,1
istjerivati,1
nacionalizonati,1
izabirati,1
koordinirati,1
izabiti,1
vođiti,1
racionalizovati,1
privreduti,1
cenzurisati,1
istaknuti,1
rižiti,1
klonirati,1
podvlačiti,1
stariti,1
nagovetavati,1
utreti,1
zagospodrati,1
zaseniti,1
izolovati,1
prestići,1
kugliti,1
popeti,1
kaamosti,1
iskopavati,1
norð,1
useći,1
slivati,1
prestozati,1
okrugati,1
vrednovati,1
omjerati,1
pontificiti,1
srdeti,1
dostajati,1
cvati,1
maslati,1
stremiti,1
privoleti,1
birajati,1
amariti,1
priticati,1
upsati,1
vapiti,1
dotrajati,1
odlažiti,1
živiti,1
pokupiti,1
porisiti,1
ovlašćivati,1
dičiti,1
arbiti,1
prekršiti,1
četrvati,1
šaljeti,1
minasoti,1
dijeliti,1
preoblikovati,1
pomjerati,1
razrješivati,1
kokajati,1
namjeravati,1
provjenjivati,1
postoti,1
vrjednovati,1
izvajati,1
preovlađujati,1
šilati,1
pohvaljivati,1
otvarivati,1
triputi,1
ilati,1
takšašiti,1
pilav,1
proključati,1
juriti,1
trabati,1
počati,1
porerastati,1
nafta.,1
poljoprivredivati,1
kockiti,1
erumpirati,1
jekidl,1
eruptirati,1
pregraditi,1
brisati,1
izbalansirati,1
opusteti,1
tenoriti,1
splasnuti,1
utrlati,1
razrešati,1
zahladiti,1
izležiti,1
ptititi,1
izuzeti,1
provaliti,1
passacagati,1
vivacissiti,1
podsmehnuti,1
izgurati,1
prelistati,1
poseziti,1
isketi,1
pritisniti,1
razumiti,1
otkucati,1
izbaviti,1
petati,1
tiliti,1
pediti,1
dendriti,1
suspicati,1
umeo,1
plešiti,1
sramoti,1
osecati,1
liinčivati,1
očaj,1
tešiti,1
zaplesati!,1
razvlačiti,1
kucati,1
obuzimati,1
pulsirati,1
zahuktavati,1
čin}eti,1
obala,1
glad,1
osujetiti,1
aplicirati,1
progovoriti,1
zalisati,1
rezati,1
svrdlati,1
oukrainati,1
odseljavati,1
terorisati,1
iznamljivati,1
slavujati,1
krećičiti,1
ogoliti,1
prekrilati,1
klasikovati,1
otploviti,1
trupa,1
naspustiti,1
asimilovati,1
upetostručiti,1
praktivovati,1
plakšati,1
dobavljati,1
iznati,1
podmirovati,1
predjetati,1
cvesti,1
pecivati,1
jafetiti,1
intezivirati,1
naleziti,1
upotrebaljavati,1
ekskalirati,1
takođati,1
uzgajajati,1
ukrasiti,1
iznedriti,1
pozan,1
pozeti,1
obrastati,1
osbojiti,1
naovati,1
kečuati,1
izuzmeti,1
konsetrasion,1
otplaćivati,1
izvezati,1
uvezati,1
neutralisati,1
privikavati,1
indukivati,1
propuštati,1
transmitovati,1
premati,1
pržati,1
preteknuti,1
presedati,1
odroniti,1
jasti,1
hrana,1
svisiti,1
povoljšati,1
signalizati,1
devalvirati,1
potrositi,1
izviti,1
demantovati,1
podstrekivati,1
federalizovati,1
krčiti,1
monopolizovati,1
nadmudriti,1
institucionalizovaliz,1
muruti,1
dusun,1
izumrati,1
ispregovarati,1
juti,1
kauriti,1
prestigani,1
idemiti,1
stojati,1
blediti,1
odžavati,1
spirati,1
dekorisati,1
ocenjeujati,1
monotermati,1
vombati,1
zakoračiti,1
ucrtati,1
učetvorostručiti,1
imigrarati,1
razlezati,1
stipendirati,1
sklonati,1
oštećivati,1
združiti,1
bangeti,1
pribavljati,1
svisati,1
pruzimati,1
ukunuti,1
odreknuti,1
sovojiti,1
omeliti,1
finasirati,1
kardamosti,1
ustaljivati,1
raskinuti,1
besneti,1
ganguetati,1
susticati,1
svežijati,1
sandučići,1
semti,1
pretstavljati,1
ziveti,1
tarikati,1
orijentirati,1
zadžati,1
rasformirati,1
zaoštriti,1
utariti,1
diskvalifikova,1
posaditi,1
ispunoti,1
poreuzeti,1
vavljati,1
el-asvad,1
preusmeriti,1
ugrejati,1
žbunastiti,1
priobaljati,1
glinoviti,1
urmiti,1
misurati,1
ustrajati,1
donatistiti,1
gurnuti,1
ustoličiti,1
kanalizovati,1
ustanovljavati,1
udomljivati,1
zategnuti,1
melikiti,1
zaštićivati,1
profitirati,1
posluživati,1
kafići,1
objavljljivati,1
osposobljavati,1
bogatiti,1
optativ,1
odvilati,1
praskaviti,1
dativ,1
-ati,1
pečeti,1
futurati,1
pekati,1
ispeći,1
tri,1
deklinovati,1
reinterpretirati,1
podući,1
priča,1
simbolizirati,1
urasti,1
postaditi,1
sletati,1
kljuvati,1
viseti,1
nadahnjivati,1
pogrešiti,1
udisiti,1
nazreti,1
štapićasti,1
navestiti,1
ustručavati,1
preljati,1
usedsrediti,1
komentarisati,1
ocrtati,1
zvoniti,1
unak,1
zaspasti,1
izmicati,1
prikradati,1
okrvaviti,1
spratiti,1
presvukliti,1
sesti,1
razvedriti,1
podnostiti,1
dođiti,1
trljati,1
prezirvati,1
ujahivati,1
preobrati,1
prigrabiti,1
nazdraviti,1
pozliti,1
mladiti,1
priličiti,1
svenuti,1
svititi,1
rasprodavati,1
umretati,1
zavoditi,1
podmetati,1
žudeti,1
mirati,1
otaati,1
izručiti,1
iznuditi,1
jadikjati,1
smekšati,1
likovati,1
pastir,1
krunisiti,1
izručivati,1
izvojivati,1
kunuti,1
uznenađivati,1
ranjavati,1
odazivati,1
venčavati,1
odabeti,1
tugovati,1
odumiriti,1
klas,1
pregibati,1
nagrađivati,1
promašiti,1
zavoliti,1
dobaciti,1
prikovati,1
zaposvesti,1
bližiti,1
proletati,1
uzdahnuti,1
htonofiti,1
daditi,1
ispljuniti,1
gutati,1
raseći,1
munjati,1
povedositi,1
promaći,1
dodirivati,1
gaditi,1
zavezati,1
udaviti,1
prerušavati,1
prsnuti,1
razliti,1
ujedeti,1
omesti,1
razdražiti,1
nabacati,1
rrtvovati,1
odvučiti,1
laskati,1
izgovoriti,1
zavetovati,1
kruđiti,1
pokidati,1
namatiti,1
rasterati,1
sačuvlati,1
zamalo,1
uspavati,1
pojeti,1
odmor,1
oslepeti,1
izlečiti,1
pomljati,1
rascvetavati,1
zaneti,1
utišavati,1
darovati,1
izrugati,1
izmaći,1
jašiti,1
nagati,1
čučiti,1
prostitovati,1
bljuvati,1
umilostiti,1
poželeti,1
odjuriti,1
svađati,1
ugledagati,1
pokleknuti,1
svrgnuti,1
proizašati,1
doznati,1
reprezentovati,1
usrećavati,1
naročiti,1
upreći,1
poškropiti,1
obesiti,1
umilostiviti,1
sučeviti,1
zaprositi,1
usmrti,1
osujeti,1
pomisati,1
odapeti,1
istrebiti,1
izmiti,1
škorpion,1
prorokovati,1
uviti,1
gađati,1
postreliti,1
zavapiti,1
skameniti,1
uslišiti,1
pobledeti,1
obljubiti,1
ustreti,1
razmjenjivati,1
izumiti,1
iskorištavati,1
pojednostaviti,1
strogiti,1
navigovati,1
brandirati,1
dotupati,1
naplatati,1
oglasti,1
preventovati,1
prefiti,1
maltretirati,1
smajlići,1
violončeti,1
ispisivati,1
oboati,1
dišiti,1
uvučiti,1
popiti,1
ugovati,1
naležiti,1
god.,1
šaleti,1
redak,1
povrijediti,1
pobjegnuti,1
ukrotiti,1
spašavati,1
preveliti,1
odgristiti,1
unučiti,1
primena,1
institucionalizovati,1
podupreti,1
okršati,1
ograditi,1
odagnati,1
oktavati,1
sazrevati,1
zašivati,1
neživeti,1
kategorizovati,1
odstraniti,1
levkastiti,1
kupasti,1
umetati,1
počevisati,1
natkriljivati,1
prigušivati,1
intonirati,1
zazvučiti,1
noniti,1
trepiriti,1
dva-triti,1
premišljati,1
išliti,1
publikovati,1
razmotriti,1
ćesti,1
kultivisati,1
dožati,1
uzurpirati,1
prožiti,1
isčestiti,1
profesionalizovati,1
osvetati,1
stražariti,1
tresaviti,1
pecati,1
sagoriti,1
nadiriti,1
doprlati,1
podložiti,1
prinuditi,1
dvoglaviti,1
/m}-ti,1
potencirati,1
uteći,1
manastirati,1
nisvilliti,1
raspoznati,1
pamtiti,1
pojašnjavati,1
opišati,1
nacrt,1
{objaviti,1
unicati,1
okušati,1
pribegavati,1
pritiskovati,1
cizelirati,1
prikriti,1
kupati,1
saopšti,1
foteljati,1
troti,1
krastavati,1
noti,1
osvežavati,1
reinkarnirati,1
vaskrsavati,1
klavirati,1
navisiti,1
zatezati,1
koturići,1
koturićati,1
povisiti,1
snašati,1
sati,1
rapomeriti,1
namenjivati,1
vijugavati,1
flažoleti,1
dodiriti,1
hromatizovati,1
korisiti,1
violinčeti,1
rastavljati,1
opštevažeti,1
pomilovati,1
okriviti,1
posiniti,1
zatrudnuti,1
obvezati,1
svraćati,1
osmotriti,1
naručivati,1
otključati,1
stočiti,1
stropoštati,1
ižljubiti,1
aludirati,1
išunjati,1
poverovati,1
mašiti,1
kolati,1
dosetiti,1
pokolebati,1
raskriliti,1
nagrnuti,1
prazniti,1
aklamirati,1
javnjati,1
ustupilati,1
podvaliti,1
pohrliti,1
imlati,1
voriorsiti,1
pepoznati,1
tumarati,1
zakleliti,1
premeriti,1
odbeći,1
floridati,1
amerikanizovati,1
pukati,1
ponestati,1
granisiti,1
proraditi,1
masirati,1
opustositi,1
ynačiti,1
poloviti,1
menoniti,1
uploviti,1
tinjati,1
preduprediti,1
krvoproliti,1
uskladiti,1
najstajati,1
protestanati,1
gaviti,1
katalizovati,1
prazneti,1
oscilirati,1
diberviti,1
izaberati,1
kockati,1
pijančiti,1
nevaditi,1
zabava,1
blagati,1
dodjeti,1
htiti,1
zagarantovati,1
razljutiti,1
kolonalizovati,1
cirkulisati,1
izlovljavati,1
nazati,1
tehtar,1
nadomeštati,1
rđatiti,1
zarđati,1
porvati,1
dužiti,1
osetniti,1
trgnuti,1
gušći,1
mjenjati,1
tonoviti,1
jeći,1
vetikati,1
konstruirati,1
leteti,1
objektivizovati,1
korigovati,1
ponderizovati,1
nagomilavati,1
g.,1
odugovlačiti,1
oduševiti,1
natjerati,1
opkoljavati,1
isprječiti,1
pobacati,1
otplovljavati,1
otkupljivati,1
osvesti,1
vojevati,1
proljevati,1
celivati,1
većati,1
dremati,1
polegati,1
vidati,1
poreći,1
religiti,1
privezati,1
koincidirati,1
dokučiti,1
objavati,1
inzistirati,1
uteloviti,1
opredmećivati,1
promisati,1
nadvladavati,1
propadnuti,1
obiležavati,1
bivstvovati,1
izjednačivati,1
prognozirati,1
naslutiti,1
zapovedati,1
