глагол,частота
otrkiti,6
umretati,6
zapevati,6
kodifikovati,6
obznaniti,6
podvrgnuti,6
uračunavati,6
primaći,6
udio,6
miješati,6
mišati,6
opseti,6
zadesti,6
overiti,6
obradovati,6
proneti,6
vaspostaviti,6
smirati,6
koncetrisati,6
giniti,6
uvrediti,6
odmeriti,6
2,6
premošćovati,6
iscrpeti,6
odvučiti,6
reaktivirati,6
ital.,6
zataškati,6
napući,6
usaglašavati,6
aranžirati,6
kuniti,6
previti,6
živ,6
vešati,6
pocepati,6
prevestiti,6
vršljati,6
sednuti,6
natovariti,6
pomreti,6
rezati,6
kotrljati,6
zakoračiti,6
raspodeljivati,6
pripratiti,6
zloupotrebljavati,6
editovati,6
snopiti,6
oblagati,6
svetiti,6
legati,6
vijoriti,6
ćasti,6
legitimisati,6
svladati,6
žezeti,6
braliti,6
kontraadmirati,6
porađati,6
zaključavati,6
iscrtati,6
pasati,6
oći,6
teoretisati,6
primijeniti,6
miruti,6
irati,6
oboljevati,6
saranjivati,6
prezdraviti,6
izumrati,6
doterivati,6
pospešiti,6
komutirati,6
odazivati,6
podjeliti,6
promišljati,6
uslišiti,6
okačiti,6
replikovati,6
razbuktati,6
kockati,6
hakovati,6
sustizati,6
nervirati,6
istjerati,6
pokopati,6
lišati,6
dobriti,6
resetovati,6
uranjati,6
snimanati,6
doleteti,6
potkrepiti,6
smisao,6
ziveti,6
okusiti,6
raspoznavati,6
prestaviti,6
staći,6
8,6
napastvovati,6
pedofiti,6
edukovati,6
nemovtiti,6
zakunuti,6
ustremiti,6
predjetati,6
imeti,6
odjekivati,6
zarediti,6
isklesati,6
podsvesti,6
zaplakati,6
pozirati,6
opiriti,6
odricati,6
kati,6
popisivati,6
obajviti,6
preboleti,6
oksidisati,6
predhoditi,6
parsirati,6
obustavljati,6
sluti,6
kvačiti,6
artikulisati,6
poceti,6
dekodirati,6
negodovati,6
rasprostirati,6
fuzionisati,6
limitirati,6
odredjivati,6
improvizovati,6
sumnjičiti,6
goreti,6
očitovati,6
zasmetati,6
nobiti,6
preinačiti,6
tresti,6
kravati,6
potiznuti,6
pržati,6
_8,6
stilizovati,6
nasloviti,6
kaći,6
hostovati,6
naznačavati,6
tugovati,6
isplovljavati,6
čiliti,6
_3,6
zaintrigirati,6
dugati,6
sufinansirati,6
prevezati,6
sjahati,6
potčinjavati,6
masažati,6
zablistati,6
ubijediti,6
bezmati,6
oličavati,6
odrubiti,6
uspravljati,6
oroditi,6
skaći,6
prozivati,6
obrastati,6
nada,6
zamrzavati,6
izduvati,6
pretplatiti,6
nadražiti,6
zapovediti,6
dospjelati,6
sloviti,6
uvezati,6
plešati,6
ozakoniti,6
pregrupisati,6
dodjeliti,6
peći,6
signalizirati,6
asimilirati,6
bditi,6
bordeti,6
uvežbavati,6
podlegnuti,6
iskovati,6
nići,6
češljati,6
delati,6
ljuspati,6
raspitovati,6
pobjegnuti,6
hrabriti,6
stopirati,6
nadahnjivati,6
nadahnuti,6
mahati,6
predstvaljati,6
praznovati,6
poistovetiti,6
poigravati,6
zaspivati,6
djesti,6
linkovati,6
banditi,6
sreliti,6
otkaziti,6
parakliti,6
antiklinati,6
grabiti,6
citati,6
laviti,6
posviti,6
ugaoniti,6
objekati,6
ugati,6
oditi,6
opraštati,6
skramati,6
trabati,6
rastresiti,6
ustručavati,6
precrtavati,6
svrgututi,6
automatizovati,6
dobavljati,6
zakleliti,6
titi,6
demostrirati,6
moreti,6
izumirati,6
iritirati,6
neutralizovati,6
krvoproliti,6
prevagnuti,6
zainteresivati,6
prevreti,6
urgirati,6
perzistirati,6
prespavati,6
odstojiti,6
anketirati,6
mokraćati,6
usredsređivati,6
dodijeliti,6
obuhvaćati,6
naturalizati,6
kastrirati,6
posuditi,6
sabiti,6
zarastati,6
vorleti,6
komentaritati,6
silirati,6
isceljivati,6
stoleti,6
kutikuti,6
vrludati,6
preobraćati,6
vinil-hlorid,6
mikrofibriti,6
sadnjati,6
mastoiditis,6
izvrsavati,5
secirati,5
razumevati,5
poletati,5
krenusiti,5
kontaminirati,5
podlogati,5
zavlačiti,5
procediti,5
nasukati,5
podivljati,5
izbrojiti,5
naniti,5
progledati,5
upsasti,5
zgaziti,5
kačiti,5
jonizovati,5
ulogovati,5
propadnuti,5
zadobijati,5
possići,5
intereagivati,5
pojašnjavati,5
pomisati,5
nadilaziti,5
dograditi,5
zavijati,5
gasoviti,5
raspadnuti,5
detonirati,5
pikaditi,5
mnogougati,5
izjasti,5
obavještavati,5
donjeti,5
otkinuti,5
natkriljivati,5
trasirati,5
sazati,5
stenoviti,5
zastajati,5
mirovati,5
nagao,5
vioriti,5
rakesti,5
zavredeti,5
ograđivati,5
polarizovati,5
blistati,5
sušati,5
test,5
osmotriti,5
obati,5
nadraživati,5
prestigani,5
razmjenjivati,5
mudriti,5
pomogati,5
digosati,5
počiti,5
raskiniti,5
obezglaviti,5
provati,5
skandirati,5
stišati,5
izdubiti,5
pomoravljiti,5
travati,5
uposti,5
namučiti,5
stiditi,5
zaseniti,5
prigovarati,5
odsedati,5
uspjevati,5
ganjati,5
trpesti,5
usniti,5
proreći,5
pokrštavati,5
zazuzeti,5
ludilo,5
skuvati,5
prevući,5
htćeti,5
proliti,5
hirotonisati,5
preplivati,5
prepuniti,5
dosuditi,5
alfabeti,5
citi,5
vikati,5
udisati,5
ukopavati,5
krilati,5
dodirivati,5
umonašiti,5
npći,5
posesti,5
klicati,5
gatati,5
umilostivati,5
usebiti,5
onesvestiti,5
budati,5
telefonirati,5
niti,5
komadati,5
svariti,5
dezinfikovati,5
zao,5
priti,5
oscilovati,5
razmestiti,5
pomaći,5
žeteti,5
othraniti,5
iznervirati,5
svlačiti,5
iskomplikovati,5
onakvati,5
podvrstiti,5
osnaziti,5
isprobavati,5
ljuljati,5
popucati,5
osamostaljivati,5
vezirati,5
jajasti,5
voriorsiti,5
ulepšavati,5
izvinjavati,5
ubrizgati,5
ogrešiti,5
noću,5
pilati,5
priteknuti,5
odumiriti,5
gospodati,5
potistiti,5
prorediti,5
mislimati,5
resiti,5
izdignuti,5
podvući,5
označivati,5
proniknuti,5
klikniti,5
pokreneti,5
iscrtavati,5
otiskovati,5
šiti,5
provasti,5
snadbevati,5
materijalizozati,5
onakviti,5
finasirati,5
deponovati,5
potstaći,5
podređivati,5
protivati,5
osramotiti,5
otelotvorivati,5
bujati,5
odreagovati,5
šutnuti,5
poginiti,5
uzbuđivati,5
propastiti,5
uperiti,5
nazovati,5
zastrašiti,5
uvrtiti,5
mislitati,5
zabaciti,5
suniti,5
zahtev,5
parafrazirati,5
učestvovovati,5
faliti,5
odevati,5
bubreti,5
očitati,5
savjetovati,5
rasformirati,5
savlađivati,5
maštoviti,5
ukrotiti,5
ponestajati,5
uzjahati,5
potrčati,5
zareći,5
preparati,5
proljeti,5
krv,5
zid,5
vreći,5
uvjeriti,5
tvrđavati,5
priticati,5
ostaditi,5
osvetliti,5
pobjeđivati,5
zaspati,5
saliti,5
prosvećivati,5
zoviti,5
kaditi,5
murasti,5
česti,5
opasivati,5
ulepšati,5
smjenjivati,5
izgladnjivati,5
čineti,5
restartovati,5
utovarivati,5
dodjeti,5
cenzurisati,5
’ati,5
paralelizati,5
enkriptovati,5
počneti,5
selektovati,5
procureti,5
pocrnati,5
udovoljiti,5
polirati,5
kapitululati,5
pokaziti,5
tonuti,5
inervisati,5
pozlatiti,5
pribojavati,5
želatin,5
uzdržavati,5
spazati,5
izlistati,5
parametrizovati,5
bržati,5
prebrojati,5
odnijeti,5
snabditi,5
lopteti,5
uskladištiti,5
prelepiti,5
pitazati,5
zalediti,5
setviti,5
predikati,5
svrgeti,5
kamenovati,5
pridobijati,5
ispadnuti,5
posejati,5
podigositi,5
podviti,5
otuđivati,5
otrujati,5
rasvestiti,5
boreliti,5
percipirati,5
semati,5
stražariti,5
prileći,5
oronuti,5
uveseljavati,5
bogatiti,5
dogurati,5
briniti,5
pruzeti,5
pastir,5
zabarikadirati,5
ostareti,5
iseći,5
odaslati,5
npr.,5
podmukati,5
cepati,5
zbijati,5
zagađivati,5
stišavati,5
etablirati,5
supersiti,5
rezonovati,5
gositi,5
štafrti,5
ispiti,5
uporediv,5
ništaviti,5
pomoziti,5
ožiljavati,5
ugariti,5
smještati,5
naliti,5
pletiti,5
trnoviti,5
ekstrahovati,5
izmestiti,5
priželjkivati,5
opremati,5
saslušavati,5
odoleti,5
otuđiti,5
priča,5
štedeti,5
buti,5
umilostiviti,5
cijeniti,5
nadenuti,5
stopati,5
vrtić,5
žvakati,5
destabilizovati,5
nagrizati,5
rijaliti,5
razljutiti,5
raspršovati,5
kameniti,5
unučaditi,5
razaznati,5
ispumpavati,5
vrištiti,5
klijati,5
ublagati,5
ne-nuti,5
prekorevati,5
rđ,5
coditi,5
eritrociti,5
večerati,5
saradjivati,5
bhiti,5
odviti,5
zaklapati,5
ušunjati,5
cediti,5
diskvalifiko,5
isperiti,5
kladiti,5
izvšiti,5
pojava,5
paradirati,5
potravati,5
povraćati,5
igra,5
olabaviti,5
metastazirati,5
4,5
prepirati,5
prljati,5
sržati,5
raspodeti,5
enkapsulirati,5
komercijalizizati,5
oformljivati,5
otaati,5
osnositi,5
sneti,5
rekvirirati,5
kraći,5
pazliti,5
proklesti,5
udovosjiti,5
prebositi,5
izumreti,5
ći,5
polemisati,5
prskati,5
kuriti,5
gazdovati,5
oratiti,5
paralisati,5
uzev,5
posluživati,5
materijalizovati,5
puziti,5
klonirati,5
bastitn,5
komadići,5
omekšati,5
pokidati,5
ostaći,5
digitalizovati,5
osmougati,5
kvadrirati,5
zabrinjavati,5
ismejavati,5
ustaljivati,5
kraloiti,5
naosati,5
naditi,5
doručkovati,5
drenazati,5
fermentisati,5
prinčevati,5
rokabiti,5
speleti,5
jagnjati,5
prekočiti,5
sekjuriti,5
omekšavati,5
lila,5
ugrejati,5
lakirati,5
mogiti,5
odrveneti,5
kristalizovati,5
separabiti,5
sporofiti,5
potapati,4
trovati,4
razgraničavati,4
mitraljirati,4
pređostiti,4
sjedinjivati,4
sazreliti,4
sjati,4
navaljivati,4
ovjekovječiti,4
ovlašćivati,4
utemeljivati,4
vrištati,4
potplatiti,4
preplašiti,4
zbrinati,4
prijeći,4
vježbati,4
zakucavati,4
kupati,4
besniti,4
preobražati,4
sporazumiti,4
preložiti,4
katalogizirati,4
košuljati,4
ženeti,4
uninstallediti,4
upgradeti,4
otpočnuti,4
konstantovati,4
sažati,4
oduvati,4
obavijestiti,4
akreditovati,4
sublimirati,4
redizajnirati,4
survati,4
planetati,4
prionuti,4
orjentisati,4
razumjeti,4
opovrgniti,4
ujednačiti,4
prokuvati,4
vlažiti,4
penetrirati,4
prljaviti,4
meditirati,4
sledio,4
postal,4
zaveštavati,4
figurisati,4
potazaniti,4
preležati,4
_4,4
demisionirati,4
koriti,4
zarazati,4
overavati,4
poditeti,4
provjeriti,4
spoznajati,4
katalogizovati,4
primicati,4
ograditi,4
ustaći,4
bići,4
pribijati,4
iskrivljivati,4
potraziti,4
uživeti,4
prizemljiti,4
zasijati,4
socijalizovati,4
provetravati,4
prerastati,4
slutiti,4
umiti,4
jamčiti,4
pošaljiti,4
dopisati,4
odjedriti,4
dopratiti,4
ljuštiti,4
pristaditi,4
harati,4
pogaziti,4
staležati,4
vređati,4
pokreniti,4
jenjavati,4
istanjivati,4
uzburkati,4
uplovljavati,4
poniseti,4
postojiti,4
zblizati,4
obajvljivati,4
svrgavati,4
podrazumijevati,4
korisit,4
zapostaviti,4
gromiti,4
stalagmiti,4
melati,4
prosvjetiti,4
udvostručavati,4
pobrati,4
začuti,4
naoružavati,4
spremtati,4
kostati,4
razoružavati,4
politi,4
potpaliti,4
svući,4
jasti,4
tovariti,4
pretresti,4
polupati,4
orati,4
jam,4
odrešiti,4
stezati,4
uteći,4
mir,4
zaneti,4
administrirati,4
iščezati,4
dislocirati,4
talasasti,4
skauti,4
prozneti,4
skončati,4
poraditi,4
gruditi,4
urasti,4
dosliti,4
štrčiti,4
novopristići,4
telenovesti,4
revitalizovati,4
potkopati,4
osramoti,4
isprovocirati,4
prostati,4
zaroniti,4
remetiti,4
suzdržavati,4
predsvaljati,4
stiti,4
prodrliti,4
prijetiti,4
usađivati,4
prizvati,4
jagnjeti,4
sporazumevati,4
orezivati,4
mokratati,4
preziti,4
zarazaniti,4
iskombinovati,4
jagnjiti,4
označati,4
uceniti,4
proraditi,4
navratilovati,4
tjesti,4
obdarivati,4
opaliti,4
razumiti,4
razgledati,4
istrčavati,4
iscuriti,4
zaklelati,4
prohujati,4
nabujati,4
posati,4
sliti,4
izdisati,4
pobjediti,4
muvati,4
vakcinisati,4
pojavnjivati,4
sudjelovati,4
privikavati,4
zavrbovati,4
preletati,4
vaskrsavati,4
preotimati,4
gnušati,4
bušiti,4
dođiti,4
šibati,4
pripovesti,4
pešačiti,4
pretplati,4
ukaljati,4
doimati,4
traziti,4
zalepiti,4
nalepiti,4
žanjati,4
probavati,4
okoviti,4
izvajati,4
nagrnuti,4
opozivati,4
zamuti,4
zakleti,4
prelamati,4
agregati,4
preterivati,4
uterivati,4
i\iti,4
osakati,4
nadvijati,4
očeličiti,4
kalibrisati,4
dovezati,4
škoditi,4
osiliti,4
maziti,4
dolikovati,4
prekoriti,4
kazeti,4
radoznati,4
stvrdnjavati,4
pohrliti,4
proleće-leti,4
zamotati,4
opomenuti,4
zasmejati,4
prokrčiti,4
razvaliti,4
izumiti,4
žučeti,4
viđeti,4
dermatitis,4
ultimati,4
zasađivati,4
povrijediti,4
homogenizovati,4
relaksirati,4
obraniti,4
poučiti,4
uzvikovati,4
prenjeti,4
trvditi,4
duhoviti,4
rezbariti,4
odgovorati,4
podrzavati,4
ublaživati,4
kliziti,4
ucrtavati,4
liveti,4
ispovesti,4
aktuelizovati,4
prognozirati,4
pritrčati,4
zaštićovati,4
jastučiti,4
nadjačavati,4
zatizati,4
ustreliti,4
uzvikivati,4
podžavati,4
okovati,4
iznjedriti,4
prezentirati,4
posljati,4
deaktivirati,4
tjerati,4
spakovati,4
zavrsiti,4
usložnjavati,4
uspinjati,4
zaliti,4
displejati,4
prostivati,4
memorisati,4
prototipati,4
kontolisati,4
inkorporisati,4
poneki,4
uplaćivati,4
osvajiti,4
latiti,4
potići,4
nadomestiti,4
upropasti,4
pogačati,4
pekati,4
ujedati,4
lajati,4
prisluškovati,4
predstaljati,4
ćelija,4
poloviti,4
svanuti,4
razumivati,4
umrijeti,4
odlutati,4
sezati,4
estaveti,4
isprazneti,4
kombinuvati,4
vedreti,4
klizati,4
zaplijeniti,4
specifirati,4
odniti,4
inkrementirati,4
barati,4
numerisati,4
pomutiti,4
sarmati,4
0,4
pobacati,4
ocijeniti,4
podmićivati,4
miti,4
odcepiti,4
uopštiti,4
cilj,4
zagarantovati,4
poemati,4
diskriminisati,4
zatresati,4
raščistiti,4
uklesati,4
fibriti,4
lažirati,4
isušivati,4
svrstajati,4
officinati,4
smrzavati,4
obuzimati,4
autorizovati,4
liječiti,4
pričvrstiti,4
krljuštavati,4
uspaničiti,4
iskriviti,4
ugnezditi,4
oraspoložiti,4
potoniti,4
zamagljivati,4
dadositi,4
sostati,4
priviknuti,4
otpisati,4
izmamiti,4
vaskrsati,4
trupsiti,4
pridonositi,4
sadžati,4
predodrediti,4
oslepeti,4
odojčiti,4
konkretizovati,4
stopa,4
razgraničiti,4
palpirati,4
elaborirati,4
uskočiti,4
nagomilati,4
anticipirati,4
predodređivati,4
otrkivati,4
raspitivati,4
umotati,4
emirati,4
žileti,4
zagaditi,4
pohoditi,4
poklatiti,4
zastrašivati,4
mošti,4
ostavriti,4
libati,4
simpatisati,4
sipasti,4
karakterizovati,4
freskopisati,4
pokucati,4
suštati,4
doplivati,4
puti,4
nemogati,4
psati,4
izviđati,4
stakati,4
šrapneti,4
pokajati,4
posipati,4
mravati,4
oplemenjivati,4
nadopunjivati,4
raspoznuti,4
saosećati,4
zanositi,4
-1,4
zaokupljati,4
izranjati,4
osmišljati,4
pomjerati,4
štapići,4
gladovati,4
uslikati,4
mjeriti,4
nicati,4
poreti,4
pričestiti,4
iskrvariti,4
stažirati,4
zaleti,4
nezakoniti,4
uplagati,4
dellati,4
junioriti,4
primaniti,4
preteti,4
kaptirati,4
preniti,4
svojatati,4
isećati,4
odolesti,4
utapati,4
prebivati,4
zateknuti,4
prošvercovati,4
skroz,4
ginuti,4
preobrati,4
ponižavati,4
replicirati,4
tinjati,4
mečjati,4
eruptirati,4
potcenjivati,4
stasti,4
ograda,4
kratiti,4
bri,4
ukrštavati,4
anulirati,4
naumiti,4
apostrofirati,4
zaviti,4
potociti,4
peščati,4
zaokretati,4
osvoiiti,4
preveliti,4
difundovati,4
habilitirati,4
obrada,4
isteziti,4
dlakavoti,4
truležiti,4
dobaviti,4
uneseti,4
koristići,4
poveći,4
izmanevrisati,4
izbrojati,4
uzdisati,4
mastiti,4
referirati,4
zakasti,4
izmeti,4
prokrvariti,4
*ati,4
počniti,4
praktivovati,4
rasteretiti,4
samurati,4
monociti,4
fagocitovati,4
usresrediti,4
instancirati,4
mećavati,4
two-envelosati,4
sipazati,4
zakupljivati,4
oforati,4
strepeti,4
debeti,4
potojati,4
lati,4
opskrbiti,4
podudariti,4
dosetiti,4
razboljevati,4
utihnuti,4
kontrahovati,4
zumirati,4
preokretati,4
štrajkovati,4
unazaditi,4
frediti,4
ugovarati,4
smaknuti,4
otpasiti,4
zloupotrebiti,4
ugrizati,4
morasti,4
granatirati,4
slojeviti,4
usitnjavati,4
sugerirati,4
uzbuniti,4
ponišavljiti,4
odležavati,4
potrositi,4
sarasvati,4
parodirati,4
emulirati,4
ubjediti,4
počistiti,4
konjuktivitis,4
utreti,4
memoizovati,4
periti,4
prasti,4
opsjeti,4
precipitirati,4
umarširati,4
otplovljavati,4
šumeti,4
ocrtati,4
šiftovati,4
rolati,4
navikavati,4
dvoglaviti,4
dvokriti,4
prečišćavati,4
uzleti,4
rasprodati,4
podriti,4
nesiti,4
jorozovati,4
spariti,4
uokvirovati,4
zaprepastiti,4
odomaćiti,4
poživeti,4
stropoštati,4
titulisati,4
uvrštavati,4
opsovati,4
dopasti,4
m1,4
predjeliti,4
kugati,4
poduzeti,4
otpaliti,4
usledeti,4
venuti,4
navasiti,4
prestizati,4
sekretarijati,4
zrelati,4
hidroketi,4
istiskivati,4
navalisati,4
isjeći,4
tesati,4
potaći,4
iskorištavati,4
papiti,4
uveziti,4
dražetići,4
razvedravati,4
medati,4
iskritikovati,4
nadolaziti,4
uparivati,4
dorađivati,4
dopingivati,4
zapljuskivati,4
raspiriti,4
zavaravati,4
fascići,4
utfiti,4
sajkobiti,4
devojkati,4
odapinjati,4
orasiti,4
poturčiti,4
predstvljati,4
homineti,4
mresti,4
doditeti,4
rozeti,4
ventiti,4
prenosati,4
impregnirati,4
voštiti,4
sholiti,4
dozirati,4
nukleofiti,4
pumpati,4
polimerizovati,4
džuti,4
katalizirati,4
ishranjivati,4
dozreti,4
ričeti,4
zeljastati,4
sladiti,4
mukinjati,4
prevreliti,4
rutovati,4
izduživati,4
aciklovirati,4
uzići,4
premiti,3
amputirati,3
devalvirati,3
sasušivati,3
fragmentirati,3
žeći,3
zapanjiti,3
priljubiti,3
pčelinjati,3
liti,3
istopiti,3
ulogorivati,3
osjetati,3
odletiti,3
potsticati,3
primirjati,3
nemanjiti,3
slamati,3
zapovijedati,3
trijažirati,3
...kati,3
vraniti,3
strasti,3
skopiti,3
uzleteti,3
izuzmeti,3
shavtiti,3
stisnuti,3
indukovati,3
maksimizovati,3
raspršeti,3
gust,3
prekritati,3
implodirati,3
odbrusiti,3
ovjeriti,3
jedreti,3
zaplivati,3
omotavati,3
opovrgati,3
zauzdati,3
predpostaviti,3
zamjeriti,3
omasoviti,3
unaprijediti,3
pregrađivati,3
suncuti,3
ključati,3
jonizirati,3
bivstvovati,3
podstaknuti,3
vapiti,3
oportjuniti,3
krositi,3
zaživjeti,3
umretiti,3
odgurati,3
odležati,3
pretopiti,3
zaprijeti,3
izadati,3
zacrtati,3
reklasifikovati,3
rasplamsavati,3
nalažati,3
omanuti,3
otadati,3
oslabljivati,3
pulsirati,3
anđeti,3
učinisati,3
stigošiti,3
vratisiti,3
zadugeti,3
oriti,3
ubeležiti,3
odvisiti,3
spovesti,3
3,3
sajediniti,3
unukiti,3
sravniti,3
usisati,3
ocjenjivati,3
sunciti,3
koristeti,3
dozvati,3
potiskati,3
prevrniti,3
prizemliti,3
sertifikovati,3
hajde,3
usmjeravati,3
snadbjevati,3
opiti,3
zeleti,3
ponaćati,3
pokupovati,3
odvilati,3
otpratiti,3
pričekati,3
oskudevati,3
iznuđivati,3
katedrati,3
zabrinuti,3
sastaditi,3
goneći,3
lađati,3
izabrasiti,3
razglasiti,3
prostrati,3
točiti,3
imoti,3
svrgnuti,3
preprečiti,3
razlkovati,3
ometiti,3
primisati,3
poslagati,3
treperiti,3
srpasti,3
zanovati,3
čovečiti,3
porobljavati,3
trpeliti,3
sučeljavati,3
jezuiti,3
pozvoniti,3
proturiti,3
začiniti,3
strogiti,3
mediti,3
prizemijiti,3
krći,3
namiti,3
utisnuti,3
likovati,3
ogresti,3
podaviti,3
logorovati,3
potrpati,3
obeščastiti,3
zatrpavati,3
najati,3
izboliti,3
najesti,3
popaliti,3
klati,3
povikati,3
uteti,3
obliti,3
unakaziti,3
trpati,3
priskočiti,3
monoksiti,3
nameriti,3
preuveličati,3
iskraditi,3
ogranizovati,3
ušetati,3
trejdovati,3
oduševljavati,3
relativizovati,3
bistrati,3
kontrastirati,3
rići,3
zašiti,3
onemovati,3
očarati,3
diplomati,3
pobegositi,3
unovčiti,3
račiti,3
prugastati,3
prasiti,3
unuciti,3
spriječavati,3
odjetiti,3
zamjerati,3
deveto,3
pašiti,3
pročistiti,3
napijati,3
buktati,3
pokleknuti,3
satrati,3
kalifati,3
krečiti,3
ponećdjati,3
osmeliti,3
meleti,3
zaposjeti,3
podčiniti,3
holecistitis,3
siviti,3
muvatati,3
objajasti,3
izdaditi,3
znaditi,3
uslicati,3
premišljati,3
svići,3
obavizati,3
jedvati,3
carovati,3
otstupati,3
ishraniti,3
obmotati,3
šminkati,3
prosvesti,3
dobacivati,3
ao,3
mješati,3
odolaziti,3
zametnuti,3
funcionisati,3
zaslepljivati,3
pinoći,3
primiriti,3
namenjati,3
obmanuti,3
nišaniti,3
prevrći,3
viceadmirati,3
jedriti,3
useti,3
odpočinjati,3
uterati,3
prenaglasiti,3
zamarati,3
uplatiti,3
zgrešiti,3
raskomadati,3
zazirati,3
učvršćavati,3
čeličiti,3
izražati,3
izaberiti,3
zaranjati,3
pomoravljati,3
stvarivati,3
ubrati,3
koristliti,3
prući,3
prevenirati,3
ziviti,3
cetiti,3
reka,3
odeti,3
predlažiti,3
poistovetivati,3
iščeznuti,3
dokučiti,3
dugme,3
uvrnuti,3
sadržiti,3
upotrijebiti,3
našaliti,3
omeđiti,3
cvjetati,3
iskorišćivati,3
svrgutati,3
dohvatati,3
odgoditi,3
kopasti,3
rutirati,3
boditi,3
repovati,3
prozriti,3
nemorati,3
odanditi,3
uravnoteživati,3
okoreti,3
sodomisati,3
blagodati,3
mravljati,3
omoguđavati,3
prećutati,3
četvrtiti,3
donekle,3
zakaluđeriti,3
urezivati,3
ikoniti,3
naturiti,3
istiti,3
dođeti,3
manifestirati,3
utjesti,3
sandučiti,3
iskaljivati,3
osiromašiti,3
pobrojati,3
omugućavati,3
preobukati,3
ispovediti,3
nakrati,3
sporazum,3
iskrati,3
zapečatiti,3
sporazumivati,3
kaliti,3
visiti,3
dozidati,3
osvijetliti,3
predvidjeti,3
razjašnjavati,3
dopriniseti,3
izdići,3
kanalići,3
ovojiti,3
otstranjivati,3
holecistiti,3
saveziti,3
zamreti,3
udesetostručiti,3
raseljavati,3
dovedošiti,3
prosuđivati,3
pohvaljivati,3
kamenčići,3
izlistavati,3
pronati,3
odblokirati,3
tmitovati,3
argumentovati,3
viteti,3
odlamati,3
aeroprofiti,3
kompenzirati,3
krmiti,3
uzgon,3
vođiti,3
siriti,3
svrgoati,3
doliti,3
spomeniti,3
mišići,3
odvojati,3
poslat,3
rafasti,3
figurirati,3
potisliti,3
kaziti,3
posjeti,3
upošljavati,3
quicketi,3
menati,3
opslužiti,3
izmenjati,3
trepiriti,3
promašivati,3
poki,3
demoralisati,3
obezbedjivati,3
santi,3
reciti,3
pogresati,3
terbati,3
prstiti,3
drogirati,3
pruzati,3
preoptereti,3
razređivati,3
izršiti,3
trakati,3
prizvoditi,3
ratiti,3
pastorati,3
pedeseti,3
niko,3
nikovati,3
uopštavati,3
n-cići,3
aproksimizovati,3
forkovati,3
neravati,3
truliti,3
klevetati,3
osluškovati,3
dresirati,3
procuriti,3
pojednostavati,3
posedati,3
vojvoditi,3
trupa,3
zaziti,3
vidžeti,3
moziti,3
posticati,3
redjati,3
varijateti,3
skasiti,3
|ati,3
imaći,3
komponentiti,3
definšati,3
reprogramir,3
nadomešćivati,3
uestvovati,3
nadviti,3
prosperirati,3
obrtati,3
oganizovati,3
maksimizirati,3
učestvavati,3
pištati,3
heroniti,3
rasuti,3
zapreti,3
primopredati,3
vilijamov,3
stratifikovati,3
muzicirati,3
dođositi,3
izduvavati,3
list,3
obasipati,3
gretiti,3
suvljati,3
oteknuti,3
magnetiti,3
ugurati,3
sunčevati,3
rabiti,3
izmrzavati,3
p­o­kri­vati,3
stasavati,3
osvrnuti,3
osloviti,3
sunčati,3
sročiti,3
obistiniti,3
usrećiti,3
zagorčati,3
naigrati,3
utiskivati,3
raspaliti,3
sveti,3
izbalansirati,3
pokavati,3
začuditi,3
zabavati,3
prigrliti,3
mobilizovati,3
kvadratiti,3
boti,3
neći,3
zakazivati,3
razjariti,3
predskazati,3
saržati,3
režnjeviti,3
uvasti,3
tačmičiti,3
reinkarnirati,3
prokopati,3
prevarati,3
razdirati,3
kolati,3
izgoniti,3
posvedočiti,3
mrtviti,3
odskačiti,3
vartiti,3
preorjentisati,3
pribavljati,3
konglomerati,3
istratiti,3
krstašiti,3
mazati,3
podvesti,3
udeljivati,3
poklećiti,3
usmrti,3
inaugurisati,3
obezbeti,3
dekonstruisati,3
otplivati,3
natkrivati,3
pronasti,3
ulutkati,3
plivasti,3
podmaršati,3
združiti,3
trbati,3
krvavati,3
opasati,3
porobiti,3
zadat,3
žanjiti,3
debatovati,3
priklanjati,3
dekorisati,3
beskrajati,3
promatrati,3
osećavati,3
izuzimati,3
čist,3
oporezivati,3
prisajediti,3
potrestiti,3
celivati,3
‘ati,3
itdati,3
izrezati,3
okruglastiti,3
tamičiti,3
potizati,3
robići,3
potkazati,3
sedati,3
robovati,3
prebijati,3
portretisati,3
proključati,3
uditi,3
ovati,3
otresiti,3
oslonjati,3
komprimovati,3
iti,3
zatevati,3
začiti,3
strmati,3
udomljavati,3
konzervirati,3
izađiti,3
napušati,3
srastati,3
izluđivati,3
jao,3
inaktivisati,3
slošiti,3
probadati,3
zgnječiti,3
tamnobraon,3
lepiti,3
prisustovati,3
sjutrati,3
vati,3
prekomandovati,3
svežati,3
burmiti,3
platamon,3
posumljati,3
šegrtovati,3
opkladiti,3
akvareti,3
zaplitati,3
poravljati,3
pasteti,3
uzidati,3
upakovati,3
ismijavati,3
zadirati,3
navodnjavati,3
leveti,3
suroviti,3
domar,3
osiromašivati,3
jastučasti,3
znaš,3
vetroizvati,3
oktaviti,3
ilaziti,3
aliasti,3
izdubljivati,3
zadirkivati,3
predtsaviti,3
sanjariti,3
obriti,3
surađivati,3
psujati,3
posrnuti,3
opskrbljivati,3
pojavljati,3
obezeđivati,3
ulijevati,3
torkiti,3
proračunavati,3
pobaciti,3
uposliti,3
do-whiti,3
indentifikovati,3
