base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
dograditi,nadograditi,na,49,62
dograđivati,nadograđivati,na,32,67
doleti,odoleti,o,31,64
doliti,odoliti,o,13,12
doneti,pridoneti,pri,2486,17
donositi,pridonositi,pri,638,7
dopuniti,nadopuniti,na,80,12
dopunjavati,nadopunjavati,na,53,5
dopunjivati,nadopunjivati,na,109,24
dositi,odositi,o,21,26
dovesti,nadovesti,na,7710,23
dovezati,nadovezati,na,24,49
dozirati,predozirati,pre,33,6
doći,nadoći,na,8344,12
doći,pridoći,pri,8318,8
dražiti,nadražiti,na,42,6
dražiti,razdražiti,raz,85,6
družiti,pridružiti,pri,441,4677
družiti,udružiti,u,441,576
držati,izdržati,iz,7674,828
držati,održati,o,7674,6227
držati,podržati,po,7674,2346
držati,zadržati,za,7674,5584
držiti,zadržiti,za,10,7
dubiti,produbiti,pro,6,21
duvati,izduvati,iz,64,6
duvati,naduvati,na,209,16
duvati,oduvati,o,318,30
dužiti,odužiti,o,85,172
dužiti,produžiti,pro,85,964
dužiti,zadužiti,za,85,148
formirati,preformirati,pre,5414,5
formirati,rasformirati,ras,11046,81
formulisati,preformulisati,pre,277,20
gaditi,zagaditi,za,7,8
ganjati,proganjati,pro,46,131
gao,nagao,na,7,5
garantovati,zagarantovati,za,305,15
gasiti,pogasiti,po,26,5
gasiti,ugasiti,u,231,445
gasiti,zagasiti,za,97,11
gasti,ugasti,u,116,86
gati,ugati,u,118,38
gaziti,nagaziti,na,29,11
gaziti,pogaziti,po,62,35
gaziti,pregaziti,pre,78,107
gaziti,zagaziti,za,19,12
gađati,događati,do,302,707
gađati,nagađati,na,302,86
gađati,pogađati,po,302,612
giniti,poginiti,po,19,42
giniti,uginiti,u,19,25
ginuti,izginuti,iz,52,206
ginuti,poginuti,po,52,5560
ginuti,uginuti,u,52,132
glasati,izglasati,iz,1111,309
glasiti,naglasiti,na,1776,789
glasiti,oglasiti,o,1776,242
glasiti,proglasiti,pro,1776,4521
glasiti,razglasiti,raz,1328,32
glaviti,zaglaviti,za,57,85
glačati,uglačati,u,5,5
gledati,izgledati,iz,2675,2271
gledati,nagledati,na,780,5
gledati,ogledati,o,2675,2504
gledati,pogledati,po,2675,965
gledati,pregledati,pre,2675,359
gledati,progledati,pro,1185,18
gledati,razgledati,raz,1842,37
gledati,ugledati,u,2675,583
gledati,zagledati,za,1615,32
goditi,dogoditi,do,12,1401
goditi,nagoditi,na,12,35
goditi,pogoditi,po,12,647
goditi,ugoditi,u,5,12
gomilati,nagomilati,na,49,33
goniti,izgoniti,iz,239,21
goniti,nagoniti,na,342,55
goniti,pogoniti,po,342,88
goniti,progoniti,pro,365,339
goreti,izgoreti,iz,117,557
goriti,izgoriti,iz,91,36
goriti,pregoriti,pre,9,9
gospodariti,zagospodariti,za,145,111
gostiti,ugostiti,u,5,31
govoriti,dogovoriti,do,15394,716
govoriti,izgovoriti,iz,15394,280
govoriti,nagovoriti,na,15394,561
govoriti,prigovoriti,pri,1982,5
govoriti,progovoriti,pro,15394,111
govoriti,ugovoriti,u,15394,186
grabiti,prigrabiti,pri,40,81
grabiti,ugrabiti,u,30,69
graditi,dograditi,do,3755,54
graditi,izgraditi,iz,3755,3001
graditi,nagraditi,na,3755,311
graditi,ograditi,o,3323,77
graditi,pregraditi,pre,2302,20
graditi,razgraditi,raz,2695,39
graditi,ugraditi,u,3755,296
granati,razgranati,raz,100,72
graniti,ograniti,o,49,75
graničiti,ograničiti,o,2115,669
graničiti,razgraničiti,raz,1502,27
grditi,izgrditi,iz,5,7
grejati,pregrejati,pre,27,10
grejati,ugrejati,u,49,12
grejati,zagrejati,za,98,163
grešiti,ogrešiti,o,46,22
grešiti,pogrešiti,po,83,138
grliti,prigrliti,pri,36,38
grliti,zagrliti,za,36,27
grupisati,pregrupisati,pre,341,83
gubiti,izgubiti,iz,3543,9668
gubiti,pogubiti,po,3543,606
gubiti,zagubiti,za,587,5
gurati,dogurati,do,165,60
gurati,izgurati,iz,79,17
gurati,progurati,pro,126,33
gurati,ugurati,u,82,16
gutati,progutati,pro,75,210
gušiti,prigušiti,pri,46,8
gušiti,ugušiti,u,171,885
hapsiti,pohapsiti,po,258,127
hapsiti,uhapsiti,u,258,1200
harati,poharati,po,43,82
hitati,pohitati,po,8,19
hladiti,ohladiti,o,250,130
hladiti,zahladiti,za,87,6
hodati,prohodati,pro,229,24
hoditi,pohoditi,po,20,30
hoditi,uhoditi,u,12,8
hrabriti,ohrabriti,o,98,361
hraniti,nahraniti,na,1055,60
hraniti,pohraniti,po,365,14
hraniti,prehraniti,pre,1055,103
hrliti,pohrliti,po,7,7
hvaliti,nahvaliti,na,73,6
hvaliti,pohvaliti,po,331,525
hvaliti,zahvaliti,za,331,219
hvatati,pohvatati,po,488,90
hvatati,prihvatati,pri,488,1972
hvatati,shvatati,s,488,1288
hvatati,zahvatati,za,488,1128
hvati,pohvati,po,223,108
hvatiti,dohvatiti,do,70,85
