base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
dobiti,zadobiti,za,123441,864
pustiti,dopustiti,do,121054,1870
pustiti,napustiti,na,121054,13040
pustiti,prepustiti,pre,121054,1977
pustiti,propustiti,pro,121054,2413
pustiti,upustiti,u,121054,679
pustiti,zapustiti,za,120788,168
baviti,izbaviti,iz,112417,334
baviti,nabaviti,na,112417,1812
baviti,pribaviti,pri,112417,608
baviti,zabaviti,za,112417,454
staviti,dostaviti,do,108999,3164
staviti,nastaviti,na,108999,25978
staviti,prestaviti,pre,108659,63
pasti,napasti,na,106418,7509
pasti,pripasti,pri,106418,2746
pasti,upasti,u,106418,3020
pasti,zapasti,za,106418,962
staviti,sastaviti,sa,106246,949
staviti,ustaviti,u,106246,373
baviti,dobaviti,do,106150,69
pasti,prepasti,pre,101982,160
ticati,doticati,do,100688,460
ticati,proticati,pro,100688,3779
ticati,uticati,u,100688,14857
ticati,zaticati,za,100688,383
ticati,priticati,pri,100390,87
ticati,preticati,pre,98776,55
spavati,prespavati,pre,89146,203
spavati,uspavati,u,89137,219
spavati,odspavati,od,88293,68
vratiti,navratiti,na,86933,152
vratiti,odvratiti,od,84216,1872
vratiti,uzvratiti,uz,84216,864
uzimati,preuzimati,pre,76661,3308
uzimati,zauzimati,za,76661,7012
uzimati,izuzimati,iz,74492,66
moliti,zamoliti,za,73992,1972
moliti,izmoliti,iz,73842,124
uzimati,obuzimati,ob,72735,382
uzimati,oduzimati,od,72735,457
uzimati,poduzimati,pod,72735,63
moliti,promoliti,pro,72597,81
trebati,zatrebati,za,72445,331
slušati,saslušati,sa,71622,608
učiti,izučiti,iz,70910,351
učiti,naučiti,na,70910,6579
učiti,proučiti,pro,70910,461
učiti,obučiti,ob,67782,864
učiti,podučiti,pod,67782,68
morati,primorati,pri,66901,1383
čekati,dočekati,do,61546,2318
pitati,upitati,u,61368,25287
pitati,zapitati,za,61368,1369
čekati,pričekati,pri,60549,341
javiti,izjaviti,iz,60253,9384
javiti,najaviti,na,60253,3705
javiti,prijaviti,pri,60253,6216
čekati,sačekati,sa,59686,1504
javiti,dojaviti,do,58576,59
javiti,objaviti,ob,57173,5516
javiti,odjaviti,od,57173,188
početi,započeti,za,57015,13692
želeti,zaželeti,za,56587,90
vezati,zavezati,za,56165,97
vezati,uvezati,u,56058,72
vezati,privezati,pri,55994,118
vezati,odvezati,od,55838,68
vezati,razvezati,raz,55838,71
viditi,uviditi,u,54563,400
naći,pronaći,pro,51589,14726
skočiti,preskočiti,pre,51036,882
skočiti,uskočiti,u,50941,190
skočiti,priskočiti,pri,50909,129
skočiti,odskočiti,od,50548,151
vršiti,dovršiti,do,50194,986
vršiti,izvršiti,iz,50194,11470
vršiti,navršiti,na,50194,287
vršiti,završiti,za,50194,29732
tražiti,zatražiti,za,49047,5309
trčati,dotrčati,do,48890,315
trčati,pretrčati,pre,48848,141
trčati,pritrčati,pri,48519,211
trčati,protrčati,pro,48519,63
trčati,utrčati,u,48519,50
lagati,izlagati,iz,47824,2260
lagati,nalagati,na,47824,748
lagati,razlagati,raz,47824,216
lagati,ulagati,u,47824,1971
lagati,zalagati,za,47824,2757
lagati,prilagati,pri,47818,185
lagati,odlagati,od,47770,291
tražiti,pretražiti,pre,47705,400
graditi,izgraditi,iz,47652,5443
graditi,nagraditi,na,47652,654
graditi,ugraditi,u,47652,734
graditi,razgraditi,raz,46592,63
graditi,pregraditi,pre,46199,52
stavljati,dostavljati,do,44640,1083
stavljati,nastavljati,na,44640,8838
stavljati,prestavljati,pre,44640,175
graditi,sagraditi,sa,43897,634
stavljati,sastavljati,sa,42495,384
stavljati,ustavljati,u,42495,93
birati,ubirati,u,41019,178
naći,iznaći,iz,40968,95
kupiti,nakupiti,na,39847,154
kupiti,prikupiti,pri,39847,2017
kupiti,zakupiti,za,39847,182
praviti,napraviti,na,39730,16519
praviti,prepraviti,pre,39730,162
vraćati,navraćati,na,37844,161
birati,prebirati,pre,37817,115
birati,sabirati,sa,37817,107
okrenuti,preokrenuti,pre,37500,338
služiti,zaslužiti,za,37351,783
kupiti,sakupiti,sa,36793,629
praviti,upraviti,u,36731,121
